Depth,qc,fs_corrected,u
10.16,21.754,0.109,0.015
10.17,21.92,0.115,0.0185
10.18,22.086,0.124,0.022
10.19,22.72,0.128,0.025
10.2,22.931,0.13,0.025
10.21,23.15,0.132,0.028
10.22,23.45,0.134,0.033
10.23,23.558,0.136,0.0353
10.24,23.667,0.14,0.0377
10.25,23.775,0.139,0.04
10.26,23.62,0.139,0.0425
10.27,23.466,0.143,0.045
10.28,23.215,0.148,0.0455
10.29,22.963,0.147,0.046
10.3,23.117,0.148,0.045
10.31,22.89,0.148,0.043
10.32,22.728,0.1353,0.05
10.33,22.46,0.1227,0.053
10.34,22.435,0.11,0.053
10.35,22.285,0.108,0.0525
10.36,22.135,0.109,0.052
10.37,21.985,0.114,0.0515
10.38,21.835,0.116,0.051
10.39,21.997,0.118,0.049
10.4,22.062,0.121,0.044
10.41,22.143,0.121,0.044
10.42,22.054,0.126,0.04
10.43,21.851,0.131,0.034
10.44,21.794,0.13,0.019
10.45,21.697,0.136,0.013
10.46,21.648,0.136,0.012
10.47,21.394,0.141,0.013
10.48,21.139,0.144,0.014
10.49,20.885,0.147,0.015
10.5,20.861,0.148,0.018
10.51,20.625,0.149,0.017
10.52,20.438,0.153,0.019
10.53,20.203,0.154,0.016
10.54,19.83,0.154,0.016
10.55,19.74,0.158,0.02
10.56,19.513,0.162,0.021
10.57,19.269,0.164,0.023
10.58,18.904,0.161,0.025
10.59,18.458,0.158,0.026
10.6,18.222,0.159,0.028
10.61,17.8,0.16,0.026
10.62,17.646,0.16,0.03
10.63,17.41,0.159,0.032
10.64,17.175,0.15,0.034
10.65,16.96,0.148,0.04
10.66,16.745,0.142,0.046
10.67,16.42,0.14,0.046
10.68,16.241,0.14,0.042
10.69,15.965,0.141,0.043
10.7,15.559,0.147,0.046
10.71,15.291,0.155,0.044
10.72,14.91,0.161,0.043
10.73,14.682,0.162,0.0445
10.74,14.455,0.161,0.046
10.75,13.887,0.162,0.046
10.76,13.432,0.164,0.046
10.77,13.181,0.173,0.044
10.78,12.807,0.177,0.044
10.79,11.898,0.187,0.053
10.8,11.728,0.193,0.053
10.81,11.192,0.193,0.058
10.82,10.623,0.192,0.059
10.83,10.039,0.197,0.062
10.84,9.438,0.195,0.064
10.85,8.115,0.194,0.056
10.86,7.709,0.192,0.061
10.87,7.636,0.185,0.136
10.88,7.839,0.17,0.176
10.89,7.782,0.159,0.147
10.9,7.782,0.146,0.131
10.91,8.001,0.139,0.181
10.92,8.375,0.136,0.3
10.93,8.821,0.132,0.348
10.94,10.38,0.13,0.452
10.95,12.937,0.125,0.274
10.96,14.447,0.123,0.218
10.97,15.145,0.1123,0.1
10.98,16.176,0.1017,0.051
10.99,16.948,0.091,0.037
11.0,17.548,0.096,0.031
11.01,17.865,0.098,0.028
11.02,18.514,0.101,0.027
11.03,19.164,0.104,0.025
11.04,19.529,0.107,0.026
11.05,20.235,0.11,0.026
11.06,21.088,0.113,0.031
11.07,21.973,0.128,0.034
11.08,22.647,0.135,0.038
11.09,23.117,0.142,0.039
11.1,24.157,0.148,0.041
11.11,25.301,0.155,0.045
11.12,25.902,0.166,0.0453
11.13,26.502,0.17,0.0457
11.14,27.103,0.171,0.046
11.15,27.85,0.167,0.043
11.16,28.126,0.163,0.042
11.17,27.166,0.164,0.04
11.18,26.207,0.17,0.038
11.19,25.247,0.1697,0.036
11.2,24.288,0.1693,0.034
11.21,23.328,0.169,0.032
11.22,21.664,0.1687,0.024
11.23,20.259,0.1683,0.02
11.24,18.855,0.168,0.016
11.25,16.996,0.163,0.016
11.26,16.331,0.157,0.019
11.27,14.398,0.145,0.021
11.28,12.271,0.138,0.026
11.29,10.104,0.123,0.03
11.3,8.975,0.108,0.034
11.31,7.295,0.095,0.037
11.32,6.678,0.088,0.046
11.33,5.598,0.075,0.076
11.34,5.239,0.064,0.2703
11.35,4.881,0.059,0.4647
11.36,4.522,0.044,0.659
11.37,4.164,0.028,0.8533
11.38,3.805,0.026,1.0477
11.39,3.447,0.025,1.242
11.4,3.406,0.026,1.294
11.41,3.406,0.026,1.363
11.42,3.423,0.027,1.443
11.43,3.463,0.028,1.448
11.44,3.496,0.03,1.515
11.45,3.544,0.031,1.529
11.46,3.569,0.032,1.542
11.47,3.585,0.035,1.602
11.48,3.65,0.038,1.675
11.49,3.682,0.039,1.7
11.5,3.699,0.04,1.755
11.51,3.731,0.042,1.754
11.52,3.788,0.047,1.747
11.53,3.82,0.049,1.709
11.54,3.829,0.049,1.726
11.55,3.804,0.05,1.746
11.56,3.788,0.055,1.745
11.57,3.877,0.056,1.774
11.58,3.918,0.057,1.793
11.59,4.064,0.058,1.85
11.6,4.17,0.059,1.875
11.61,4.21,0.06,1.834
11.62,4.283,0.062,1.896
11.63,4.299,0.065,1.853
11.64,4.275,0.066,1.859
11.65,4.226,0.068,1.842
11.66,4.234,0.07,1.823
11.67,4.186,0.071,1.827
11.68,4.129,0.071,1.807
11.69,4.064,0.069,1.852
11.7,4.04,0.068,1.9
11.71,4.007,0.067,1.962
11.72,4.056,0.065,2.013
11.73,4.096,0.058,1.954
11.74,4.121,0.055,1.92
11.75,4.096,0.058,1.894
11.76,4.08,0.055,1.862
11.77,4.04,0.054,1.803
11.78,3.91,0.052,1.803
11.79,3.869,0.055,1.799
11.8,3.853,0.056,1.835
11.81,3.869,0.056,1.835
11.82,3.877,0.054,1.828
11.83,3.845,0.054,1.936
11.84,3.812,0.056,1.931
11.85,3.788,0.054,1.917
11.86,3.796,0.052,1.88
11.87,3.796,0.052,1.835
11.88,3.796,0.052,1.898
11.89,3.804,0.052,1.905
11.9,3.723,0.052,1.828
11.91,3.707,0.051,1.719
11.92,3.691,0.05,1.705
11.93,3.682,0.051,1.72
11.94,3.658,0.052,1.83
11.95,3.658,0.051,1.797
11.96,3.682,0.047,1.811
11.97,3.715,0.046,1.766
11.98,3.699,0.046,1.786
11.99,3.65,0.048,1.888
12.0,3.666,0.053,1.99
12.01,3.731,0.053,2.004
12.02,3.739,0.052,2.023
12.03,3.796,0.05,2.02
12.04,3.829,0.052,2.035
12.05,3.853,0.054,2.059
12.06,3.934,0.056,2.019
12.07,4.007,0.056,2.001
12.08,4.031,0.059,2.044
12.09,4.105,0.06,2.051
12.1,4.129,0.06,2.046
12.11,4.153,0.061,1.962
12.12,4.194,0.058,1.91
12.13,4.21,0.064,1.925
12.14,4.202,0.067,1.981
12.15,4.17,0.067,1.99
12.16,4.161,0.066,2.083
12.17,4.137,0.064,2.071
12.18,4.121,0.063,2.11
12.19,4.113,0.065,2.112
12.2,4.121,0.063,2.204
12.21,4.145,0.061,2.256
12.22,4.145,0.0615,2.259
12.23,4.153,0.062,2.303
12.24,4.202,0.064,2.243
12.25,4.234,0.064,2.254
12.26,4.275,0.066,2.288
12.27,4.364,0.066,2.226
12.28,4.421,0.067,2.241
12.29,4.454,0.067,2.254
12.3,4.478,0.067,2.273
12.31,4.519,0.067,2.209
12.32,4.535,0.065,2.221
12.33,4.527,0.065,2.26
12.34,4.519,0.063,2.28
12.35,4.462,0.062,2.249
12.36,4.413,0.062,2.265
12.37,4.385,0.062,2.1885
12.38,4.356,0.062,2.112
12.39,4.243,0.06,2.207
12.4,4.194,0.058,2.219
12.41,4.105,0.054,2.224
12.42,4.088,0.053,2.207
12.43,4.048,0.052,2.241
12.44,4.007,0.053,2.219
12.45,4.015,0.054,2.187
12.46,4.007,0.054,2.216
12.47,3.999,0.054,2.249
12.48,4.007,0.053,2.212
12.49,3.983,0.052,2.215
12.5,3.991,0.052,2.253
12.51,3.999,0.052,2.243
12.52,3.991,0.053,2.246
12.53,3.991,0.053,2.229
12.54,4.015,0.053,2.195
12.55,4.015,0.054,2.171
12.56,4.015,0.053,2.105
12.57,3.958,0.051,2.038
12.58,3.942,0.05,2.087
12.59,3.999,0.051,2.09
12.6,4.015,0.051,2.126
12.61,4.015,0.05,2.12
12.62,3.999,0.05,2.107
12.63,4.007,0.05,2.113
12.64,3.934,0.052,2.142
12.65,3.942,0.059,2.141
12.66,3.975,0.067,2.062
12.67,3.983,0.0715,2.169
12.68,4.007,0.076,2.165
12.69,4.08,0.085,2.262
12.7,4.17,0.096,2.337
12.71,4.234,0.098,2.329
12.72,4.381,0.1,2.308
12.73,4.535,0.106,2.313
12.74,4.665,0.109,2.365
12.75,4.908,0.112,2.327
12.76,5.095,0.113,2.201
12.77,5.136,0.116,1.899
12.78,5.006,0.118,1.712
12.79,4.989,0.118,1.682
12.8,4.819,0.115,1.578
12.81,4.705,0.112,1.674
12.82,4.551,0.105,1.721
12.83,4.397,0.097,1.768
12.84,4.283,0.09,2.001
12.85,4.178,0.084,2.055
12.86,4.145,0.079,2.128
12.87,4.178,0.076,2.132
12.88,4.202,0.077,2.153
12.89,4.21,0.079,2.163
12.9,4.243,0.0805,2.178
12.91,4.267,0.082,2.201
12.92,4.324,0.083,2.13
12.93,4.413,0.088,2.069
12.94,4.429,0.097,2.064
12.95,4.494,0.102,2.097
12.96,4.543,0.107,2.09
12.97,4.608,0.109,1.988
12.98,4.665,0.111,1.945
12.99,4.673,0.112,1.858
13.0,4.624,0.117,1.802
13.01,4.648,0.119,1.784
13.02,4.624,0.118,1.88
13.03,4.584,0.118,1.948
13.04,4.454,0.117,1.849
13.05,4.34,0.113,1.6745
13.06,4.226,0.109,1.5
13.07,4.088,0.113,1.506
13.08,3.999,0.116,1.603
13.09,3.91,0.119,1.691
13.1,3.861,0.122,1.664
13.11,3.869,0.125,1.619
13.12,3.877,0.137,1.615
13.13,3.885,0.142,1.587
13.14,3.926,0.141,1.532
13.15,4.08,0.152,1.523
13.16,4.34,0.156,1.498
13.17,4.478,0.159,1.422
13.18,4.697,0.163,1.184
13.19,4.762,0.17,1.033
13.2,4.892,0.174,0.772
13.21,4.973,0.189,0.563
13.22,5.087,0.201,0.5
13.23,5.152,0.2,0.525
13.24,5.387,0.198,0.5
13.25,5.655,0.192,0.511
13.26,5.801,0.186,0.465
13.27,6.118,0.18,0.387
13.28,6.426,0.174,0.176
13.29,6.67,0.168,0.062
13.3,6.881,0.166,0.042
13.31,6.8,0.161,0.046
13.32,6.386,0.158,0.043
13.33,6.069,0.156,0.052
13.34,5.379,0.158,0.054
13.35,5.071,0.162,0.056
13.36,4.543,0.165,0.054
13.37,4.088,0.17,0.071
13.38,3.958,0.171,0.149
13.39,3.764,0.17,0.227
13.4,3.907,0.16,0.2154
13.41,4.05,0.149,0.2038
13.42,4.192,0.144,0.1922
13.43,4.335,0.135,0.1806
13.44,4.478,0.126,0.169
13.45,4.527,0.125,0.123
13.46,4.673,0.114,0.1
13.47,4.957,0.105,0.045
13.48,5.363,0.099,0.018
13.49,5.574,0.092,-0.009
13.5,5.947,0.094,-0.02
13.51,6.069,0.095,-0.025
13.52,6.207,0.106,-0.029
13.53,6.443,0.112,-0.03
13.54,6.556,0.125,-0.03
13.55,6.775,0.134,-0.032
13.56,6.946,0.134,-0.032
13.57,7.027,0.14,-0.031
13.58,7.198,0.1497,-0.035
13.59,7.433,0.1595,-0.037
13.6,7.636,0.1692,-0.04
13.61,8.058,0.179,-0.042
13.62,8.31,0.175,-0.043
13.63,8.367,0.171,-0.044
13.64,8.513,0.169,-0.045
13.65,8.748,0.165,-0.046
13.66,8.805,0.161,-0.046
13.67,8.829,0.157,-0.045
13.68,8.837,0.15,-0.044
13.69,8.594,0.145,-0.042
13.7,8.018,0.133,-0.041
13.71,7.336,0.129,-0.046
13.72,6.767,0.123,-0.044
13.73,6.398,0.12,-0.0272
13.74,6.029,0.119,-0.0105
13.75,5.659,0.112,0.0063
13.76,5.29,0.103,0.023
13.77,5.33,0.101,0.03
13.78,5.485,0.1,0.038
13.79,5.525,0.098,0.037
13.8,5.55,0.099,0.039
13.81,5.533,0.099,0.047
13.82,5.452,0.098,0.07
13.83,5.501,0.096,0.081
13.84,5.46,0.095,0.103
13.85,5.403,0.095,0.118
13.86,5.379,0.094,0.144
13.87,5.257,0.093,0.18
13.88,5.144,0.092,0.204
13.89,5.087,0.091,0.245
13.9,5.006,0.088,0.3
13.91,4.933,0.087,0.328
13.92,4.957,0.089,0.381
13.93,4.989,0.089,0.42
13.94,4.981,0.09,0.432
13.95,4.933,0.092,0.489
13.96,4.916,0.092,0.534
13.97,4.916,0.092,0.548
13.98,4.941,0.092,0.58
13.99,4.981,0.097,0.612
14.0,5.022,0.105,0.67
14.01,5.079,0.125,0.684
14.02,5.063,0.133,0.689
14.03,5.095,0.156,0.701
14.04,5.095,0.1633,0.705
14.05,5.111,0.1705,0.69
14.06,5.152,0.1778,0.712
14.07,5.468,0.185,0.71
14.08,5.866,0.187,0.719
14.09,6.094,0.204,0.713
14.1,6.629,0.2135,0.658
14.11,7.084,0.223,0.597
14.12,7.173,0.222,0.375
14.13,7.547,0.219,0.144
14.14,7.612,0.219,0.082
14.15,7.449,0.218,0.028
14.16,7.068,0.217,0.015
14.17,6.824,0.215,0.001
14.18,6.142,0.224,0.002
14.19,5.858,0.231,0.0085
14.2,5.574,0.231,0.015
14.21,5.29,0.222,0.0215
14.22,5.006,0.22,0.028
14.23,5.022,0.224,0.039
14.24,5.046,0.229,0.072
14.25,5.343,0.226,0.0845
14.26,5.639,0.222,0.097
14.27,5.744,0.227,0.089
14.28,5.956,0.232,0.079
14.29,6.02,0.237,0.06
14.3,6.142,0.242,0.037
14.31,6.175,0.247,0.024
14.32,5.996,0.253,0.014
14.33,5.468,0.247,0.025
14.34,5.257,0.229,0.034
14.35,4.851,0.2228,0.042
14.36,4.819,0.2165,0.042
14.37,4.884,0.2102,0.048
14.38,5.071,0.204,0.076
14.39,5.314,0.208,0.092
14.4,5.907,0.2,0.098
14.41,6.329,0.188,0.066
14.42,6.772,0.186,0.0532
14.43,7.215,0.184,0.0404
14.44,7.659,0.188,0.0276
14.45,8.102,0.196,0.0148
14.46,8.545,0.201,0.002
14.47,8.886,0.206,-0.011
14.48,8.846,0.207,-0.012
14.49,8.204,0.219,-0.011
14.5,7.595,0.228,0.009
14.51,6.987,0.238,0.029
14.52,6.378,0.2495,0.049
14.53,5.769,0.261,0.069
14.54,5.525,0.27,0.106
14.55,5.403,0.279,0.146
14.56,5.412,0.29,0.148
14.57,5.412,0.298,0.151
14.58,5.33,0.304,0.15
14.59,5.176,0.301,0.156
14.6,5.111,0.297,0.195
14.61,5.233,0.297,0.2385
14.62,5.355,0.297,0.282
14.63,5.541,0.296,0.338
14.64,5.785,0.3,0.438
14.65,5.956,0.31,0.476
14.66,6.402,0.312,0.341
14.67,6.902,0.3115,0.2085
14.68,7.401,0.311,0.076
14.69,7.652,0.308,0.044
14.7,8.001,0.294,0.011
14.71,8.229,0.282,0.0
14.72,8.318,0.274,-0.014
14.73,8.464,0.26,-0.023
14.74,8.57,0.251,-0.025
14.75,8.659,0.249,-0.027
14.76,8.643,0.247,-0.029
14.77,8.618,0.247,-0.025
14.78,8.399,0.248,-0.025
14.79,7.831,0.247,-0.029
14.8,7.165,0.241,-0.03
14.81,6.816,0.237,-0.03
14.82,6.272,0.236,-0.0265
14.83,5.728,0.235,-0.023
14.84,5.59,0.23,-0.004
14.85,5.339,0.225,-0.001
14.86,5.168,0.221,0.011
14.87,5.144,0.213,0.023
14.88,5.038,0.205,0.031
14.89,5.127,0.2,0.034
14.9,5.456,0.192,0.0345
14.91,5.785,0.192,0.035
14.92,5.899,0.194,0.037
14.93,6.142,0.199,0.025
14.94,6.118,0.2,0.02
14.95,5.793,0.2,0.011
14.96,5.42,0.198,0.016
14.97,5.131,0.193,0.0285
14.98,4.843,0.178,0.041
14.99,4.843,0.167,0.066
15.0,4.908,0.158,0.08
15.01,4.981,0.157,0.106
15.02,5.095,0.158,0.13
15.03,5.168,0.16,0.129
15.04,5.095,0.161,0.103
15.05,4.949,0.157,0.086
15.06,4.868,0.152,0.09
15.07,4.827,0.141,0.101
15.08,4.9,0.14,0.121
15.09,5.03,0.143,0.132
15.1,5.598,0.154,0.138
15.11,6.305,0.182,0.131
15.12,6.832,0.194,0.143
15.13,7.985,0.196,0.105
15.14,8.74,0.201,0.066
15.15,9.39,0.209,0.016
15.16,9.625,0.206,-0.007
15.17,9.852,0.201,-0.013
15.18,9.755,0.2,-0.016
15.19,9.657,0.203,-0.014
15.2,9.438,0.206,-0.012
15.21,9.316,0.209,-0.011
15.22,8.87,0.208,-0.002
15.23,8.245,0.208,0.01
15.24,7.863,0.213,0.015
15.25,7.06,0.213,0.034
15.26,6.378,0.21,0.043
15.27,6.004,0.196,0.071
15.28,5.59,0.184,0.079
15.29,5.444,0.18,0.139
15.3,5.355,0.171,0.251
15.31,5.403,0.179,0.326
15.32,5.493,0.187,0.366
15.33,5.655,0.195,0.463
15.34,5.647,0.203,0.549
15.35,5.598,0.205,0.591
15.36,5.598,0.203,0.688
15.37,5.663,0.195,0.763
15.38,5.744,0.192,0.918
15.39,5.671,0.186,0.999
15.4,5.598,0.177,1.225
15.41,5.598,0.171,1.295
15.42,5.623,0.155,1.34
15.43,5.631,0.141,1.438
15.44,5.59,0.137,1.575
15.45,5.525,0.132,1.711
15.46,5.592,0.131,1.6653
15.47,5.659,0.121,1.6195
15.48,5.726,0.112,1.5738
15.49,5.793,0.107,1.528
15.5,5.679,0.111,1.72
15.51,5.533,0.11,1.848
15.52,5.403,0.107,1.901
15.53,5.363,0.107,2.004
15.54,5.355,0.108,2.124
15.55,5.436,0.105,2.176
15.56,5.501,0.107,2.242
15.57,5.663,0.119,2.268
15.58,5.769,0.13,2.215
15.59,5.818,0.16,2.178
15.6,5.842,0.177,2.203
15.61,5.809,0.179,2.206
15.62,5.793,0.186,2.059
15.63,5.809,0.192,2.069
15.64,5.874,0.19,2.071
15.65,5.923,0.198,2.111
15.66,6.069,0.218,2.181
15.67,6.305,0.228,2.183
15.68,6.475,0.248,2.184
15.69,6.938,0.255,2.013
15.7,7.482,0.281,1.505
15.71,7.604,0.314,1.271
15.72,7.482,0.35,1.221
15.73,7.36,0.373,1.344
15.74,7.417,0.418,1.493
15.75,7.474,0.441,1.566
15.76,7.628,0.464,1.285
15.77,8.018,0.483,1.221
15.78,8.326,0.4953,1.102
15.79,9.146,0.5077,0.823
15.8,11.492,0.52,0.75
15.81,16.493,0.522,1.037
15.82,20.081,0.524,1.338
15.83,27.655,0.536,0.571
15.84,35.132,0.548,0.11
15.85,40.864,0.56,0.109
15.86,44.866,0.569,0.046
15.87,47.196,0.578,0.03
15.88,47.927,0.587,0.03
15.89,48.511,0.591,0.044
15.9,45.954,0.59,0.113
15.91,43.397,0.589,0.182
15.92,42.073,0.594,0.201
15.93,42.068,0.5955,0.1903
15.94,42.062,0.597,0.1797
15.95,42.057,0.595,0.169
15.96,42.626,0.593,0.16
15.97,43.194,0.586,0.151
15.98,43.248,0.59,0.1587
15.99,43.302,0.597,0.1663
16.0,43.356,0.606,0.174
16.01,42.728,0.6055,0.176
16.02,42.101,0.605,0.178
16.03,41.473,0.612,0.18
16.04,40.425,0.623,0.19
16.05,39.772,0.6215,0.181
16.06,39.118,0.62,0.172
16.07,38.591,0.619,0.179
16.08,37.978,0.617,0.1685
16.09,37.365,0.607,0.158
16.1,37.048,0.608,0.1605
16.11,36.732,0.5895,0.163
16.12,36.788,0.571,0.175
16.13,36.293,0.559,0.192
16.14,35.733,0.54,0.198
16.15,34.239,0.53,0.206
16.16,32.384,0.504,0.1935
16.17,30.529,0.473,0.181
16.18,28.386,0.457,0.186
16.19,26.121,0.422,0.196
16.2,24.323,0.4043,0.185
16.21,22.525,0.3867,0.174
16.22,21.015,0.369,0.171
16.23,19.066,0.371,0.148
16.24,17.589,0.348,0.134
16.25,16.81,0.307,0.097
16.26,15.868,0.293,0.0705
16.27,14.926,0.273,0.044
16.28,14.301,0.271,0.042
16.29,13.717,0.275,0.048
16.3,13.359,0.283,0.062
16.31,12.369,0.283,0.07
16.32,11.102,0.275,0.063
16.33,10.453,0.259,0.06
16.34,9.138,0.24,0.083
16.35,8.188,0.234,0.289
16.36,7.238,0.234,0.495
16.37,6.288,0.235,0.701
16.38,6.069,0.237,1.111
16.39,6.313,0.238,1.108
16.4,6.589,0.2417,1.069
16.41,6.597,0.2455,0.991
16.42,6.061,0.2492,0.905
16.43,5.72,0.253,0.909
16.44,5.972,0.234,1.337
16.45,6.061,0.227,1.697
16.46,6.305,0.213,1.642
16.47,6.37,0.2,1.49
16.48,6.353,0.194,1.129
16.49,6.28,0.188,0.978
16.5,6.15,0.187,0.711
16.51,5.809,0.178,0.663
16.52,5.55,0.157,0.685
16.53,5.176,0.147,1.101
16.54,4.681,0.124,1.342
16.55,4.537,0.099,1.3305
16.56,4.393,0.088,1.319
16.57,4.249,0.082,1.3075
16.58,4.105,0.078,1.296
16.59,3.975,0.077,1.322
16.6,3.91,0.078,1.445
16.61,3.869,0.079,1.513
16.62,3.942,0.073,1.674
16.63,4.031,0.077,1.769
16.64,4.21,0.083,1.865
16.65,4.308,0.109,1.912
16.66,4.535,0.13,1.958
16.67,4.851,0.1455,1.957
16.68,5.022,0.161,1.994
16.69,5.355,0.163,2.007
16.7,5.647,0.165,1.995
16.71,5.858,0.172,1.925
16.72,6.386,0.181,1.933
16.73,6.962,0.229,2.061
16.74,7.189,0.258,1.917
16.75,7.214,0.256,1.725
16.76,7.173,0.251,1.218
16.77,7.303,0.245,0.842
16.78,7.246,0.242,0.766
16.79,7.222,0.238,0.53
16.8,7.06,0.24,0.952
16.81,7.116,0.238,1.287
16.82,7.112,0.227,1.2645
16.83,7.108,0.218,1.242
16.84,6.946,0.209,0.963
16.85,6.84,0.212,0.541
16.86,6.621,0.212,0.404
16.87,6.499,0.202,0.488
16.88,6.232,0.19,1.098
16.89,6.094,0.189,1.348
16.9,6.191,0.171,1.378
16.91,6.434,0.155,1.119
16.92,6.361,0.152,1.028
16.93,6.256,0.148,1.082
16.94,6.142,0.142,1.525
16.95,6.134,0.129,1.659
16.96,6.175,0.123,1.906
16.97,6.15,0.109,2.036
16.98,6.175,0.102,2.065
16.99,6.175,0.095,1.936
17.0,6.134,0.095,1.95
17.01,6.15,0.097,1.949
17.02,6.15,0.098,2.081
17.03,6.061,0.098,2.175
17.04,5.964,0.096,2.376
17.05,5.947,0.095,2.521
17.06,5.996,0.092,2.579
17.07,6.004,0.086,2.578
17.08,6.069,0.085,2.577
17.09,6.037,0.084,2.579
17.1,5.915,0.083,2.602
17.11,5.842,0.084,2.593
17.12,5.809,0.082,2.484
17.13,5.647,0.08,2.448
17.14,5.541,0.08,2.47
17.15,5.525,0.078,2.446
17.16,5.485,0.079,2.482
17.17,5.46,0.079,2.483
17.18,5.452,0.08,2.522
17.19,5.46,0.081,2.638
17.2,5.477,0.082,2.697
17.21,5.501,0.083,2.835
17.22,5.615,0.083,2.861
17.23,5.736,0.085,2.853
17.24,5.923,0.085,2.968
17.25,6.053,0.09,2.991
17.26,6.199,0.092,2.865
17.27,6.296,0.094,2.895
17.28,6.28,0.098,2.832
17.29,6.264,0.104,2.754
17.3,6.329,0.106,2.71
17.31,6.329,0.109,2.631
17.32,6.272,0.112,2.655
17.33,6.24,0.113,2.76
17.34,6.272,0.113,2.954
17.35,6.353,0.112,3.006
17.36,6.361,0.108,2.994
17.37,6.345,0.105,2.858
17.38,6.183,0.104,2.694
17.39,6.085,0.106,2.697
17.4,6.061,0.108,2.533
17.41,6.02,0.105,2.41
17.42,5.939,0.102,2.402
17.43,5.793,0.1,2.312
17.44,5.639,0.098,2.307
17.45,5.558,0.097,2.297
17.46,5.371,0.097,2.306
17.47,5.209,0.096,2.33
17.48,5.192,0.094,2.342
17.49,5.111,0.093,2.351
17.5,5.119,0.09,2.323
17.51,5.03,0.089,2.356
17.52,4.949,0.089,2.293
17.53,4.933,0.087,2.37
17.54,4.957,0.084,2.391
17.55,4.9,0.084,2.361
17.56,4.9,0.083,2.379
17.57,4.876,0.083,2.389
17.58,4.86,0.082,2.378
17.59,4.851,0.082,2.331
17.6,4.933,0.082,2.079
17.61,4.892,0.081,2.155
17.62,4.819,0.08,2.124
17.63,4.77,0.079,2.053
17.64,4.73,0.077,2.087
17.65,4.689,0.075,2.065
17.66,4.608,0.073,2.068
17.67,4.575,0.07,2.11
17.68,4.535,0.069,2.12
17.69,4.462,0.065,2.117
17.7,4.421,0.065,2.129
17.71,4.332,0.063,2.114
17.72,4.308,0.062,2.072
17.73,4.218,0.061,2.051
17.74,4.17,0.06,1.976
17.75,4.145,0.059,1.981
17.76,4.088,0.058,2.056
17.77,4.088,0.056,2.051
17.78,4.096,0.059,2.006
17.79,4.048,0.055,2.018
17.8,4.007,0.054,2.021
17.81,3.999,0.055,1.905
17.82,3.983,0.057,1.853
17.83,3.999,0.057,1.832
17.84,4.064,0.057,1.788
17.85,4.064,0.058,1.816
17.86,4.08,0.061,1.83
17.87,4.088,0.061,1.86
17.88,4.113,0.06,1.798
17.89,4.096,0.062,1.801
17.9,4.08,0.062,1.796
17.91,4.023,0.062,1.784
17.92,3.983,0.061,1.77
17.93,3.934,0.061,1.717
17.94,3.902,0.06,1.671
17.95,3.772,0.059,1.567
17.96,3.65,0.058,1.585
17.97,3.544,0.058,1.569
17.98,3.504,0.056,1.468
17.99,3.398,0.054,1.468
18.0,3.35,0.052,1.458
18.01,3.277,0.048,1.367
18.02,3.228,0.048,1.291
18.03,3.212,0.049,1.266
18.04,3.09,0.047,1.261
18.05,2.992,0.047,1.238
18.06,2.96,0.047,1.186
18.07,2.854,0.047,1.15
18.08,2.789,0.045,1.119
18.09,2.757,0.045,1.079
18.1,2.708,0.045,1.019
18.11,2.66,0.044,1.012
18.12,2.611,0.044,1.03
18.13,2.546,0.045,0.969
18.14,2.546,0.045,0.928
18.15,2.481,0.045,0.809
18.16,2.457,0.047,0.839
18.17,2.448,0.049,0.84
18.18,2.424,0.051,0.838
18.19,2.44,0.052,0.838
18.2,2.432,0.051,0.827
18.21,2.432,0.051,0.827
18.22,2.432,0.052,0.822
18.23,2.448,0.052,0.818
18.24,2.489,0.05,0.832
18.25,2.505,0.049,0.833
18.26,2.513,0.048,0.859
18.27,2.513,0.051,0.872
18.28,2.505,0.052,0.885
18.29,2.473,0.052,0.901
18.3,2.489,0.051,0.855
18.31,2.538,0.052,0.822
18.32,2.538,0.053,0.855
18.33,2.586,0.056,0.918
18.34,2.651,0.057,0.946
18.35,2.724,0.055,1.01
18.36,2.741,0.055,0.998
18.37,2.741,0.052,1.003
18.38,2.733,0.052,0.899
18.39,2.749,0.055,0.756
18.4,2.757,0.059,0.769
18.41,2.757,0.062,0.776
18.42,2.757,0.064,0.775
18.43,2.741,0.064,0.777
18.44,2.724,0.064,0.776
18.45,2.716,0.064,0.772
18.46,2.7,0.064,0.771
18.47,2.684,0.0625,0.775
18.48,2.676,0.061,0.781
18.49,2.66,0.063,0.716
18.5,2.66,0.064,0.709
18.51,2.66,0.067,0.667
18.52,2.692,0.068,0.627
18.53,2.708,0.069,0.633
18.54,2.7,0.072,0.621
18.55,2.692,0.073,0.63
18.56,2.692,0.072,0.635
18.57,2.708,0.071,0.65
18.58,2.716,0.07,0.684
18.59,2.708,0.069,0.698
18.6,2.7,0.066,0.686
18.61,2.781,0.067,0.69
18.62,2.826,0.067,0.6965
18.63,2.871,0.068,0.703
18.64,2.944,0.069,0.657
18.65,2.944,0.068,0.666
18.66,2.927,0.062,0.703
18.67,2.903,0.059,0.744
18.68,2.903,0.055,0.799
18.69,2.927,0.05,0.908
18.7,2.952,0.047,0.96
18.71,2.952,0.04,1.02
18.72,2.984,0.037,1.043
18.73,2.984,0.035,1.06
18.74,3.0,0.032,1.046
18.75,3.033,0.029,1.032
18.76,3.017,0.027,1.026
18.77,3.0,0.027,1.057
18.78,2.96,0.025,1.121
18.79,2.936,0.024,1.162
18.8,2.903,0.022,1.208
