File Name,Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
SCPT_192483.csv,16.5,17.0,16.75,210.0,1.5015555521748298,0.020336813575076752,168.13187882767676,204.68228726847607,293.5065873390755,142.71228709688555,140.8788163591551,148.2732663983841,330.05156976888503,2.8682420905846704
SCPT_192483.csv,17.0,17.5,17.25,212.0,1.522717363785273,0.02150435569099801,170.40730959597704,207.45237689945034,295.94603116834685,143.9755892983637,143.58729028251065,150.48833529261458,334.9743219419404,2.881632141588572
SCPT_192483.csv,17.5,18.0,17.75,214.0,1.5048011080916308,0.020407534503631083,170.8035865168694,207.9348009770583,295.7569324346814,142.622685610863,140.682148919199,150.77403756602968,335.08768433089386,2.889115768143371
SCPT_192483.csv,18.0,18.5,18.25,216.0,1.5201912520688163,0.019851230693239,172.02514793343593,209.4219192233134,297.8841540509122,142.2560380174848,139.02611962425877,151.81746787450584,336.2669079186035,2.8863125202559297
SCPT_192483.csv,18.5,19.0,18.75,226.0,1.5886682065392639,0.018883925094229537,174.0279509322133,211.86011417834652,304.0071240714158,142.17767117453758,135.91167077172568,153.29953532062422,336.49309553916504,2.8546854567216853
SCPT_192483.csv,19.0,19.5,19.25,242.0,1.6794783585159303,0.017370532170649596,175.9710944505801,214.22568020070588,311.6800929561427,141.9033366452637,131.44322562391196,154.59107373495044,335.2209060419317,2.807378263512366
SCPT_192483.csv,19.5,20.0,19.75,248.0,1.7899646435392385,0.019416552203674883,180.04530915598835,219.18559375511632,319.08918300583855,145.06327744094818,136.2663089131975,158.5913767855379,342.4844836848336,2.8013547930495117
SCPT_192483.csv,20.0,20.5,20.25,244.0,1.870334779324282,0.020928376097944994,183.41808369778187,223.2915801538213,325.4601848171299,147.42516258153083,139.52959507467142,161.7143405979671,348.14742290691504,2.793920115759291
SCPT_192483.csv,20.5,21.0,20.75,262.0,2.107351849042698,0.024152804945646353,189.65603599436486,230.88560903661792,340.2043565078893,152.87691598161754,146.30420233287612,167.61824223614548,357.2050875304471,2.7546851163732984
SCPT_192483.csv,21.0,21.5,21.25,244.0,1.9335858080475823,0.022152376532849308,187.67572370008716,228.47479406967102,331.66748401368073,149.1246234206367,141.89396621030602,165.4621387844099,355.1214508133652,2.8011862625933235
SCPT_192483.csv,21.5,22.0,21.75,254.0,2.2016991455039077,0.026902385841573017,194.98910756032055,237.37804398647705,347.10319640658565,155.7700383037194,151.89589522835385,172.43716145160022,366.7063915434559,2.772729017148037
SCPT_192483.csv,22.0,22.5,22.25,270.0,2.1104608455654787,0.029806258246763383,196.68399840000555,239.44138935652876,343.1106297363769,157.05513296251593,158.65479041805148,173.94972347338256,373.65225264606346,2.834597157379357
SCPT_192483.csv,22.5,23.0,22.75,268.0,5.026788656739722,0.10246248918490819,248.11153628131612,302.0488267772545,466.1852110098188,213.83035871816105,257.8287340835182,219.73155119165963,444.0303696265977,2.581885256476237
SCPT_192483.csv,23.0,23.5,23.25,252.0,2.2841167116889234,0.03685056774764737,204.84921012168166,249.38164710465628,355.2575427402621,163.60686419812754,171.4963117647701,181.2697820274801,388.62548175033174,2.846278266748968
SCPT_192483.csv,23.5,24.0,23.75,247.0,2.1283314254422,0.02644641474546862,199.00462168269874,242.26649596154616,348.13931334907153,154.19574150306846,149.41679968803845,175.59767263263095,374.03536038330446,2.8199436190265814
SCPT_192483.csv,24.0,24.5,24.25,258.0,2.213511478565424,0.026557571942754665,201.48599156040416,245.2872940735358,354.13606861027216,155.114524325446,149.16853685809494,177.68062091316202,376.32694553251093,2.8023166133428687
SCPT_192483.csv,24.5,25.0,24.75,259.0,2.219803915724399,0.025642072580357295,202.36055874682074,246.35198456134708,355.7551198732743,154.4898374109832,147.13027046484225,178.24513983823974,376.5623089086354,2.799776564095867
SCPT_192483.csv,25.0,25.5,25.25,266.0,2.2864972473475325,0.028084139819742296,205.4542207571426,250.1181817913039,359.5993920585645,156.77489795234752,151.74418404300698,181.3691662131331,383.05941365476446,2.810929374373445
SCPT_192483.csv,25.5,26.0,25.75,266.0,2.2457796673535118,0.026886474340870263,205.49629870523557,250.16940711941774,358.5068258776218,155.44417810947348,149.24221736746202,181.23277086636452,382.7391166166499,2.8199653618191145
SCPT_192483.csv,26.0,26.5,26.25,261.0,2.3091595572106844,0.02737352038874157,207.7621874836343,252.92788041485971,363.01132287520323,156.37473088118375,149.84030970245414,183.20898061082826,385.5843712967691,2.8126736171232616
SCPT_192483.csv,26.5,27.0,26.75,274.0,2.3800810141106092,0.028446793602697168,210.33863656797624,256.06442712623203,367.61588942512,157.74392592198515,151.5782165718355,185.56817008693554,389.4589108385097,2.809230569848221
SCPT_192483.csv,27.0,27.5,27.25,274.0,2.468973551240163,0.029146215051062716,213.05058131349293,259.36592507729586,373.5669936142649,159.0510286348936,152.45075679360014,187.89211275443444,392.6323511421857,2.7963381206737283
SCPT_192483.csv,27.5,28.0,27.75,306.0,7.586338762748457,0.2502787771410163,304.6127604987075,370.83292582451355,551.9618538504146,258.6820426921988,373.6449201736713,265.3477320229355,526.0068105546916,2.657194186372384
SCPT_192483.csv,28.0,28.26,28.130000000000003,346.0,10.346,0.37700000000000006,331.86238879922706,404.0063863642766,617.6208328516138,288.4740823492879,442.2707859722209,287.80035417544616,557.3454104013208,2.569123284964839
SCPT_140253.csv,0.0,2.0,1.0,744.0,1.445596760146805,0.026692255597064087,96.2631304007782,117.18989787920829,204.25265319649253,103.84056286763166,118.6553046705411,64.21329566435845,157.14444044217757,2.5247334147391354
SCPT_140253.csv,2.0,3.0,2.5,199.0,11.098597544332856,0.0963601625406491,172.51564757838068,210.01904922585484,499.1123139221164,214.24152384510967,239.71515387393083,132.30235437899947,252.88080191712083,1.6909047621774786
SCPT_140253.csv,3.0,4.0,3.5,104.0,2.8238121604200037,0.027812814012016115,132.55532722905943,161.37170271363746,305.5758134060533,157.05815101028398,158.52107298362463,107.71457628117703,232.14687006351213,2.191445594617079
SCPT_140253.csv,4.0,5.0,4.5,139.0,5.7297603373058426,0.07483828540110002,171.31134315962115,208.5529394986693,411.01233299436547,201.4016828341928,233.76535324003953,138.91550596507918,282.95623382512736,2.0620544111271126
SCPT_140253.csv,5.0,6.0,5.5,159.0,8.717618633100583,0.06567695657773866,184.21402042030564,224.26054659863263,492.3493567138624,206.34515418733622,207.97599093180082,154.39186541902163,293.6582700745973,1.8108900185132248
SCPT_140253.csv,6.0,7.0,6.5,173.0,7.648419252681791,0.07773827056198557,192.23348473709802,234.0233727234237,476.1198374811279,212.38100078611515,231.15971785390957,160.9727615705427,312.86323887484144,1.963192124493954
SCPT_140253.csv,7.0,8.0,7.5,180.0,5.578804267242197,0.054409838066313845,180.18715485138168,219.35827547124714,428.23902476391635,194.09462747718874,200.87827517389715,155.40959345778825,308.9995527267303,2.055214738308852
SCPT_140253.csv,8.0,9.0,8.5,201.0,9.621369525853924,0.040944488754352755,192.59767209865592,234.46673125053792,533.9922008467186,199.96818812554278,171.20641097221403,170.00191127722732,308.6284466645891,1.7163665114677933
SCPT_140253.csv,9.0,10.0,9.5,164.0,5.9946799606318795,0.0685437767013858,198.0126151597327,241.05883584663138,452.7088322433114,205.29007616724368,221.74277394544697,170.95792390011601,338.25675358082384,2.1280325413013106
SCPT_140253.csv,10.0,11.0,10.5,208.0,4.7490494060065895,0.039328683621096025,185.19312726709862,225.452502759946,417.8088479406356,183.96187908990558,178.3093864023991,162.32951360594382,322.21506148728446,2.160610523593053
SCPT_140253.csv,11.0,12.0,11.5,268.0,15.999541956377222,0.05419205895629796,217.73759125063057,265.0718502181593,668.1860258513001,227.30167623192077,187.85637804627908,203.66170496266423,346.86133623801317,1.511908581367381
SCPT_140253.csv,12.0,13.0,12.5,256.0,18.435928440497644,0.06823411040947666,229.9620904564973,279.95384925138785,711.1678228130904,240.94817325622824,205.03633527275295,216.8483684875348,365.4187391678063,1.492726323188934
SCPT_140253.csv,13.0,14.0,13.5,277.0,14.105553953137157,0.046667230659352125,221.48873724762527,269.63846273623955,646.9118407487656,222.28110430087654,180.59367783930725,206.54678243519987,353.9528392565645,1.5919849107223225
SCPT_140253.csv,14.0,15.0,14.5,240.0,12.010374073441607,0.05345670269656558,230.0903886707821,280.11003838182177,612.687905660336,224.8424119824191,198.96248405135256,208.20581728295676,366.39975068485734,1.7624229931172954
SCPT_140253.csv,15.0,16.0,15.5,265.0,5.962081521877035,0.09993543132738905,231.57546250054742,281.91795434849263,475.1863741506275,220.292359930843,260.93081313896596,201.97803481431578,402.1245902759633,2.3639082613401188
SCPT_140253.csv,16.0,17.0,16.5,312.0,13.24207925871116,0.21544770871181335,283.1833670589556,344.7449685935109,644.0012156385094,281.80612536940146,362.8762068619468,245.7266964640647,454.1193245174925,2.0849908858304897
SDMT_100703.csv,0.0,1.0,0.5,91.0,2.1738474678987076,0.0210701335850802,93.10396318053117,113.34395517629885,222.25397968997606,87.30702091453792,86.2609108344395,54.60338514028889,127.26881705556191,2.250046319001236
SDMT_100703.csv,1.0,1.5,1.25,155.0,4.299156706657795,0.08056120945823991,137.54627134249995,167.44763467782607,324.4387784058505,160.84457092296785,207.30442101153034,93.7280346370088,205.7660919006838,2.1852622725109803
SDMT_100703.csv,1.5,2.0,1.75,176.0,15.634969494452163,0.10488953909398907,168.45737118647736,205.07853883571147,549.5325955933359,212.23480126841523,227.7683918028736,126.85052859769137,234.36213319497455,1.4895118127252798
SDMT_100703.csv,2.0,2.5,2.25,160.0,15.214646544131039,0.10040481258533393,175.6311173213355,213.81179499988679,557.7064251387893,218.51355154602066,229.5082628316128,135.08183069253724,248.40850898604157,1.5241351344457272
SDMT_100703.csv,2.5,3.0,2.75,208.0,7.455870657978442,0.04602819376461239,154.5840209541424,188.18924290069486,433.20593777293647,184.20646110201878,174.70259381026312,120.84706045601428,234.9678016696368,1.7561048997614384
SDMT_100703.csv,3.0,3.5,3.25,169.0,6.631262445999143,0.043069600357525065,157.00380965354904,191.13507262171194,421.1027131486209,183.74022658127518,173.8602678126991,123.8117738051867,242.83442414638415,1.8372669038591545
SDMT_100703.csv,3.5,4.0,3.75,150.0,8.488855309203016,0.054402104471372684,171.082364238086,208.27418255071365,469.37438869804225,198.3945795443614,189.66717842255537,136.13131883614992,260.05481958590804,1.7788913960205264
SDMT_100703.csv,4.0,4.5,4.25,225.0,8.822811001564581,0.0560356701944107,177.07117291255062,215.56490615440913,482.30092707836616,202.76110550884295,192.80024888199694,142.09799490420187,269.5548447943439,1.7859276458277473
SDMT_100703.csv,4.5,5.0,4.75,256.0,11.357118614232661,0.07656137001772521,193.52383979977492,235.5942397562474,537.0436787427959,221.8562640487015,218.71418769148235,155.9865056020069,289.28566021079394,1.738146753374047
SDMT_100703.csv,5.0,5.5,5.25,171.0,10.006672458524944,0.07260605189547358,193.9388772392851,236.09950272608629,516.799471823295,218.83793334723816,216.52373085243858,156.80640566766363,294.4030866911138,1.8154916151086742
SDMT_100703.csv,5.5,6.0,5.75,203.0,6.169397527123921,0.035229038137235213,174.31448560169085,212.20893899336284,433.52345027200215,186.67566970916184,166.12423849100497,141.27003836466253,273.25640381835933,1.9668618867462504
SDMT_100703.csv,6.0,6.5,6.25,438.0,13.067582105217356,0.07198856431622061,206.39001639815675,251.25741126732112,582.2448952409434,229.35684183819347,212.90475146850795,170.9340481526113,307.9670231391896,1.6908860351758093
SDMT_100703.csv,6.5,7.0,6.75,195.0,8.923376798380382,0.06303348914940099,200.46054781923814,244.0389277799424,507.1532252735649,215.1578930567287,206.29244319612752,163.48871998417408,307.7834216065061,1.9117436397467331
SDMT_100703.csv,7.0,7.5,7.25,217.0,13.723987649880861,0.09496303590103722,222.71530483669872,271.131675453372,602.0384181039033,243.95623307359818,240.90018744696846,183.577196646362,331.60961547446254,1.7634940394099698
SDMT_100703.csv,7.5,8.0,7.75,246.0,16.516134907633102,0.12362765107435879,238.04363720212552,289.79225398519617,650.4652018640866,262.12313767030184,269.00098231661457,196.32211458994598,349.5027915972711,1.7349474347657239
SDMT_100703.csv,8.0,8.5,8.25,250.0,13.368146949634657,0.11038238614374599,234.55899426903642,285.5500799796969,603.7269424905625,251.0766794080172,258.850177195263,191.96199931250302,349.34059536690245,1.8549656662316694
SDMT_100703.csv,8.5,9.0,8.75,272.0,16.465296309454644,0.11811520151124745,243.68052603521696,296.65455343417705,657.5539311805162,262.74631797854187,264.747243071908,202.20784693468184,358.27160755512716,1.753246214034971
SDMT_100703.csv,9.0,9.5,9.25,204.0,15.534870349645008,0.12069267871702388,247.4399914573798,301.2312939481141,646.6658527367258,261.98718255369886,267.55820229512545,204.01074875100647,364.21263936553675,1.8146063429846278
SDMT_100703.csv,9.5,10.0,9.75,213.0,11.606637826763002,0.08540278939422094,233.80683753714678,284.63441091478705,581.5215904796682,238.0337781223656,231.06758523265785,192.8927221041095,352.11109249530085,1.9210408530067693
SDMT_100703.csv,10.0,10.5,10.25,205.0,13.35258152845514,0.0959811314725944,242.57453390649417,295.3081282339922,616.5320545479195,247.79313633984032,241.92493464188337,201.5259561320947,362.4279854648963,1.8696687052264014
SDMT_100703.csv,10.5,11.0,10.75,213.0,18.087983394440286,0.1221921501329535,257.41117800806006,313.370129748943,695.6171008659945,269.60314716689254,265.9639482974156,217.65622548993042,379.372097412709,1.7382638182558543
SDMT_100703.csv,11.0,11.5,11.25,222.0,15.897043564906356,0.12806236014532205,259.97316234336256,316.4890672006154,665.1464607344279,266.1097135511174,272.3366244531869,217.21016757062398,385.742939750606,1.8467968986317995
SDMT_100703.csv,11.5,12.0,11.75,211.0,20.773076620284247,0.10684572317758452,257.87550432830074,313.93539657358366,739.89089097765,271.46194775107807,250.57356828251318,225.07891329170837,381.69125467153447,1.62059326211143
SDMT_100703.csv,12.0,12.5,12.25,236.0,13.454376105839323,0.05055744377196169,232.09314712642572,282.5481791104316,629.3307910994877,229.5553812634141,188.69246681175397,201.0168662410651,348.86014119510617,1.7329110731485986
SDMT_100703.csv,12.5,13.0,12.75,256.0,11.879048597563477,0.1191478603504807,257.4050930963726,313.3627220303671,602.4599116020826,251.58108227075022,266.2003396921966,214.37704274876788,393.5938348909847,2.0377134362489975
SDMT_100703.csv,13.0,13.5,13.25,263.0,5.409052533001186,0.1250859281957141,237.10525368634777,288.6498740529445,447.7447836511116,221.0061829479736,273.4806173454672,194.25797459946162,397.6441299324507,2.6047931841432392
SDMT_100703.csv,13.5,14.0,13.75,263.0,5.849836822380498,0.06154318666118176,220.1378696793146,267.9939283052532,463.26525451173546,204.06525111175057,205.13669354502426,187.1483685988935,366.2474254292251,2.308097650023697
SDMT_100703.csv,14.0,14.5,14.25,264.0,13.822782975232716,0.1217678585166513,268.7625441902218,327.1891842315738,645.5581282167932,258.1414376031598,264.0010326977912,226.39912874920822,406.43431778904187,1.970314151502269
SDMT_100703.csv,14.5,15.0,14.75,238.0,10.238171485378986,0.06921098544075249,246.72134675476659,300.3564221362374,577.5998326556694,227.40419810119198,210.61118743376048,208.88239651912335,380.1193879397516,2.03331430926906
SDMT_100703.csv,15.0,15.5,15.25,277.0,11.752400853321284,0.11055101425105004,265.9562095015,323.7727767844343,610.851422588439,247.6045823118905,253.40338959687463,223.58145348184277,407.819665080611,2.0703757279815544
SDMT_100703.csv,15.5,16.0,15.75,240.0,12.505661270975965,0.10840034861467737,268.54342735875224,326.9224333063069,627.522720608652,249.43423050874347,250.09263659662835,227.25283928807187,410.3031128239511,2.02800128150507
SDMT_100703.csv,16.0,16.5,16.25,271.0,10.397603375168632,0.1570214235332512,276.4270800503986,336.5199235396158,586.655904143927,253.92494494291745,293.0809685954902,230.19512234821383,433.3786099127176,2.257792687186454
SDMT_100703.csv,16.5,17.0,16.75,278.0,5.205100032094742,0.10349820895197792,242.19688254247612,294.84837874736263,452.64979993712075,213.30564296092047,249.84566736993116,202.98251268999198,411.5678688016939,2.6188493707678226
SDMT_100703.csv,17.0,17.5,17.25,254.0,9.583981016674612,0.06539611640874898,253.32842268369865,308.39981891928517,572.229124529697,223.20045341259214,205.67538442165983,215.09949626241502,392.38906123545564,2.1075395082564183
SDMT_100703.csv,17.5,18.0,17.75,271.0,10.912643194466508,0.05638785856857188,253.5064815398951,308.6165862224814,602.9473898902604,225.0014023493843,195.57057725040585,218.2062963201189,388.06739977940674,1.9864048070339346
SDMT_100703.csv,18.0,18.5,18.25,291.0,9.299385020358658,0.04651273104213048,246.3951105464398,299.9592650130575,568.7763671363721,212.99089065617662,180.7516028575392,211.48419339674095,380.6945130183983,2.0557033130361613
SDMT_100703.csv,18.5,19.0,18.75,266.0,10.407992669262375,0.058092104894519686,256.18727501190716,311.8801608840607,595.3342920806424,222.97979114040012,195.28952975260447,220.59667586278482,394.8755620162106,2.0359600258997412
SDMT_100703.csv,19.0,19.5,19.25,285.0,7.843896338161797,0.05173003098608098,249.3440883591073,303.5493249589128,535.8159532615301,208.93671793973584,188.62882641917824,211.30415751826487,390.7465844322848,2.2257238173230793
SDMT_100703.csv,19.5,20.0,19.75,297.0,9.188261571329312,0.14837723069853767,284.3673148281743,346.18629631255976,570.668558884715,243.81871898524986,279.2897769793419,237.6187832963456,451.5575908939604,2.3920214880181048
SDMT_100703.csv,20.0,20.5,20.25,283.0,2.2179958724597633,0.045287317750199736,208.6499833722192,254.00867540965774,339.8625786250051,165.2006347326615,180.73157748288307,176.69957386797867,385.38289055619026,3.063864996487088
SDMT_100703.csv,20.5,21.0,20.75,297.0,9.938376930840532,0.1327753917642882,287.1901722383076,349.62281837706985,591.1698606015171,243.2659142158697,265.0735818702423,241.40653623929873,450.9429672992766,2.3204948806502905
SDMT_100703.csv,21.0,21.5,21.25,296.0,2.212060777197865,0.021659684183595363,201.93927594768272,245.83911854500516,341.43636418353447,150.6520628469104,139.6807864742946,168.38457765748535,354.43732349219295,2.93718006601043
SDMT_100703.csv,21.5,22.0,21.75,272.0,1.745343708761743,0.009955646849259741,187.02127225361002,227.6780705696121,316.066214342859,132.88319904718148,108.72356738590457,153.5577382507455,321.6978947883081,2.9455308706305328
SDMT_100703.csv,22.0,22.5,22.25,256.0,4.4554540191132626,0.08501361225496344,251.0261509839683,305.5970533717871,441.72796353194025,198.63453128866539,222.59096116056807,211.31672849528996,430.56878811419915,2.781393744351677
SDMT_100703.csv,22.5,23.0,22.75,279.0,8.670394230997827,0.1235727085372573,286.5765749978942,348.8758304322196,566.6326318924854,233.30231609258433,253.81095575975115,241.39976953464537,456.81579096335656,2.423751877376229
SDMT_100703.csv,23.0,23.5,23.25,288.0,10.824674219985535,0.13618431819789298,298.44219813126233,363.32093685544936,617.8451939233324,246.75577422020146,264.6606998145236,252.78040010587935,465.94022720436,2.2960300060633414
SDMT_100703.csv,23.5,24.0,23.75,330.0,17.93968821512685,0.22144178651866125,333.87003425085834,406.45047647930596,750.6199920004622,291.0479863223345,328.39251388675814,284.7282420684717,500.88665533025085,2.0812479489617224
SDMT_100703.csv,24.0,24.5,24.25,252.0,4.980337907445374,0.0697698128732336,255.00103507661834,310.4360427019711,465.5798880460726,198.36053627397706,207.67497881742267,216.35669000162153,429.243493140819,2.6604897752463925
SDMT_100703.csv,24.5,25.0,24.75,212.0,5.741509413855898,0.08508454575664902,267.2334037406438,325.3276219451314,492.2690176802268,207.66495477679382,221.88036868735253,225.77853240771165,443.20800500044993,2.6279438712631
SDMT_92557.csv,0.0,2.5,1.25,151.0,1.8913230272175687,0.006999223190602317,94.18966867568388,114.6656836051804,231.1427187294721,89.94386592576379,74.60769493650619,63.40099089240858,139.6925197573832,2.1317476880927018
SDMT_92557.csv,2.5,3.0,2.75,157.0,4.104037609796845,0.0062107272963546605,117.50975272034157,143.05535113780704,344.9087614498625,115.03136534875455,80.01833585500131,93.90713607230035,180.30386578311703,1.6834656179141558
SDMT_92557.csv,3.0,3.5,3.25,113.0,2.0140422339598634,0.008043378317701546,110.14550978113363,134.09018582051038,269.1583763503569,109.70824288621228,89.06647333438588,90.73047411788386,193.5286836924748,2.069017257007589
SDMT_92557.csv,3.5,4.0,3.75,159.0,3.443015815047275,0.010607133031286634,120.22453938998584,146.36030882259146,334.9712628830243,123.32371926112748,95.78627520725588,104.37380779299178,208.86346237892386,1.7712087272471575
SDMT_92557.csv,4.0,4.5,4.25,170.0,11.7165011530281,0.02360224331084907,151.09786684764882,183.9452292058334,537.583523429371,161.19686778750977,119.559696583242,137.77169821580077,241.4027914379078,1.3270681740426582
SDMT_92557.csv,4.5,5.0,4.75,165.0,10.968825992828384,0.020756419818434013,152.162751316274,185.2416102980726,530.0531371897226,160.87002296526248,117.46291655259496,139.27152250206686,244.075206000844,1.3553008217001719
SDMT_92557.csv,5.0,5.5,5.25,173.0,9.563656897530803,0.020019258358226686,153.31627543118265,186.64590052491806,508.0694498461772,160.7107236470359,119.03710792606701,139.98818347840776,248.91931894608243,1.4303988183037752
SDMT_92557.csv,5.5,6.0,5.75,162.0,8.165121312228107,0.013790454057711914,149.58316064078022,182.1012390409499,482.67254226156166,154.19151051263796,109.75887736905914,136.07238048373273,242.392505093571,1.4724157225845966
SDMT_92557.csv,6.0,6.5,6.25,165.0,13.528615507071226,0.028565208070275877,168.62143242687767,205.27826556315551,590.1248383521923,178.66997794665414,133.88468010468836,159.1030769541315,273.1682682579087,1.3342875284896885
SDMT_92557.csv,6.5,7.0,6.75,195.0,13.742844905103397,0.028831644902087148,172.01751190702112,209.4126231911562,598.2357862804059,181.84496519518808,136.37915569508354,163.04195009452692,278.91496949759375,1.3403845132707417
SDMT_92557.csv,7.0,7.5,7.25,169.0,10.774611144867563,0.028667361817280444,172.7615510798974,210.3184100103101,549.0718981523582,179.26999698607605,139.92936686023555,160.5142335270335,283.28777959521705,1.4817479428739118
SDMT_92557.csv,7.5,8.0,7.75,188.0,15.384423675589378,0.035124893289922174,182.04523602699925,221.62028733721698,633.2003372138507,192.77769289356425,147.09782778686662,175.05340296295947,296.6043043078004,1.33295721331528
SDMT_92557.csv,8.0,8.5,8.25,187.0,17.61857530007659,0.04108900101056641,188.82883080457353,229.878576631655,670.9942716404779,201.92494245632062,155.72356113357893,184.01759279989517,307.85319663443727,1.297320024533052
SDMT_92557.csv,8.5,9.0,8.75,204.0,13.794783247285752,0.04177374758604141,190.33388102970008,231.7108116883308,614.762955841642,199.186314512892,160.9900831493153,180.82752447774402,312.5801256604385,1.4431724496110856
SDMT_92557.csv,9.0,9.5,9.25,181.0,9.394240691587866,0.0254165615813497,179.07077171090606,217.99920034371198,533.8858786979233,180.83401900393508,140.3680857419055,166.74084970235302,296.3365199457761,1.5818085130957376
SDMT_92557.csv,9.5,10.0,9.75,178.0,12.571481692884111,0.03224719740074601,188.68908863079963,229.7084557244518,599.779053044911,193.71317827315218,149.71564396144927,179.9709546002264,310.4194525785276,1.4662903608655378
SDMT_92557.csv,10.0,10.5,10.25,176.0,12.548651604193708,0.028576956396934923,188.81918037948202,229.8668282880654,602.3554269361701,192.81974573480989,145.81334834518765,180.62400668911698,309.4710827820958,1.4585524803390129
SDMT_92557.csv,10.5,11.0,10.75,160.0,8.30801836150221,0.025721941294450382,182.35648823425927,221.9992030677936,517.2212118883132,181.8202883674884,144.11763363998472,170.97994005606935,308.0270355961598,1.6667795555921123
SDMT_92557.csv,11.0,11.5,11.25,168.0,1.2915237053826163,0.012972160353619923,137.3795545884996,167.2446751512169,258.19253534071896,130.38697955356653,124.98909232825216,125.12767475217984,281.16237771063606,2.6831720708869966
SDMT_92557.csv,11.5,12.0,11.75,151.0,1.6867107766472904,0.019314202214502176,148.62029652689714,180.9290566414399,287.9971355449446,143.49265485578366,143.2808695630377,136.03462688501065,299.96346110556624,2.581423444375189
SDMT_92557.csv,12.0,12.5,12.25,173.0,2.9232270938103757,0.025635923401091127,166.2224367801169,202.3577491236208,355.5499804671522,161.46834037981293,155.3609787041613,152.50379575116733,315.7936887810965,2.2960133808375125
SDMT_92557.csv,12.5,13.0,12.75,161.0,1.7581735616362835,0.017700234684243532,151.503809929715,184.43942078400096,295.14703300421803,142.32727402171693,138.72540998335936,138.98428863767103,302.868719093897,2.559132780767348
SDMT_92557.csv,13.0,13.5,13.25,190.0,12.098924995837844,0.03208957184585642,202.11395786067055,246.05177478690356,609.3782844287391,200.32903628653662,154.81527593800337,194.84301639543682,335.1753069478911,1.5415936794223948
SDMT_92557.csv,13.5,14.0,13.75,210.0,14.521989536355953,0.046920289144901345,214.8507872680224,261.557480152375,655.7926450022416,216.2860785270558,176.23343358019406,208.57877125216237,355.9427905676555,1.5154601202239881
SDMT_92557.csv,14.0,14.5,14.25,208.0,14.1670407882394,0.040980267112271526,213.19397026790944,259.540485543542,651.9594389972001,213.04364122759245,168.9449641165836,207.56670594960877,352.84576174296325,1.511390244605471
SDMT_92557.csv,14.5,15.0,14.75,219.0,13.930524995459033,0.03999678737861445,214.24859906286562,260.8243814678358,650.0170960433691,212.73497714224865,167.8988638830354,208.63861448137527,354.7727422140527,1.5234923329713426
SDMT_92557.csv,15.0,15.5,15.25,182.0,11.029513628161371,0.03017694473454566,207.31284921105023,252.38085990910471,596.6357719170446,200.12162339362212,154.86394888375892,198.91292416330472,344.31724411402314,1.6181586539078257
SDMT_92557.csv,15.5,16.0,15.75,205.0,12.775849030313505,0.0548083194230551,225.60654336721387,274.65144409921726,633.0467093421202,220.95926552187095,191.30569374425897,215.4084807860678,375.55155253753213,1.6587807287214549
SDMT_92557.csv,16.0,16.5,16.25,181.0,6.090063963788909,0.06312076945610143,214.29342433980648,260.8789513701995,481.22227937358224,204.63001331588652,212.75157856495875,197.60275101249022,383.4388438943729,2.1379287758679753
SDMT_92557.csv,16.5,17.0,16.75,165.0,7.290622351711734,0.058931090593388524,219.33776333646097,267.01988580090864,515.6991228321125,208.33476298294022,205.56682035503533,203.34341173511345,383.46687876292395,2.0262306480292533
SDMT_92557.csv,17.0,17.5,17.25,187.0,9.733167452055406,0.06974261173487532,233.82020403157216,284.6506831688708,575.4765582580502,221.7080330299769,214.4118682782161,216.73293887158886,395.7305195856963,1.9179144520985272
SDMT_92557.csv,17.5,18.0,17.75,177.0,2.3973777641451637,0.03199189503243102,183.2568321723892,223.09527394899567,342.70123429425786,161.17862374219803,168.56260311729903,167.36218173992845,356.48199224348906,2.640799613239217
SDMT_92557.csv,18.0,18.5,18.25,161.0,8.454717169201038,0.04578127700735985,223.25624287557764,271.7902087180947,548.8436901048443,205.60734019335464,182.11413936887774,208.32980409453026,379.6432454249867,1.9211678132462569
SDMT_92557.csv,18.5,19.0,18.75,176.0,6.302051993864975,0.047849774574699244,218.7205088277834,266.2684455294755,492.32452947144384,197.9822479387446,187.57907224290187,201.94440974005934,383.61631559932596,2.123366922357338
SDMT_92557.csv,19.0,19.5,19.25,146.0,1.447173245767886,0.023432287090826547,171.64485758776868,208.95895706337063,290.0911123854242,143.54651996758014,150.80297900626653,155.11878095482422,348.13914552872325,2.963420490524523
SDMT_92557.csv,19.5,20.0,19.75,175.0,6.762539021408673,0.04384851634327838,222.27286002126473,270.5930469824089,507.68695813261076,197.979182962725,180.20864023234594,205.48009060799774,384.50715568332225,2.084642639914758
SDMT_92557.csv,20.0,20.5,20.25,167.0,4.551688505387061,0.05408274320465996,216.97780858040298,264.14689740223025,439.9929870995751,191.34336319564363,198.42742044988137,198.88032302285984,396.481996663005,2.3864858959322013
