File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology
SCPT_57354_Raw01_result_layers_stats.csv,57354,6,14.64,15.62,15.13,213,15,0.98,21.43104651,0.207510786,0.129559039,286.0569848,348.2432858,768.4605057,296.9934718,343.6762802,256.3159862,443.7149025,1.729884226,15,2,1
SCPT_57354_Raw01_result_layers_stats.csv,57354,7,15.64,17.44,16.54,249,16.5,1.8,15.49915087,0.151349062,0.112730272,272.6626883,331.9371857,685.1416279,269.9128992,297.5198498,244.2600219,434.5096298,1.865610819,16.5,2,1
SCPT_57354_Raw01_result_layers_stats.csv,57354,8,17.46,18.44,17.95,256.5,18,0.98,6.145542257,0.074633877,0.06785478,231.4087611,281.7150135,485.7275308,210.2808275,225.0943383,206.2711496,401.9211696,2.298171468,18,2,1
SCPT_57354_Raw01_result_layers_stats.csv,57354,9,18.46,20,19.23,263,19,1.54,22.87401103,0.226564828,0.162072039,308.5397787,375.6136437,806.8958935,308.1047113,354.6402658,278.5846728,477.1012258,1.768424153,19,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,1,0.06,2.04,1.05,73,1,1.98,2.023373237,0.034779308,0.003815196,106.6287357,129.8088956,232.874852,114.2563778,134.2072198,70.14301218,165.734233,2.427341522,1,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,2,2.06,3.04,2.55,110.5,2.5,0.98,4.909494688,0.023619933,0.010573036,132.410277,161.1951199,365.9135601,144.0307759,125.2202828,105.3282855,210.5437113,1.796877509,2.5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,3,3.06,4.04,3.55,124,3.5,0.98,1.667549301,0.019136252,0.025962825,116.2895775,141.5699205,251.7935626,128.848751,130.7041119,97.21949221,221.1500263,2.366612255,3.5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,4,4.06,5.54,4.8,120,5,1.48,3.64212519,0.021365131,0.009346627,138.7008064,168.8531556,347.2574353,151.6409458,136.7963179,119.3737208,243.4889273,1.975655776,5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,5,5.56,7.28,6.42,119,6.5,1.72,0.930265391,0.024827663,0.044540957,119.1766626,145.0846328,214.0993581,138.2907871,171.492907,107.6961288,264.6289463,2.883147436,6.5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,6,7.3,8.38,7.84,143.5,8,1.08,8.636356772,0.040425727,0.014621592,180.7449373,220.037315,508.2831043,189.0582365,166.5279111,163.5018786,301.6656463,1.696179341,8,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,7,8.4,9.42,8.91,151,9,1.02,13.00060837,0.056497366,0.035841651,200.369447,243.9280224,601.5985693,210.7152591,186.3159684,184.7754857,326.4550545,1.563732758,9,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,8,9.44,10.42,9.93,196,10,0.98,8.560768172,0.062738941,0.031045203,200.2727735,243.810333,518.7692457,207.416821,204.7145172,180.8823113,339.0953993,1.844642334,10,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,9,10.44,11.84,11.14,172.5,11,1.4,16.33640646,0.088922947,0.044289538,227.5565344,277.0253463,671.7053149,239.0095978,227.6507122,210.975864,367.0256392,1.578969332,11,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,10,11.86,12.84,12.35,164,12.5,0.98,4.289841069,0.044997545,0.046184443,188.4074814,229.3656295,408.5765424,184.4587742,188.7621498,169.260047,341.441329,2.252635283,12.5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,11,12.86,13.88,13.37,204,13.5,1.02,8.263871371,0.067434234,0.003754909,217.0400262,264.2226406,526.817334,213.9603553,214.3718202,196.6633441,368.9647798,1.965318777,13.5,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,12,13.9,16.02,14.96,210,15,2.12,17.0601081,0.143934849,0.086768467,263.2032153,320.4213056,703.3115683,268.3862349,289.9768957,239.8163937,421.1161237,1.74600463,15,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,13,16.04,17.5,16.77,289,17,1.46,32.03764073,0.079671323,0.066201757,244.8399774,298.0660595,904.7100093,272.3139495,219.717786,258.1202054,403.3128878,1.208939475,17,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,14,17.52,18.86,18.19,191,18,1.34,10.92833302,0.076409051,0.120255194,244.69615,297.8909652,605.717316,231.1859075,222.7640248,225.3595518,406.2243524,1.901582178,18,2,1
SCPT_57355_Raw01_result_layers_stats.csv,57355,15,18.88,20,19.44,184,19.5,1.12,2.133955626,0.036802327,0.311579456,191.5442859,233.1843481,339.7270246,163.1262157,176.5340034,170.7766259,371.1794511,2.833183712,19.5,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,1,0.06,1.04,0.55,93,0.5,0.98,2.270883347,0.058437084,0.002379622,104.1546932,126.7970178,229.3636456,111.0874473,147.9511189,62.85192785,152.0933145,2.442842964,0.5,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,2,1.06,3.16,2.11,80,2,2.1,0.878390597,0.01772079,0.01508031,97.30065374,118.4529698,185.2740124,109.379812,123.9404594,75.32980081,189.0030268,2.787808501,2,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,3,3.18,5.32,4.25,134,4,2.14,11.29564959,0.059578607,0.018666024,172.9208938,210.5123925,529.6215616,194.2798349,183.7559581,147.6170039,271.5747257,1.562148375,4,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,4,5.34,6.32,5.83,138,6,0.98,5.869817342,0.044632067,0.025962583,166.6369272,202.8623461,426.0168044,182.4141313,180.4150171,143.5912738,282.670763,1.90574315,6,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,5,6.34,7.36,6.85,159,7,1.02,9.578638821,0.059426158,0.054858303,188.0577076,228.939818,522.2691688,202.5221494,194.3774753,165.0332974,306.7344379,1.721567983,7,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,6,7.38,8.54,7.96,185.5,8,1.16,13.48416108,0.083436387,0.066955994,208.8010881,254.1926289,603.9963366,225.3905122,221.6385016,185.920855,333.8312031,1.63191198,8,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,7,8.56,10.22,9.39,183,9.5,1.66,9.168839676,0.077079139,0.078113945,207.4787122,252.5827801,530.1363588,217.0315444,223.8316041,182.9138087,343.4948163,1.872122555,9.5,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,8,10.24,10.78,10.51,150,10.5,0.54,7.134082067,0.054820519,0.06944004,198.036793,241.0882698,486.2321528,200.8406473,196.2004264,175.8748145,335.6020449,1.958213581,10.5,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,9,10.8,12,11.4,183,11.5,1.2,15.36881771,0.123222857,0.080525969,241.590034,294.1096066,658.0028529,253.7252378,269.8008068,216.2635489,385.0128493,1.723567117,11.5,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,10,12.02,14.06,13.04,222.5,13,2.04,12.38638184,0.11169207,0.114539742,241.8497738,294.4258116,614.4209094,245.3017493,261.4622407,215.8286441,392.5917974,1.859742066,13,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,11,14.08,16.14,15.11,220,15,2.06,19.33895939,0.174239101,0.119854596,276.2002888,336.2438298,738.7727258,283.7726843,316.0887661,248.7822225,433.2068654,1.739398572,15,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,12,16.16,17.74,16.95,184,17,1.58,6.203552687,0.074544964,0.092526238,228.4103974,278.0648316,486.5134334,211.4608326,227.8185445,203.2511916,396.0762439,2.265525882,17,2,1
SCPT_57356_Raw01_result_layers_stats.csv,57356,13,17.76,20,18.88,187,19,2.24,1.398425073,0.018061825,0.512875359,172.7431631,210.2960246,293.4833934,139.0446424,134.906823,150.230282,334.7952871,3.003539236,19,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,1,0.08,1.68,0.88,65,1,1.6,2.033018247,0.045275827,0.000685565,108.0387559,131.5254419,229.8647763,116.7706285,148.3163573,68.84512268,165.2013728,2.50784592,1,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,2,1.7,4.06,2.88,103,3,2.36,2.368739808,0.013700264,0.004098816,116.9177582,142.3346621,279.2047619,123.7821554,108.4194269,93.1495754,200.0006293,2.124149905,3,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,3,4.08,5.2,4.64,115,4.5,1.12,5.293719729,0.0339093,0.017886173,151.4584532,184.384204,400.3801207,167.2661725,157.2650704,129.7307435,257.1630413,1.854833301,4.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,4,5.22,6.2,5.71,127.5,5.5,0.98,2.274457566,0.01633517,0.014549149,130.5733901,158.9589096,295.7268349,140.8551334,129.3175089,114.5744407,245.0162992,2.210720519,5.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,5,6.22,9.08,7.65,165,7.5,2.86,8.062983137,0.049737177,0.049612132,183.7977776,223.7538163,494.0242347,193.9390638,183.4151477,163.3484305,307.4304377,1.786133641,7.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,6,9.1,10.08,9.59,152,9.5,0.98,3.943862864,0.040199719,0.076394439,172.6499297,210.1825231,386.1034918,177.357439,181.2128079,154.408756,315.405219,2.195926016,9.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,7,10.1,13.3,11.7,208,11.5,3.2,16.66068001,0.129333138,0.031110256,244.2667751,297.368248,679.807818,257.4161715,274.4121932,221.0985841,389.964293,1.68152311,11.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,8,13.32,14.42,13.87,244,14,1.1,20.45438217,0.173537654,0.087209439,269.87568,328.5443061,748.1959363,282.8627476,314.2559052,244.8528634,423.9320446,1.676033704,14,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,9,14.44,15.42,14.93,202,15,0.98,13.38681255,0.12254999,0.1086188,253.6957343,308.8469809,641.4074785,253.3107681,271.9822356,228.4311884,411.5233544,1.862218601,15,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,10,15.44,18,16.72,209,16.5,2.56,10.62834848,0.089201227,0.140786449,245.5925204,298.9821987,594.3502204,234.5976817,237.5439895,222.0492812,405.5770669,1.954779141,16.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,11,18.02,19,18.51,193,18.5,0.98,1.757228959,0.040045342,0.346204343,186.023298,226.4631454,315.7869281,160.5753791,184.6209695,164.9716153,370.1209861,2.989364404,18.5,2,1
SCPT_57357_Raw01_result_layers_stats.csv,57357,12,19.02,20,19.51,191,19.5,0.98,5.227554446,0.047320756,0.258137655,217.8922208,265.2600948,465.1191185,193.6992199,188.2992086,198.5913888,386.4158631,2.262551738,19.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,1,0.06,1.16,0.61,66,0.5,1.1,2.58047138,0.100731655,0.001453663,116.586591,141.9315021,243.7493726,128.6396746,200.3227342,68.8040636,167.4511908,2.576149782,0.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,2,1.18,2.16,1.67,125,1.5,0.98,1.971438987,0.118166522,0.001035634,131.2417856,159.7726085,247.6823839,172.4366096,300.3631544,93.61493842,231.1137104,2.799847104,1.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,3,2.18,3.16,2.67,114,2.5,0.98,4.19093585,0.021462215,,130.1006889,158.3834473,345.8537445,149.5543017,131.2604232,103.4705624,210.15566,1.871171716,2.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,4,3.18,4.6,3.89,97.5,4,1.42,3.059386646,0.03149888,0.019207098,136.3387888,165.9776559,319.1894939,157.5453996,162.1521456,113.3488801,242.4126444,2.132308876,4,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,5,4.62,5.68,5.15,124.5,5,1.06,2.14655324,0.026900226,0.029348256,133.7357623,162.8087541,285.9247991,152.6285226,161.2981462,115.0585467,254.5471316,2.345633601,5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,6,5.7,6.78,6.24,112.5,6,1.08,3.911715773,0.026520076,,153.2581599,186.5751512,366.7003051,163.4018612,150.9732897,132.1843663,267.9459144,2.038477783,6,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,7,6.8,8.72,7.76,130.5,8,1.92,2.329726278,0.040942981,0.01102609,153.8927406,187.3476842,307.7449252,167.44257,192.9509398,135.0785281,298.3380859,2.490025221,8,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,8,8.74,10.42,9.58,208,9.5,1.68,12.63805254,0.073800721,0.044200931,213.3405622,259.7189453,599.7355577,224.2496276,213.5316063,191.9418353,344.1129797,1.666613503,9.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,9,10.44,12.1,11.27,192,11.5,1.66,19.34256827,0.111117133,0.044678201,240.0984381,292.2937508,717.2417433,256.3863112,251.24959,220.9014547,379.3729446,1.544780336,11.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,10,12.12,13.56,12.84,197,13,1.44,6.294464788,0.074468504,0.058396317,212.4740957,258.6641166,474.1573941,210.7359163,229.2684182,188.5200747,369.1783325,2.155032154,13,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,11,13.58,14.6,14.09,207,14,1.02,11.67735859,0.095109628,0.036323519,240.6091611,292.9155004,604.8169078,238.8465548,244.6708155,215.813162,391.9916592,1.8698308,14,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,12,14.62,15.6,15.11,180,15,0.98,19.47056347,0.167897741,0.072043375,274.6964705,334.4130945,740.0819909,282.3603791,310.2335652,248.3021852,431.2120079,1.717864186,15,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,13,15.62,17.1,16.36,196,16.5,1.48,10.76821756,0.094953232,0.062246959,247.7654433,301.6274962,595.4727154,237.5544826,244.0851403,222.3152686,406.7453137,1.959456307,16.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,14,17.12,18.34,17.73,256,17.5,1.22,21.83447862,0.203944707,0.062028064,296.735135,361.242773,785.9012666,299.6472107,338.9787936,268.2009686,460.9002498,1.741183208,17.5,2,1
SCPT_57358_Raw01_result_layers_stats.csv,57358,15,18.36,20,19.18,171,19,1.64,2.68562199,0.041866746,0.199097682,200.8761155,244.5448363,362.7326197,170.7387829,182.431386,177.7500142,376.7940819,2.740016677,19,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,1,0.06,2.74,1.4,57,1.5,2.68,0.748218144,0.033359817,0.010319616,91.37764322,111.2423483,164.0273442,100.7529886,141.2518928,65.38531522,175.4237644,3.032320065,1.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,2,2.76,3.92,3.34,113,3.5,1.16,5.047922829,0.030224657,0.012979985,141.1106064,171.7868252,379.7835025,150.9398147,139.3880783,116.3868425,232.8846862,1.835831965,3.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,3,3.94,5.24,4.59,129.5,4.5,1.3,9.619575567,0.05171616,0.002905303,168.414454,205.0262919,502.0155176,186.0934726,174.7391387,145.9448004,272.0597027,1.625501914,4.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,4,5.26,6.3,5.78,124,6,1.04,3.291771178,0.033251058,0.011419727,147.3662824,179.4024308,340.966485,162.6827213,168.0778515,128.6127211,270.2942952,2.159414362,6,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,5,6.32,7.64,6.98,137,7,1.32,6.697614941,0.037133874,0.008708376,170.6088428,207.6977217,455.5910474,179.6013378,163.3334245,151.512056,289.1132263,1.819324395,7,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,6,7.66,8.64,8.15,153,8,0.98,3.58428171,0.03753856,0.002893865,162.2958898,197.5776049,364.2110719,171.7925614,178.0375621,144.7302778,299.7770071,2.210051861,8,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,7,8.66,10.64,9.65,135,9.5,1.98,1.152199483,0.030788449,0.128145923,139.8080887,170.2011515,246.0015656,148.2264036,182.2945682,126.6764335,302.269005,2.938487908,9.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,8,10.66,12.14,11.4,136,11.5,1.48,4.041151523,0.05497583,0.082294829,184.7106033,224.8650823,394.2305098,187.3824638,208.5680563,166.8480664,343.2320254,2.306672143,11.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,9,12.16,13.14,12.65,199,12.5,0.98,13.42045417,0.088701493,0.005093507,230.5534335,280.6737451,630.451677,235.4977787,232.6384362,212.443915,378.3872944,1.722294571,12.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,10,13.16,14.14,13.65,223,13.5,0.98,18.09141872,0.152170279,0.002,259.408078,315.8011385,712.0974895,270.136886,296.5897424,236.9011316,414.6979812,1.70339453,13.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,11,14.16,15.34,14.75,177,14.5,1.18,21.88578098,0.164501483,0.022557016,270.2567213,329.0081824,772.0485492,282.6640822,304.1775062,250.3998883,427.8121388,1.622609956,14.5,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,12,15.36,16.38,15.87,210,16,1.02,8.685109146,0.094541673,0.043399686,237.2443417,288.8191985,546.51488,228.9182165,248.2220527,213.6569275,402.7764052,2.078049786,16,2,1
SCPT_57359_Raw01_result_layers_stats.csv,57359,13,16.4,18,17.2,229,17,1.6,1.358153556,0.027010459,0.217100367,168.6830699,205.3533025,282.1701956,145.83823,160.9155145,150.7342252,344.5012445,3.058401446,17,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,1,0.06,1.5,0.78,71,1,1.44,2.027179162,0.076032453,0.002512728,111.5579328,135.8096573,227.1239921,124.1751313,185.6365398,69.22641101,170.8490905,2.643594506,1,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,2,1.52,3.28,2.4,99,2.5,1.76,3.467976479,0.027007008,0.00067082,128.0207689,155.8513708,317.6257295,141.4827294,137.1412283,99.13134595,209.5137135,2.036160658,2.5,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,3,3.3,5.34,4.32,167.5,4.5,2.04,11.05346343,0.066970359,0.017290462,176.3476427,214.6840868,526.2174208,200.0330545,196.4314526,149.3243035,276.9265545,1.610536,4.5,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,4,5.36,6.34,5.85,162.5,6,0.98,7.683414133,0.067617832,0.032766602,181.1690168,220.5535856,472.5315775,201.241915,211.8661168,154.6517318,299.2107791,1.860675888,6,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,5,6.36,7.72,7.04,156.5,7,1.36,1.932548776,0.036138902,0.059007788,144.0246269,175.3343284,286.1775663,160.5984269,187.500875,126.6962941,286.0706868,2.549503893,7,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,6,7.74,9.46,8.6,157.5,8.5,1.72,4.58656994,0.048445764,0.014148187,176.8438071,215.288113,403.006198,185.5565205,194.2589439,155.4291105,314.614088,2.150372154,8.5,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,7,9.48,10.66,10.07,171.5,10,1.18,13.33331033,0.107741716,0.04940289,227.957673,277.5136889,615.3768347,241.1613933,255.1233666,202.4265417,366.265147,1.751330457,10,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,8,10.68,13.36,12.02,187,12,2.68,10.53361641,0.09467391,0.088873094,228.497236,278.1705481,572.7949057,232.5048557,244.7834386,203.2613299,375.8553475,1.897481288,12,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,9,13.38,15.74,14.56,177,14.5,2.36,8.949131854,0.086405401,0.098966575,232.9203746,283.5552386,548.8862859,226.6300117,236.8258084,207.8889251,389.5027361,2.024943386,14.5,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,10,15.76,17.26,16.51,205,16.5,1.5,12.59621231,0.135705584,0.121276067,262.7638921,319.8864774,633.0506965,256.8629911,285.5200236,234.8275337,427.5534562,1.959765845,16.5,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,11,17.28,18.66,17.97,199,18,1.38,2.951661007,0.069656379,0.138241013,208.7708744,254.1558471,370.9479868,185.928196,224.6737887,184.5894918,396.2744136,2.79618092,18,2,1
SCPT_57360_Raw01_result_layers_stats.csv,57360,12,18.68,20,19.34,240,19.5,1.32,19.94710439,0.108511243,0.027334991,271.0742744,330.0034644,765.2477442,268.321914,252.9524781,257.3686661,433.7525971,1.628090883,19.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,1,0.08,1.14,0.61,57,0.5,1.06,2.076809344,0.049811438,,104.414672,127.1135137,224.3420837,110.0823229,141.5482567,63.30959938,153.4608298,2.504585716,0.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,2,1.16,2.5,1.83,69,2,1.34,0.771003888,0.032274945,0.005327424,97.33771062,118.4980825,172.6620333,116.2364856,161.3997377,75.13636636,197.9869104,3.022213063,2,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,3,2.52,3.96,3.24,83.5,3,1.44,2.655082311,0.030465987,,129.8661567,158.0979299,295.1790253,145.7082201,154.3767008,105.1806866,230.0476748,2.228940569,3,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,4,3.98,4.96,4.47,125,4.5,0.98,4.993381031,0.029507365,,147.7611829,179.8831792,389.1610374,163.4194712,150.4875266,125.8704429,250.1017528,1.86087343,4.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,5,4.98,6.4,5.69,109.5,5.5,1.42,2.717003014,0.027351078,0.007883649,140.383646,170.90183,315.7399775,155.5977724,158.5355757,122.5161097,262.0158244,2.218255118,5.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,6,6.42,7.72,7.07,156.5,7,1.3,11.43081633,0.053339938,,188.680002,229.6973938,559.6784025,202.0439779,181.6555033,169.2345859,305.2456569,1.595289706,7,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,7,7.74,9.66,8.7,206.5,8.5,1.92,15.26518472,0.09855257,0.036948518,219.1959178,266.8472042,638.3192975,236.6213021,238.4976009,196.6439826,349.1128873,1.612797305,8.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,8,9.68,10.66,10.17,190,10,0.98,8.45608546,0.097476192,0.041015301,213.8675322,260.3604739,517.7987108,225.1222899,253.975299,188.5364661,361.2314409,1.983457365,10,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,9,10.68,11.66,11.17,180,11,0.98,14.5747642,0.103498796,0.036608118,232.7058413,283.2940676,643.1587972,243.7244137,248.2330686,210.3461313,374.3111358,1.697837616,11,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,10,11.68,14.44,13.06,173,13,2.76,7.338561339,0.070821178,0.115100721,216.6986503,263.8070525,503.6658646,212.7762986,219.9386335,192.7670645,368.648074,2.066259825,13,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,11,14.46,15.86,15.16,216,15,1.4,10.52289904,0.087756397,0.070586935,239.0323079,290.9958531,586.0291242,232.9398049,237.0828935,215.5200513,394.8448809,1.930253488,15,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,12,15.88,18.96,17.42,183,17.5,3.08,14.54414365,0.121105286,0.106961006,265.1359282,322.7741735,672.1022977,258.0858499,268.2449064,240.9900748,427.3805059,1.845385073,17.5,2,1
SCPT_57362_Raw01_result_layers_stats.csv,57362,13,18.98,20,19.49,168,19.5,1.02,16.78159584,0.119238396,0.110276964,274.8018526,334.5413858,717.8496418,264.898617,264.6171478,253.5652413,439.4070084,1.776479624,19.5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,1,0.06,1.04,0.55,77,1,0.98,3.513412016,0.058914809,0.000437212,113.9701567,138.7462777,271.675945,116.5051472,141.5299494,66.97381213,152.7468809,2.227247174,1,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,2,1.06,3.86,2.46,136,2.5,2.8,2.473493209,0.085479375,0.006637514,138.1622874,168.1975672,279.4709796,179.809762,265.5553388,103.535755,241.9884266,2.556739252,2.5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,3,3.88,5.94,4.91,132.5,5,2.06,6.312090599,0.031816626,,161.8404083,197.0231058,429.415558,178.0647313,156.6740586,134.2667897,258.7240946,1.776039548,5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,4,5.96,7.38,6.67,254,6.5,1.42,45.62620085,0.113796118,0.021675907,214.4352834,261.0516493,944.6444058,277.6153639,236.5425062,216.4088379,335.2928178,0.995058841,6.5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,5,7.4,8.38,7.89,208,8,0.98,29.78035812,0.05731528,0.045643738,201.8639654,245.7474361,816.3457099,242.0217776,183.0911351,201.5146885,319.1015186,1.093472746,8,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,6,8.4,9.42,8.91,215,9,1.02,41.72606613,0.127335864,0.059813691,234.543933,285.5317445,939.8404873,290.1983414,257.8727182,233.8109387,365.9746557,1.099908221,9,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,7,9.44,10.58,10.01,200,10,1.14,27.60205008,0.086154286,0.073638718,228.8446203,278.5934507,812.0625259,261.0970453,221.3036444,220.2898193,357.1552295,1.258699259,10,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,8,10.6,11.58,11.09,207,11,0.98,12.58276258,0.102585429,0.075404725,235.2888469,286.4385962,608.0789062,243.5167239,251.3407294,205.378859,372.7946615,1.799475907,11,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,9,11.6,12.62,12.11,178,12,1.02,4.645615677,0.067361036,0.105851372,203.9492394,248.2860305,421.6377459,199.7679723,221.1525957,176.0787496,358.2537221,2.328977506,12,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,10,12.64,13.74,13.19,178,13,1.1,27.47622179,0.079720254,0.090757564,240.288555,292.5251974,833.2040332,265.7931252,219.6842103,236.1835285,379.1411134,1.283631664,13,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,11,13.76,15.14,14.45,246,14.5,1.38,41.88689294,0.130748047,0.127409753,260.5108582,317.1436535,987.6523564,306.3843555,267.3357877,268.1990377,415.0527352,1.156745251,14.5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,12,15.16,17.58,16.37,225,16.5,2.42,18.38769254,0.121066836,0.072663832,268.694265,327.1060617,730.310461,269.037698,265.0924458,245.0159889,421.466414,1.681430643,16.5,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,13,17.6,18.58,18.09,264,18,0.98,2.587017598,0.051736893,0.21973911,204.0537148,248.413218,360.467021,175.4148005,197.6006211,177.0349099,381.5280606,2.798200803,18,2,1
SCPT_57363_Raw01_result_layers_stats.csv,57363,14,18.6,20,19.3,163,19.5,1.4,1.692735178,0.046543761,0.342994412,194.2781533,236.5125344,315.9974651,162.3078646,191.4209256,168.0834054,381.3243307,3.103140392,19.5,2,1
SCPT_57364_Raw01_result_layers_stats.csv,57364,1,0.06,1.7,0.88,72,1,1.64,3.447027224,0.05284111,0.000742893,118.4944767,144.2541456,281.6883016,125.6332042,147.642646,74.8383256,168.3859881,2.207463593,1,2,1
