File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.3,9.3382,0.0162,0.0016,6,4,101.0191989,122.9798944,379.1615488,96.79049747,69.43939832,61.88211872,117.4054702,1.350094867,124.7,0.210600265,0.013889971,-1.112051512,0.25336203,0.585456447,0.700679588,0.060277352
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.31,9.5579,0.0162,0.0033,6,4,101.4732568,123.5326604,383.793408,97.94689667,70.03959287,62.65825813,118.4038702,1.337159856,124.7,0.206115569,0.009405275,-1.124193555,0.241485392,0.576850158,0.688215366,0.051809443
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.32,9.1536,0.0174,0.007,6,4,102.5400099,124.8313164,378.7088209,98.80771885,71.9925051,63.19523637,120.434214,1.372155727,124.7,0.19565779,-0.001052505,-1.110856775,0.232735125,0.549348835,0.679681928,0.034807191
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.33,8.9723,0.0174,0.0013,6,4,102.8868905,125.2536058,376.9554666,99.30566555,72.5728919,63.55481094,121.3575143,1.383501675,124.7,0.192280618,-0.004429676,-1.106216202,0.227708228,0.54131939,0.674008155,0.02717
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.34,8.791,0.0176,-0.0001,6,4,103.3417987,125.8074071,375.1302008,99.89533647,73.38440205,63.95699137,122.4408826,1.39689292,124.7,0.187868924,-0.00884137,-1.101362315,0.22178785,0.530199446,0.667700005,0.01828253
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.35,8.791,0.0178,-0.0003,6,4,103.8392683,126.4130223,376.2076617,100.7598838,74.17698095,64.5349699,123.5234617,1.398746765,124.7,0.183066646,-0.013643648,-1.10423043,0.213170555,0.51945698,0.658703607,0.009479741
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.36,8.5675,0.0178,-0.0006,6,4,104.1299243,126.7668643,373.5642981,101.1221233,74.73788982,64.80160621,124.3832811,1.413357437,124.7,0.180271461,-0.016438833,-1.097179287,0.209581925,0.511923663,0.654580462,0.002543078
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.37,8.475,0.0178,-0.0008,6,4,104.4514937,127.1583401,373.0282437,101.6794214,75.27569165,65.19508866,125.2384332,1.419532015,124.7,0.177188065,-0.01952223,-1.095743285,0.204085916,0.50475359,0.648526714,-0.004308533
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.38,8.475,0.0177,-0.0007,6,4,104.7354019,127.5039675,374.0147182,102.3160559,75.66575147,65.64952101,125.993971,1.418608766,124.7,0.174473665,-0.022236629,-1.098384297,0.197844243,0.499585219,0.641580548,-0.010323204
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.39,8.0434,0.0176,-0.0007,6,4,104.8279611,127.6166483,367.5648369,102.1824436,76.09752687,65.59861154,126.682318,1.447375892,124.7,0.173590312,-0.023119982,-1.080988877,0.199150975,0.493895087,0.642356322,-0.015771667
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.4,7.8045,0.0168,-0.0004,6,4,104.5274927,127.2508606,364.2684002,101.9065995,75.56861877,65.52225917,126.6993811,1.456765422,124.7,0.176460728,-0.020249566,-1.071980106,0.20185415,0.500869751,0.643520933,-0.01590635
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.41,7.8045,0.0167,-0.0004,6,4,104.7843281,127.5635299,365.1599686,102.4847051,75.91150463,65.94090367,127.394467,1.455794906,124.7,0.174006633,-0.022703662,-1.074424675,0.196197284,0.496342604,0.637151911,-0.021377459
