File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14543_Raw02_result_layers_stats.csv,14543,5,5.7,7.44,6.57,222.43,6,1.74,1.517447589,0.00482793,0.332964579,116.4727961,141.7929692,263.0591111,118.0441435,91.23781991,101.5244418,215.9248757,2.220259393,6,2,3,0.646954709,0.450244415,-0.167766319,0.633553793,0.891142942,0.78431287,0.029681896
SCPT_14543_Raw02_result_layers_stats.csv,14543,6,7.46,8.56,8.01,323.3,8,1.1,1.293625208,0.008254323,0.32340247,121.6338637,148.0760079,252.6219942,123.5588065,107.228644,109.6766503,243.2680895,2.426171713,8,2,3,0.97756527,0.780854976,0.246686407,0.961863476,1.10361727,1.081044191,0.284416601
SCPT_14543_Raw02_result_layers_stats.csv,14543,7,8.58,10.16,9.37,283.94,10,1.58,1.848088013,0.013485568,0.730117276,138.9349981,169.1382585,296.2805669,138.1378018,123.3196546,125.6034754,270.4785672,2.334236358,10,2,3,0.714756764,0.51804647,-0.042543918,0.720511198,0.833983146,0.815633024,0.048570087
SCPT_14543_Raw02_result_layers_stats.csv,14543,8,10.18,11.16,10.67,283.94,10,0.98,3.566229899,0.060563602,0.050068439,179.0733357,218.0023217,374.993599,187.4888846,222.5533869,162.1978335,341.5222476,2.35309998,10,2,3,0.46096753,0.264257236,-0.278146008,0.415043387,0.243595934,0.559946164,-0.184649875
SCPT_14543_Raw02_result_layers_stats.csv,14543,9,11.18,12.92,12.05,265.38,12,1.74,1.44319461,0.017244268,0.245816759,144.333999,175.7109553,272.1118141,139.4196823,140.0441679,132.681095,297.0944171,2.664437852,12,2,3,0.60903271,0.412322416,-0.025050302,0.64367408,0.639204903,0.693214294,-0.11288723
SCPT_14543_Raw02_result_layers_stats.csv,14543,10,12.94,14.14,13.54,436.7,14,1.2,3.336719023,0.056828572,0.810358318,188.2178281,229.1347472,380.8017103,186.1397516,214.4432108,170.7473703,359.5740469,2.428483091,14,2,3,0.841646508,0.644936214,0.136967666,0.852748716,0.711201509,0.939061363,0.194326333
SCPT_14543_Raw02_result_layers_stats.csv,14543,11,14.16,15.14,14.65,436.7,14,0.98,3.264404069,0.095280776,0.375560668,200.8311188,244.4900576,377.0488321,202.1709608,274.7246694,181.6111241,392.2547219,2.632008287,14,2,3,0.776782111,0.580071817,0.146871753,0.77013278,0.463477067,0.87737874,0.107335031
SCPT_14543_Raw02_result_layers_stats.csv,14543,12,15.16,16.14,15.65,403.05,16,0.98,3.980170453,0.061662375,1.486419372,203.0470003,247.1876525,416.6103069,193.562128,215.9490106,183.5818718,377.4810005,2.37520824,16,2,3,0.685623143,0.488912849,-0.033090645,0.733462088,0.624018306,0.786399888,0.065540386
SCPT_14543_Raw02_result_layers_stats.csv,14543,13,16.16,18,17.08,934.36,18,1.84,3.121055746,0.045945573,0.620521005,194.5856572,236.8868871,379.4574347,178.6707413,193.650056,177.2292461,370.7441945,2.514953548,18,2,3,1.56898934,1.372279045,0.901119374,1.654317125,1.573809108,1.662417733,0.924349481
SCPT_14548_Raw02_result_layers_stats.csv,14548,1,0.02,1.56,0.79,195.77,4,1.54,0.952822084,0.007388309,0.025820576,79.38012304,96.63667153,169.6311665,75.93534329,68.35190035,50.54001869,124.0691765,2.538278076,4,2,3,0.902692503,0.705982209,0.14331403,0.947058269,1.052271135,1.354175029,0.456101216
