File Name,File Key,Depth,qc,fs,Measure Vs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,A07H,A07P,A07T,R09,H06,MC15
SCPT_57348_Raw01_result.csv,57348,6.06,9.4225,0.0804,143.5,9.4225,0.0804,0.0391,2,1,191.049688,232.5822289,512.6588959,212.0315936,225.2493686,163.2154962,309.3267262,1.796040297,-0.286198506,-0.4829088,-1.273275669,-0.390400255,-0.450873058,-0.128736355
SCPT_57348_Raw01_result.csv,57348,6.08,9.4651,0.0796,143.5,9.4651,0.0796,0.04,2,1,191.0140582,232.5388535,513.7168824,211.7638706,223.9642359,163.3355926,309.19281,1.791340633,-0.286011993,-0.482722288,-1.275337266,-0.389136801,-0.445151343,-0.129471899
SCPT_57348_Raw01_result.csv,57348,6.1,9.5346,0.0793,143.5,9.5346,0.0793,0.0405,2,1,191.1882209,232.7508776,515.3238706,211.7974472,223.3226847,163.6058199,309.3146973,1.786653856,-0.286923357,-0.483633651,-1.278460543,-0.389295345,-0.442282707,-0.131124962
SCPT_57348_Raw01_result.csv,57348,6.12,9.6403,0.0792,143.5,9.6403,0.0792,0.0409,2,1,191.4945605,233.1238128,517.666054,211.9965947,222.858945,163.9977718,309.5454387,1.780476134,-0.288524368,-0.485234663,-1.282995316,-0.390235177,-0.440204002,-0.133517806
SCPT_57348_Raw01_result.csv,57348,6.14,9.8164,0.0797,143.5,9.8164,0.0797,0.0414,2,1,192.1242252,233.8903611,521.4244389,212.6239564,223.0469358,164.6610174,310.0961553,1.772163258,-0.291807134,-0.488517428,-1.290229337,-0.393190107,-0.441047189,-0.137553885
SCPT_57348_Raw01_result.csv,57348,6.16,10.1189,0.0742,143.5,10.1189,0.0742,0.0421,2,1,190.9635456,232.4773599,527.6700081,210.3500882,214.1563838,164.5523091,307.5488941,1.736687563,-0.285747514,-0.482457808,-1.302136069,-0.382438194,-0.400371478,-0.136893473
SCPT_57348_Raw01_result.csv,57348,6.18,10.5689,0.066,143.5,10.5689,0.066,0.0421,2,1,188.8350433,229.8861397,536.6707354,206.6791857,200.8882197,164.1326779,303.2482977,1.682760624,-0.274538812,-0.471249106,-1.319049715,-0.364832728,-0.336413597,-0.134340077
SCPT_57348_Raw01_result.csv,57348,6.2,10.9508,0.0667,143.5,10.9508,0.0667,0.0416,2,1,189.7758965,231.0315261,544.155379,207.7578776,201.0284731,165.2667014,303.9926691,1.665466616,-0.279508849,-0.476219143,-1.332899794,-0.370038317,-0.33711152,-0.141225506
SCPT_57348_Raw01_result.csv,57348,6.22,11.1959,0.0749,143.5,11.1959,0.0749,0.0409,2,1,193.2715298,235.2870797,548.9382462,212.6735516,212.3401351,167.5475333,308.9117272,1.682229932,-0.297761055,-0.494471349,-1.341650916,-0.393423333,-0.391854365,-0.154932057
SCPT_57348_Raw01_result.csv,57348,6.24,11.302,0.0802,143.5,11.302,0.0802,0.0405,2,1,195.3909605,237.8672563,551.0886317,215.6514045,219.5968588,168.8806824,311.9446012,1.694808958,-0.308667442,-0.505377736,-1.345560617,-0.407328201,-0.42545837,-0.162857409
SCPT_57348_Raw01_result.csv,57348,6.26,11.245,0.0824,143.5,11.245,0.0824,0.0402,2,1,196.1758531,238.8227777,550.1987917,216.7406023,222.8640564,169.2877795,313.2857919,1.705267825,-0.312676431,-0.509386726,-1.343944617,-0.412366222,-0.440226938,-0.165265069
SCPT_57348_Raw01_result.csv,57348,6.28,10.9951,0.0831,143.5,10.9951,0.0831,0.0394,2,1,196.1579459,238.8009777,545.6685748,216.7609765,224.5723604,169.009132,313.8315143,1.721025943,-0.312585146,-0.50929544,-1.33567675,-0.412460221,-0.447862938,-0.163617714
SCPT_57348_Raw01_result.csv,57348,6.3,10.7984,0.0841,143.5,10.7984,0.0841,0.0407,2,1,196.301312,238.9755102,542.1054538,217.0052839,226.5654065,168.8870378,314.5308536,1.735115727,-0.31331575,-0.510026044,-1.329125512,-0.413586668,-0.456698638,-0.162895041
SCPT_57348_Raw01_result.csv,57348,6.32,10.796,0.0856,143.5,10.796,0.0856,0.0411,2,1,196.9078262,239.7138753,542.2328344,217.8043555,228.695877,169.2787126,315.5069359,1.740400345,-0.316400697,-0.513110991,-1.329360458,-0.417262173,-0.466058038,-0.165211508
SCPT_57348_Raw01_result.csv,57348,6.34,10.963,0.0881,143.5,10.963,0.0881,0.0403,2,1,198.0979831,241.162762,545.5809085,219.3545783,231.6981556,170.2085895,316.9791405,1.739623046,-0.322426737,-0.519137031,-1.335516079,-0.424354464,-0.479100436,-0.170689647
SCPT_57348_Raw01_result.csv,57348,6.36,11.3433,0.0897,143.5,11.3433,0.0897,0.0362,2,1,199.3237082,242.6549491,552.8639604,220.7960441,232.8242408,171.4522347,318.055196,1.725163982,-0.328595142,-0.525305437,-1.348776933,-0.430904363,-0.483948803,-0.177969678
SCPT_57348_Raw01_result.csv,57348,6.38,11.698,0.0927,143.5,11.698,0.0927,0.0391,2,1,200.9176774,244.5954333,559.5926092,222.8378535,235.9057153,172.8357834,319.7450122,1.716462608,-0.336560224,-0.533270518,-1.360874,-0.440109357,-0.497097179,-0.18600688
SCPT_57348_Raw01_result.csv,57348,6.4,12.083,0.0977,143.5,12.083,0.0977,0.0389,2,1,203.1224821,247.2795434,566.7220421,225.8003615,241.509684,174.5541876,322.2683648,1.712243344,-0.347474122,-0.544184416,-1.373533923,-0.453316218,-0.520574536,-0.195900189
SCPT_57348_Raw01_result.csv,57348,6.42,12.3797,0.1009,143.5,12.3797,0.1009,0.0406,2,1,204.6204436,249.1031488,572.1803551,227.7577318,244.9032664,175.7866076,323.9351115,1.707310172,-0.354821733,-0.551532028,-1.383119213,-0.461947449,-0.534528266,-0.202935767
SCPT_57348_Raw01_result.csv,57348,6.44,12.6269,0.1021,143.5,12.6269,0.1021,0.0406,2,1,205.4399208,250.1007732,576.6898364,228.7288283,245.8111314,176.6135261,324.7362881,1.699488181,-0.3588186,-0.555528894,-1.390969542,-0.466202111,-0.538228447,-0.207628842
SCPT_57348_Raw01_result.csv,57348,6.46,12.7676,0.1049,143.5,12.7676,0.1049,0.0417,2,1,206.5780017,251.486263,579.3186776,230.2380666,249.0620578,177.4461427,326.1629335,1.700894649,-0.364343038,-0.561053332,-1.395517684,-0.47277881,-0.551367058,-0.212332106
SCPT_57348_Raw01_result.csv,57348,6.48,12.8218,0.1074,143.5,12.8218,0.1074,0.0427,2,1,207.5027501,252.6120436,580.4404632,231.4719733,252.1374718,178.0547999,327.4293538,1.705375281,-0.368809558,-0.565519852,-1.3974522,-0.478123765,-0.563639427,-0.215756333
SCPT_57348_Raw01_result.csv,57348,6.5,12.8116,0.1098,161.5,12.8116,0.1098,0.0429,2,1,208.3018728,253.5848886,580.4427857,232.553012,255.2443329,178.5141374,328.6256089,1.712445043,-0.254483196,-0.451193491,-1.279286093,-0.364613065,-0.457716112,-0.100162657
SCPT_57348_Raw01_result.csv,57348,6.52,12.7567,0.1115,161.5,12.7567,0.1115,0.0445,2,1,208.8355408,254.2345715,579.6806398,233.2605342,257.5766563,178.7840577,329.5282057,1.719691058,-0.257041914,-0.453752208,-1.277972188,-0.367650859,-0.466812227,-0.101673554
SCPT_57348_Raw01_result.csv,57348,6.54,12.6691,0.1119,161.5,12.6691,0.1119,0.0444,2,1,208.958264,254.3839735,578.3336275,233.3664983,258.3604143,178.8120261,329.920389,1.725218813,-0.257629395,-0.45433969,-1.27564577,-0.368105029,-0.469850422,-0.101829978
SCPT_57348_Raw01_result.csv,57348,6.56,12.56,0.1122,161.5,12.56,0.1122,0.0446,2,1,209.0202453,254.459429,576.6046156,233.3956301,259.0809974,178.7808532,330.2691597,1.731523085,-0.257925972,-0.454636266,-1.272651647,-0.368229854,-0.472635601,-0.101655629
SCPT_57348_Raw01_result.csv,57348,6.58,12.5214,0.1115,161.5,12.5214,0.1115,0.0454,2,1,208.9066055,254.3210849,576.1075491,233.1122316,258.3336361,178.7600434,330.2472962,1.732058774,-0.257382146,-0.45409244,-1.271789218,-0.367014876,-0.46974677,-0.101539224
SCPT_57348_Raw01_result.csv,57348,6.6,12.4205,0.1107,161.5,12.4205,0.1107,0.0454,2,1,208.6737763,254.0376407,574.5050174,232.6886471,257.6388769,178.5958311,330.1719624,1.735289533,-0.256267011,-0.452977305,-1.269003688,-0.365196139,-0.46705376,-0.100620183
SCPT_57348_Raw01_result.csv,57348,6.62,12.2686,0.1109,161.5,12.2686,0.1109,0.0451,2,1,208.6381331,253.994249,571.984064,232.6028372,258.3619485,178.4564065,330.4722602,1.743511787,-0.256096188,-0.452806482,-1.264605988,-0.364827295,-0.46985636,-0.099839207
SCPT_57348_Raw01_result.csv,57348,6.64,12.0904,0.1104,161.5,12.0904,0.1104,0.0402,2,1,208.3613202,253.6572594,568.9339405,232.1736862,258.2832218,178.1633781,330.4945636,1.751436466,-0.254768546,-0.451478841,-1.259259187,-0.362980596,-0.469551599,-0.098195841
SCPT_57348_Raw01_result.csv,57348,6.66,11.9339,0.1085,161.5,11.9339,0.1085,0.0391,2,1,207.7281621,252.8864582,566.2735948,231.1845312,256.3461799,177.7219181,329.9687344,1.754777476,-0.251725169,-0.448435464,-1.254572202,-0.358711085,-0.462023653,-0.095714928
SCPT_57348_Raw01_result.csv,57348,6.68,11.7249,0.1067,161.5,11.7249,0.1067,0.0416,2,1,207.0326622,252.0397626,562.6559955,230.1433082,254.676248,177.171982,329.4587017,1.760961672,-0.248371426,-0.445081721,-1.248163278,-0.354197051,-0.45548798,-0.092615768
SCPT_57348_Raw01_result.csv,57348,6.7,11.4473,0.1071,161.5,11.4473,0.1071,0.0426,2,1,206.8211741,251.782299,557.7099935,229.9161802,256.0582258,176.7634159,329.8099201,1.776560578,-0.247349384,-0.444059678,-1.23933396,-0.353209666,-0.460899721,-0.090307062
SCPT_57348_Raw01_result.csv,57348,6.72,11.1549,0.1074,161.5,11.1549,0.1074,0.043,2,1,206.5313881,251.429516,552.3993763,229.6064692,257.3820875,176.2929294,330.1155515,1.793051947,-0.245947259,-0.442657553,-1.22976615,-0.351861697,-0.46605656,-0.087641841
SCPT_57348_Raw01_result.csv,57348,6.74,10.7953,0.1066,161.5,10.7953,0.1066,0.0443,2,1,205.7930799,250.530706,545.7101499,228.695007,257.5167048,175.4991112,329.9628778,1.810739721,-0.242366055,-0.439076349,-1.217582831,-0.347884126,-0.466579448,-0.083128836
SCPT_57348_Raw01_result.csv,57348,6.76,10.4618,0.1042,161.5,10.4618,0.1042,0.045,2,1,204.6353669,249.1213162,539.3828901,227.1217566,255.481122,174.5216654,329.1578072,1.823398537,-0.236724555,-0.433434849,-1.205920547,-0.340981104,-0.458643378,-0.077543748
SCPT_57348_Raw01_result.csv,57348,6.78,10.0736,0.1012,161.5,10.0736,0.1012,0.0454,2,1,203.1658087,247.3322888,531.8208737,225.1513132,252.8162878,173.2958879,328.0634905,1.838109302,-0.229517295,-0.426227589,-1.191801586,-0.332267536,-0.448157947,-0.070495325
SCPT_57348_Raw01_result.csv,57348,6.8,9.6599,0.0975,161.5,9.6599,0.0975,0.047,2,1,201.3960494,245.1777993,523.5521546,222.7729577,249.2607262,171.8615573,326.6208524,1.853065287,-0.220768222,-0.417478516,-1.176131509,-0.321647983,-0.433994299,-0.06218411
SCPT_57348_Raw01_result.csv,57348,6.82,9.2965,0.0926,161.5,9.2965,0.0926,0.0476,2,1,199.3325732,242.6657413,516.1101832,219.8826603,243.8110583,170.3242931,324.5878017,1.862111527,-0.210469509,-0.407179803,-1.161815133,-0.308588899,-0.411888431,-0.053199084
SCPT_57348_Raw01_result.csv,57348,6.84,8.97,0.0861,161.5,8.97,0.0861,0.0482,2,1,196.8057194,239.5895715,509.277643,216.2182871,235.8325684,168.5663149,321.6844167,1.864071714,-0.197711904,-0.394422198,-1.148488193,-0.291783343,-0.378616955,-0.04282409
SCPT_57348_Raw01_result.csv,57348,6.86,8.8081,0.0784,161.5,8.8081,0.0784,0.0495,2,1,194.1722718,236.3836353,505.912689,212.1513734,225.2946171,166.957988,317.9823198,1.850468891,-0.184240622,-0.380950916,-1.14185896,-0.272794903,-0.332903813,-0.033237069
SCPT_57348_Raw01_result.csv,57348,6.88,8.8479,0.0702,161.5,8.8479,0.0702,0.047,2,1,191.6397204,233.3005291,506.9058278,208.0202417,213.0464798,165.6755339,313.6895653,1.819844493,-0.17111201,-0.367822304,-1.1438201,-0.253130248,-0.277005214,-0.025526118
SCPT_57348_Raw01_result.csv,57348,6.9,9.0601,0.0621,161.5,9.0601,0.0621,0.0423,2,1,189.2228114,230.3582051,511.6102202,204.012741,200.1588633,164.6916664,309.0105219,1.775872281,-0.158420074,-0.355130368,-1.153057904,-0.233677305,-0.214606225,-0.019569894
SCPT_57348_Raw01_result.csv,57348,6.92,9.4011,0.0568,161.5,9.4011,0.0568,0.0303,2,1,187.8430466,228.6784915,518.9105869,201.6300816,191.1301697,164.4810834,305.7548841,1.733485406,-0.151101613,-0.347811907,-1.167226446,-0.221929597,-0.16844957,-0.018290426
SCPT_57348_Raw01_result.csv,57348,6.94,9.8189,0.0595,161.5,9.8189,0.0595,0.0254,2,1,189.7833224,231.0405663,527.6987831,204.1097552,194.3623449,166.2867757,307.9301205,1.719944885,-0.16137787,-0.358088164,-1.184020492,-0.234152722,-0.185219032,-0.02920872
SCPT_57348_Raw01_result.csv,57348,6.96,10.0595,0.0629,161.5,10.0595,0.0629,0.0225,2,1,191.6590818,233.3240996,532.7232181,206.59252,198.9860281,167.7730486,310.4441942,1.719895965,-0.171213035,-0.36792333,-1.193496856,-0.246243208,-0.208729469,-0.038107022
SCPT_57348_Raw01_result.csv,57348,6.98,10.1389,0.0668,161.5,10.1389,0.0668,0.0181,2,1,193.4154117,235.4622404,534.4386805,208.9836595,204.6372847,168.9385482,313.1269514,1.730746551,-0.180335126,-0.37704542,-1.196711858,-0.257750922,-0.236733927,-0.045029886
SCPT_57348_Raw01_result.csv,57348,7,10.2182,0.0701,167.5,10.2182,0.0701,0.0137,2,1,194.8952562,237.2637902,536.1452628,210.9830517,209.3159957,169.9415547,315.3423302,1.738856495,-0.151478915,-0.34818921,-1.163421786,-0.230794455,-0.2228617,-0.014471231
SCPT_57348_Raw01_result.csv,57348,7.02,10.2976,0.0729,167.5,10.2976,0.0729,0.0111,2,1,196.1609643,238.8046522,537.8621406,212.6745955,213.2030093,170.8204697,317.1990442,1.744787925,-0.157952217,-0.354662512,-1.166618932,-0.238779925,-0.241261456,-0.019629769
SCPT_57348_Raw01_result.csv,57348,7.04,10.266,0.0794,167.5,10.266,0.0794,0.0149,2,1,198.4836129,241.6322244,537.4145576,216.0076676,222.5761841,172.0956549,320.964258,1.769003157,-0.169723191,-0.366433485,-1.165786433,-0.254330554,-0.284286092,-0.027067104
SCPT_57348_Raw01_result.csv,57348,7.06,10.2192,0.084,167.5,10.2192,0.084,0.0178,2,1,200.0329131,243.518329,536.6530421,218.2416513,229.1748393,172.9245858,323.54399,1.786900022,-0.177498567,-0.374208861,-1.16436843,-0.26461959,-0.313501851,-0.031872228
SCPT_57348_Raw01_result.csv,57348,7.08,10.1381,0.0862,167.5,10.1381,0.0862,0.0206,2,1,200.7040483,244.3353631,535.1968841,219.2000918,232.482865,173.2335151,324.8465007,1.79888775,-0.180848075,-0.377558369,-1.161651336,-0.269001622,-0.327833172,-0.033657132
SCPT_57348_Raw01_result.csv,57348,7.1,9.9712,0.0874,167.5,9.9712,0.0874,0.0241,2,1,200.8809769,244.5507544,531.995269,219.5006802,234.6567373,173.1540773,325.6231962,1.812796657,-0.181729227,-0.378439521,-1.155651245,-0.27037198,-0.337140403,-0.033198467
SCPT_57348_Raw01_result.csv,57348,7.12,9.7671,0.088,167.5,9.7671,0.088,0.0271,2,1,200.7804756,244.4284051,527.9861885,219.4322073,236.1269923,172.8723654,326.0950503,1.82728632,-0.181228799,-0.377939093,-1.148086774,-0.270059983,-0.343386412,-0.031570198
SCPT_57348_Raw01_result.csv,57348,7.14,9.598,0.0878,167.5,9.598,0.0878,0.0298,2,1,200.4919259,244.0771272,524.64884,219.0483931,236.3922218,172.5400812,326.1878856,1.837448508,-0.179790625,-0.376500919,-1.141745811,-0.268309327,-0.344509031,-0.029646213
SCPT_57348_Raw01_result.csv,57348,7.16,9.5244,0.082,167.5,9.5244,0.082,0.033,2,1,198.6532595,241.8387507,523.2834017,216.1698033,228.4973665,171.5073794,323.5131582,1.824241311,-0.170577539,-0.367287834,-1.139139843,-0.255080874,-0.310541334,-0.023642943
SCPT_57348_Raw01_result.csv,57348,7.18,9.4828,0.076,167.5,9.4828,0.076,0.036,2,1,196.7152559,239.479442,522.5811762,213.1403786,220.057745,170.4538503,320.5489345,1.807366828,-0.160773931,-0.357484225,-1.137796982,-0.240967652,-0.272906638,-0.017481236
SCPT_57348_Raw01_result.csv,57348,7.2,9.4194,0.07,167.5,9.4194,0.07,0.0378,2,1,194.6142867,236.9217403,521.4054063,209.9286958,211.4972409,169.2617165,317.3477286,1.790661462,-0.150036232,-0.346746526,-1.135544519,-0.225784578,-0.233228602,-0.010462784
SCPT_57348_Raw01_result.csv,57348,7.22,9.3047,0.0721,167.5,9.3047,0.0721,0.0386,2,1,195.2481052,237.6933455,519.1246444,210.8545502,214.9261238,169.5090668,318.7642793,1.805892583,-0.153287733,-0.349998027,-1.131160666,-0.230185209,-0.249311008,-0.011923066
SCPT_57348_Raw01_result.csv,57348,7.24,9.2219,0.0747,167.5,9.2219,0.0747,0.0401,2,1,196.0923052,238.7210672,517.5133708,212.0830428,218.9832836,169.9201541,320.4387006,1.820743054,-0.157602142,-0.354312436,-1.128052011,-0.235994558,-0.268012045,-0.014345294
SCPT_57348_Raw01_result.csv,57348,7.26,9.056,0.0761,167.5,9.056,0.0761,0.0419,2,1,196.3268584,239.0066102,514.100303,212.4944911,221.5283222,169.8681565,321.394215,1.836740248,-0.158797564,-0.355507858,-1.121435037,-0.237932713,-0.279567096,-0.014039235
SCPT_57348_Raw01_result.csv,57348,7.28,8.8229,0.0766,167.5,8.8229,0.0766,0.0438,2,1,196.0890205,238.7170684,509.1707468,212.2869488,222.9846363,169.453042,321.8298023,1.854327699,-0.157585391,-0.354295685,-1.111800065,-0.23695554,-0.286119522,-0.011592499
SCPT_57348_Raw01_result.csv,57348,7.3,8.5898,0.0761,167.5,8.5898,0.0761,0.0456,2,1,195.4967233,237.996011,504.1541249,211.5577279,223.0017842,168.8379476,321.7154508,1.868930557,-0.154560268,-0.351270562,-1.101898673,-0.233514555,-0.286196421,-0.007956014
SCPT_57348_Raw01_result.csv,57348,7.32,8.3745,0.0755,167.5,8.3745,0.0755,0.0467,2,1,194.8913938,237.2590881,499.4457789,210.8028458,222.8269866,168.2393494,321.5467012,1.882384945,-0.151459097,-0.348169392,-1.09251569,-0.229939965,-0.285412274,-0.004404313
SCPT_57348_Raw01_result.csv,57348,7.34,8.2508,0.0762,167.5,8.2508,0.0762,0.0478,2,1,194.9217365,237.296027,496.7660859,210.9121069,224.2801332,168.1353464,322.119544,1.894102614,-0.151614775,-0.34832507,-1.087135912,-0.23045814,-0.291912514,-0.003785937
SCPT_57348_Raw01_result.csv,57348,7.36,8.2289,0.0762,167.5,8.2289,0.0762,0.0505,2,1,194.9825249,237.3700303,496.4229788,210.9060233,224.3617932,168.1981966,322.3350393,1.896112811,-0.151926587,-0.348636882,-1.086444992,-0.230429296,-0.292276546,-0.004159674
SCPT_57348_Raw01_result.csv,57348,7.38,8.305,0.0761,167.5,8.305,0.0761,0.0518,2,1,195.259763,237.7075375,498.3135568,211.0805743,223.9723428,168.5300408,322.5233289,1.890780488,-0.153347439,-0.350057733,-1.09024616,-0.231256578,-0.290539224,-0.006130666
SCPT_57348_Raw01_result.csv,57348,7.4,8.5115,0.0771,167.5,8.5115,0.0771,0.0507,2,1,196.2101555,238.8645371,503.1229802,212.1111003,224.7808049,169.4379286,323.3512133,1.880164349,-0.158202955,-0.35491325,-1.099851282,-0.236126844,-0.294142376,-0.011503305
SCPT_57348_Raw01_result.csv,57348,7.42,8.6709,0.0772,167.5,8.6709,0.0772,0.0497,2,1,196.7395958,239.5090731,506.818848,212.5722281,224.4336363,170.0370596,323.671058,1.870024544,-0.160897654,-0.357607948,-1.107170287,-0.238298476,-0.292596706,-0.01503306
SCPT_57348_Raw01_result.csv,57348,7.44,8.7621,0.0772,167.5,8.7621,0.0772,0.0508,2,1,197.0691546,239.9102751,508.9895775,212.8262073,224.1614075,170.4209244,323.9166393,1.864284125,-0.162571354,-0.359281649,-1.111444189,-0.239492553,-0.29138301,-0.017288051
SCPT_57348_Raw01_result.csv,57348,7.46,8.8791,0.0772,167.5,8.8791,0.0772,0.0518,2,1,197.4536715,240.3783827,511.7141594,213.1370393,223.8151075,170.8742343,324.1685348,1.85688032,-0.164520631,-0.361230925,-1.116782835,-0.240951985,-0.289836947,-0.019944462
SCPT_57348_Raw01_result.csv,57348,7.48,9.0223,0.0779,167.5,9.0223,0.0779,0.0535,2,1,198.1215536,241.1914566,514.9955377,213.8551557,224.4055464,171.5243421,324.807521,1.8501923,-0.167897398,-0.364607693,-1.123174885,-0.244315592,-0.292471538,-0.023741842
SCPT_57348_Raw01_result.csv,57348,7.5,9.2004,0.0788,216.5,9.2004,0.0788,0.0539,2,1,198.9218514,242.1657322,518.9867672,214.7430075,225.1814574,172.2997695,325.5598449,1.842076315,0.084678506,-0.112031788,-0.874287839,0.008148548,-0.039316007,0.228354742
SCPT_57348_Raw01_result.csv,57348,7.52,9.334,0.0796,216.5,9.334,0.0796,0.0554,2,1,199.5852092,242.9732982,521.9968264,215.4782888,225.9441008,172.9306325,326.2421493,1.836614114,0.081349289,-0.115361006,-0.880070961,0.004730391,-0.04269708,0.224700001
SCPT_57348_Raw01_result.csv,57348,7.54,9.516,0.0804,216.5,9.516,0.0804,0.0558,2,1,200.3411582,243.8935839,525.9939955,216.3115754,226.5673097,173.684374,326.932846,1.828245835,0.077568843,-0.119141451,-0.88769925,0.0008707,-0.045451527,0.220350838
SCPT_57348_Raw01_result.csv,57348,7.56,9.7204,0.0814,216.5,9.7204,0.0814,0.0567,2,1,201.1964208,244.9347731,530.4180477,217.2829226,227.4098612,174.5240262,327.7297034,1.819330769,0.073308899,-0.123401395,-0.896074917,-0.003609748,-0.049163398,0.215528129
SCPT_57348_Raw01_result.csv,57348,7.58,9.9576,0.0829,216.5,9.9576,0.0829,0.0571,2,1,202.2635965,246.2339435,535.4572046,218.5538954,228.8582314,175.5254769,328.7868944,1.810287968,0.068018768,-0.128691526,-0.905530423,-0.009442097,-0.055512188,0.209806348
SCPT_57348_Raw01_result.csv,57348,7.6,10.2753,0.0848,216.5,10.2753,0.0848,0.0577,2,1,203.5904017,247.8491847,542.0510772,220.1636669,230.6300503,176.7824982,330.0534939,1.798073351,0.061480407,-0.135229888,-0.917769688,-0.016780663,-0.063224366,0.202670394
SCPT_57348_Raw01_result.csv,57348,7.62,10.6397,0.0867,216.5,10.6397,0.0867,0.058,2,1,204.9677302,249.5259324,549.4438543,221.8398772,232.2685612,178.1290375,331.3112044,1.783695698,0.054737994,-0.1419723,-0.931316045,-0.024365301,-0.070303746,0.19508233
SCPT_57348_Raw01_result.csv,57348,7.64,11.0487,0.089,216.5,11.0487,0.089,0.058,2,1,206.5091396,251.4024308,557.5448881,223.7585934,234.324344,179.6196961,332.7542252,1.76870112,0.047245877,-0.149464418,-0.945952469,-0.032977215,-0.079115694,0.186748731
SCPT_57348_Raw01_result.csv,57348,7.66,11.4061,0.0908,216.5,11.4061,0.0908,0.0578,2,1,207.7679191,252.9348581,564.4963236,225.3160376,235.8363935,180.8765641,333.9209056,1.755577741,0.041168864,-0.15554143,-0.958343324,-0.039913481,-0.085547769,0.179775715
SCPT_57348_Raw01_result.csv,57348,7.68,11.6136,0.0943,216.5,11.6136,0.0943,0.058,2,1,209.307282,254.8088651,568.5374453,227.344433,239.9398499,182.0488505,335.8330386,1.755480091,0.033787126,-0.162923168,-0.96547663,-0.048875646,-0.102797719,0.173315487
SCPT_57348_Raw01_result.csv,57348,7.7,11.7355,0.0984,216.5,11.7355,0.0984,0.058,2,1,210.8714054,256.7130152,570.951944,229.4428231,244.9735019,183.1003051,337.9446562,1.761277198,0.026342053,-0.170368241,-0.969714498,-0.058063314,-0.123559502,0.16755643
SCPT_57348_Raw01_result.csv,57348,7.72,12.0282,0.1032,216.5,12.0282,0.1032,0.0573,2,1,212.8671874,259.1426629,576.481947,232.1063613,250.3851757,184.6119202,340.3288591,1.760112716,0.01692211,-0.179788185,-0.979353477,-0.069605173,-0.145409888,0.159334654
SCPT_57348_Raw01_result.csv,57348,7.74,12.5145,0.107,216.5,12.5145,0.107,0.0581,2,1,214.8074064,261.5046687,585.4149911,234.6346891,253.9563191,186.3606463,342.2567086,1.746879232,0.007848705,-0.18886159,-0.994730435,-0.080439243,-0.159571733,0.149906792
SCPT_57348_Raw01_result.csv,57348,7.76,12.8586,0.1105,216.5,12.8586,0.1105,0.0585,2,1,216.4154043,263.4622313,591.6547404,236.7417254,257.4622674,187.7250988,343.9853132,1.740071619,0.000390819,-0.196319475,-1.005332708,-0.089379233,-0.173282628,0.142611895
SCPT_57348_Raw01_result.csv,57348,7.78,12.9288,0.1143,216.5,12.9288,0.1143,0.0585,2,1,217.7078963,265.0356999,593.0353078,238.4660891,261.9673814,188.5351676,345.7396072,1.74674097,-0.005563692,-0.202273986,-1.007663391,-0.096636569,-0.19062945,0.138305992
SCPT_57348_Raw01_result.csv,57348,7.8,12.8095,0.1168,216.5,12.8095,0.1168,0.0581,2,1,218.3529113,265.8209355,591.0901857,239.3146649,265.3321641,188.7567592,346.9149354,1.758849001,-0.008522065,-0.20523236,-1.004378057,-0.100188728,-0.203391943,0.13713135
SCPT_57348_Raw01_result.csv,57348,7.82,12.6932,0.1159,216.5,12.6932,0.1159,0.0582,2,1,218.058977,265.4631024,589.188371,238.8064405,264.5515218,188.5221861,346.7674597,1.762574846,-0.007175015,-0.20388531,-1.0011554,-0.098062804,-0.200445474,0.138374849
SCPT_57348_Raw01_result.csv,57348,7.84,12.6174,0.1066,216.5,12.6174,0.1066,0.0581,2,1,215.4310328,262.263866,587.9923481,234.9261074,253.3023524,187.1893766,343.2237507,1.743203267,0.004949723,-0.191760572,-0.999123387,-0.081680481,-0.156993296,0.145469734
SCPT_57348_Raw01_result.csv,57348,7.86,12.6089,0.0974,216.5,12.6089,0.0974,0.0569,2,1,212.7423832,258.9907274,587.9806218,231.0113123,241.7587095,185.905912,339.437121,1.719297681,0.017508582,-0.179201712,-0.999103444,-0.064876133,-0.110349613,0.152349851
SCPT_57348_Raw01_result.csv,57348,7.88,12.6841,0.0882,216.5,12.6841,0.0882,0.0568,2,1,209.9414973,255.5809532,589.4627504,227.0238206,229.7659766,184.6695941,335.3172733,1.689562037,0.03076164,-0.165948654,-1.001620982,-0.047464401,-0.059470751,0.159022297
SCPT_57348_Raw01_result.csv,57348,7.9,12.8045,0.0916,216.5,12.8045,0.0916,0.057,2,1,211.3446109,257.2890915,591.7398864,228.8590155,233.9439942,185.6332194,337.2098908,1.694421778,0.024100519,-0.172609775,-1.00547661,-0.055515614,-0.077491198,0.153817759
SCPT_57348_Raw01_result.csv,57348,7.92,12.962,0.096,216.5,12.962,0.096,0.0576,2,1,213.0894408,259.4132323,594.6579103,231.1709617,239.2607895,186.8171345,339.5207015,1.700155181,0.01587856,-0.180831734,-1.010395752,-0.065566983,-0.099963579,0.1474603
