Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
11,11.22,12.2,0.9999999999999982,3.6991956090367233,0.1208664447976109,0.044903924835066424,219.3613336551474,267.04858010191913,383.0403269179611,207.57473469896487,273.82791140100943,177.20614421234276,382.62645932560343,2.8632556500902133,2.637638013901918
12,12.22,12.7,0.4999999999999982,2.3033161427999325,0.07012586799811506,0.3370610064650978,196.5816779323814,239.31682530898638,324.9678316383685,180.00780162128098,223.77940253663823,160.972080143934,360.88102498142615,3.0546749728369136,2.818515463458223
13,12.72,13.94,1.2399999999999984,2.8988336486552426,0.04791998709718089,0.38109504469678596,201.86094668087512,245.74376117671784,357.9600865240058,174.61311067799838,184.34764242194177,164.25556641158735,349.9369269463298,2.813709706126461,2.5695622283532655
14,13.96,14.82,0.879999999999999,6.446699161524533,0.16545254450317037,0.021039592606686735,259.4365370122967,315.8357841888827,483.19562426893805,234.2890187622134,299.09865464347047,208.65769120430008,421.6466598794585,2.6318524646387793,2.424820491872733
15,14.84,15.54,0.7199999999999989,3.019838100416933,0.055552617179185367,0.01996984693807586,210.11130108797647,255.78767088971034,363.4407668490718,178.54971432378153,196.72801855293974,173.463342730527,368.8476830195118,2.8808776371452143,2.661996074556011
16,15.56,16.28,0.7400000000000002,1.5635072100731575,0.024242895438079993,0.0385917856007287,177.83906251347292,216.49972827727146,283.6655940142572,144.78752957009104,149.40714962402825,149.21690512046288,333.48306703163826,3.174381097242212,2.9575820918740043
17,16.3,17.36,1.0799999999999983,3.0544316196996872,0.04289101580673987,0.1297475982311793,210.96062414104114,256.82162938909363,370.4600285906589,172.0862904822046,175.0906533697896,174.97051758727815,366.04652886287664,2.824692889829928,2.609413225751061
18,17.38,19.12,1.7600000000000016,3.6922409299075225,0.036334320498813744,1.588239004198262,221.70859089595083,269.90611065594,412.56083131699245,174.6678860435516,161.57369576222214,181.38366250944347,366.1472865475658,2.6351234388416405,2.416106086455078
19,19.14,19.64,0.5199999999999996,3.760020901439608,0.07785428863471502,1.2158666248385044,238.16170937577772,289.9359940226855,414.8473759022768,192.7415591383478,215.57678869054348,197.0446688513233,410.61687302577656,2.8284003021730757,2.637024194032428
20,19.66,20.38,0.7399999999999984,1.9825626863045078,0.027080510054474514,0.71044709616721,198.81971126469335,242.0413876265831,327.4249042761381,152.16552583095597,148.77948725131054,166.08452238325145,359.14413888100876,3.032228925091412,2.8435872126100685
21,20.4,22.32,1.9400000000000013,4.147033437786756,0.09691506201558725,0.20505082968559124,249.54681569200642,303.7961234511386,427.90278236454566,200.4772879462679,235.04907973734154,209.04035439112246,433.2247006984037,2.8676554847362996,2.6937629067767443
22,22.34,23.0,0.6799999999999997,2.835858772132973,0.05620599156976391,0.04540509450918718,226.14236652265473,275.3037505493189,369.54940522026016,174.90490874184047,193.11100970905477,192.3301464147688,408.6076374735073,3.03533104008266,2.8720776785236772
