Layer,Start Depth,End Depth,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),Ic_calculated (Geometric Mean)
22,13.31,14.03,0.7299999999999986,11.716950143563125,0.13594994028306207,,257.7411731227933,313.7718629320963,603.3204589908144,254.59353863886759,284.79355294510594,220.56006565970208,407.5159712417383,2.0339508816345133,1.9598320946348242
23,14.04,14.75,0.7200000000000006,5.100299612480343,0.10567548735092401,,226.91121829795372,276.2397440149005,441.10542388602,215.1010100126503,262.5139280642046,194.38901748884484,397.1263609634808,2.519681205268089,2.4305437140059163
24,14.76,15.82,1.0700000000000003,18.147456438931005,0.05945686127969634,,242.22035144438138,294.8769495844641,721.0434132465996,244.43986744637633,199.66207836636912,226.24901395235767,377.70602827547947,1.548246505866476,1.488898452659289
25,15.83,16.32,0.5,7.548814130844541,0.018075953841257045,,206.55015580051955,251.45236358324104,518.1805974140473,186.8206601663064,140.29646679326513,183.17950012415116,325.5599608858156,1.888603061811142,1.811187506845434
26,16.33,16.82,0.5000000000000018,1.2179614441407296,0.01709502761529273,0.0014136336119669347,162.87072335460314,198.27740234473399,258.8338248556288,130.4314189813287,136.43269868903852,141.41020565812502,321.35428753095636,3.1950955352721127,3.0953658589090716
27,16.83,17.32,0.5000000000000018,11.375184965537859,0.05981477446233943,0.021953426804073316,243.9804562598899,297.0196858816055,610.0549431266821,226.93164778870448,200.964242657822,218.24430067524625,387.38454033620087,1.8812851629835052,1.8113704126642147
28,17.33,17.85,0.5300000000000029,15.091113060145721,0.05701761400006154,0.0016000000000000005,247.44117309551967,301.232732464111,681.5011853599972,237.06735754640403,196.66055607468994,228.28731184961742,388.69734141562697,1.6839232157862516,1.622651061098311
29,17.86,22.06,4.209999999999999,10.095563652866339,0.02378573222988157,0.015528678351266423,229.3927680788,279.2607611394088,591.8501754774901,203.09322205082128,151.1053035917327,207.42780719769056,356.9831597126676,1.8131098665877745,1.7430363714285484
30,22.07,24.58,2.519999999999998,8.198835855690353,0.012730289810602929,0.06652582608085944,227.31047879682,276.72580027438966,555.4587415542434,188.58490901697309,134.18048764579711,199.66197695792644,341.9447130640951,1.9218100691803104,1.8506627796734783
31,24.59,25.08,0.4999999999999982,14.048682244154435,0.053347208027519334,0.0873671070487364,266.9315686887594,324.9601705776197,686.5132254101351,234.27065594666675,192.28321626149986,247.31668577400808,420.2678398031406,1.7999741563856015,1.7390129997870964
32,25.09,25.72,0.6399999999999988,9.341433906298613,0.019991760998020996,0.09331929841793296,239.65081031901988,291.74881256228514,588.9028540797802,197.8494047233683,143.86815548969338,216.317849226902,370.93097818642025,1.9020031210675323,1.8345277122884978
33,25.73,27.1,1.3800000000000008,14.724278528184273,0.0906987829497536,0.09963560684480526,290.49403617475366,353.64491360404776,703.241809103755,250.96326698182486,231.66758264892522,264.70148781823303,457.51686240230777,1.9189304221329335,1.860496407909082
34,27.11,27.6,0.5000000000000018,19.54361993629996,0.19803163283500191,0.10734642199348622,333.54693666331343,406.0571402857731,786.2415727088808,294.3690132116473,323.9691682778845,297.061275358009,511.9852475836628,1.9659601550565793,1.9130264768826062
35,27.61,28.1,0.5000000000000018,14.367186794532234,0.39035794643911625,0.1462800259778105,354.09924905475646,431.07734667535544,700.5855713069506,304.98226717272627,434.5341798811058,302.170625339515,560.4973002879726,2.3914410962505763,2.3364008165092005
36,28.11,29.0,0.9000000000000004,21.737979449015896,0.4183164231635382,0.12777994858937222,378.5428730124987,460.8348019282595,822.3546466870233,332.43699658855843,447.57259535355035,324.8156430941808,570.8655772817289,2.144277860448634,2.093714074750642
