File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.64,4.286,0.0408,-0.0066,2,1,117.1036449,142.5609591,303.4925227,120.9800302,125.2289924,73.72862953,159.4359655,2.006918972,230.5,0.677191466,0.480481171,-0.275106111,0.64462537,0.610106862,1.139859678,0.368608491
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.66,4.449,0.0436,-0.0066,2,1,119.00675,144.8777826,308.7914107,123.8321664,129.7918415,75.17582487,162.1193137,2.001550435,230.5,0.661070648,0.464360354,-0.29241514,0.621323711,0.574318915,1.120421161,0.351918294
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.68,4.819,0.0505,-0.0042,2,1,122.7423636,149.4254861,319.3172349,129.1218694,139.3134156,77.62011512,166.5966525,1.991921063,230.5,0.630163309,0.433453015,-0.325934213,0.57949418,0.503524679,1.088424253,0.324675226
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.7,5.077,0.055,-0.0042,2,1,125.2536119,152.482658,326.6799977,132.8325889,145.6567827,79.39855761,169.7611084,1.983321565,230.5,0.609910285,0.413199991,-0.348730229,0.551161257,0.458997811,1.065770661,0.305858658
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.72,5.776,0.063,-0.004,2,1,129.7509943,157.9577322,344.1421554,139.087316,155.1369667,82.44718597,174.1867795,1.942049406,230.5,0.574633677,0.377923383,-0.400803952,0.505148954,0.39594248,1.028092944,0.280122694
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.74,5.776,0.068,-0.0033,2,1,131.5189587,160.1100366,345.0801032,142.0461967,162.4445164,83.6058748,177.1485412,1.963733947,230.5,0.561099849,0.364389555,-0.403525711,0.484098529,0.349914357,1.014137072,0.263262266
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.76,6.887,0.0785,-0.0022,2,1,137.0724616,166.8708228,370.0503252,149.8073379,173.2818329,87.42477336,181.9449778,1.897152693,230.5,0.51974116,0.323030865,-0.473388148,0.430900808,0.285331502,0.969472172,0.236546541
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.78,6.887,0.0833,-0.0009,2,1,138.6707881,168.8166116,371.0085119,152.5421984,180.0320587,88.49321828,184.5631368,1.914617158,230.5,0.508148169,0.311437875,-0.475974143,0.412809594,0.247115923,0.957324943,0.222259253
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.8,8.013,0.0912,-0.0014,2,1,143.0227677,174.1146738,394.0879978,158.9052543,187.4684327,91.77046062,188.1607065,1.848502199,230.5,0.47724703,0.280536736,-0.536323367,0.371942723,0.20664039,0.920960396,0.202954443
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.82,8.013,0.0964,-0.0013,2,1,144.6462611,176.0911005,395.0529281,161.6820569,194.457839,92.82884959,190.7096893,1.865247515,230.5,0.465959679,0.269249385,-0.538768889,0.354619067,0.170035489,0.909493392,0.189498542
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.84,8.922,0.1029,-0.0013,2,1,147.9460222,180.1082009,412.590035,166.7968049,200.7158656,95.4255123,193.6644175,1.819039238,230.5,0.44340337,0.246693076,-0.582203586,0.323474528,0.138360558,0.881904895,0.174124008
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.86,8.922,0.1029,-0.0022,2,1,148.3800345,180.6365637,413.5491046,167.8724725,202.0129346,96.05178235,194.8207822,1.81907809,230.5,0.440474079,0.243763785,-0.584525398,0.317046263,0.131919134,0.875363417,0.168170792
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.88,9.146,0.1174,-0.0018,2,1,152.1949533,185.2808127,418.4378133,173.8394281,218.1433943,98.08074371,199.3810299,1.844660083,230.5,0.415088576,0.218378282,-0.596277422,0.282118817,0.055098244,0.854459808,0.145033146
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.9,9.454,0.1174,-0.002,2,1,153.0731413,186.3499111,424.7090347,175.5614138,218.7919839,99.1672657,200.5670184,1.824314345,230.5,0.409335008,0.212624713,-0.611153448,0.272261945,0.052129429,0.843442885,0.139102415
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.92,9.629,0.1199,-0.0017,2,1,154.2476218,187.7797134,428.6279652,177.7264871,222.3343704,100.2140288,202.2660859,1.819660227,230.5,0.401691618,0.204981324,-0.620338466,0.260005083,0.036068441,0.832942675,0.130666775
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.94,9.936,0.1254,-0.0012,2,1,156.1855571,190.1389391,434.7242102,181.0192529,228.6774452,101.6493322,204.6063688,1.814514238,230.5,0.389206093,0.192495799,-0.634460968,0.241647467,0.007938388,0.818721892,0.119162882
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.96,10.079,0.1284,-0.0012,2,1,157.3797738,191.5927681,438.0157409,183.2262578,232.7826967,102.6578666,206.3541082,1.81324519,230.5,0.381589037,0.184878743,-0.642003986,0.229529092,-0.009854524,0.808849086,0.110657197
SCPT_14538_Raw02_fs_corrected_result.csv,14538,0.98,10.217,0.1339,-0.0024,2,1,159.0331692,193.6055973,441.1928603,186.1146148,239.4482304,103.8111563,208.5885287,1.818285812,230.5,0.37113807,0.174427776,-0.649231242,0.21388817,-0.038086374,0.797677418,0.099887313
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1,10.217,0.1349,-0.0031,2,1,159.6240295,194.3249054,442.073845,187.4307281,241.8064861,104.4603276,209.8603061,1.820697275,230.5,0.367429628,0.170719334,-0.651226076,0.206841536,-0.0478869,0.791443503,0.093808762
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.02,10.027,0.1334,-0.0029,2,1,159.4698913,194.137259,439.7769879,187.6289306,242.0106308,104.6562648,210.5787397,1.828684314,230.5,0.368395727,0.171685433,-0.64601689,0.205784623,-0.048730792,0.789569551,0.090391219
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.04,10.027,0.1331,-0.0033,2,1,159.798812,194.5376842,440.6218812,188.5399441,242.9865959,105.20309,211.5538839,1.827994222,230.5,0.366335263,0.169624969,-0.647936233,0.200940973,-0.052755418,0.78435819,0.085771126
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.06,9.546,0.1436,-0.0037,2,1,161.3709444,196.4515845,433.2390135,191.4170133,256.3290882,105.6795507,214.6065115,1.882613228,230.5,0.356545145,0.159834851,-0.631038707,0.185796499,-0.106211257,0.779839454,0.07144469
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.08,9.546,0.1308,-0.0039,2,1,159.4016521,194.0541852,434.0407789,188.7803925,244.2312146,105.4101316,213.0225852,1.852725512,230.5,0.368823732,0.172113437,-0.632887628,0.199666467,-0.057864515,0.782392105,0.078852669
SCPT_14538_Raw02_fs_corrected_result.csv,14538,1.1,9.365,0.1194,-0.0039,2,1,157.2323426,191.4132867,431.6615666,185.887966,233.5612668,104.860873,211.4617514,1.835707557,230.5,0.382526262,0.185815967,-0.627391008,0.215106703,-0.013193565,0.78761641,0.086206725
