File Name,,Depth,qc,fs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_205818_Raw01_result.csv,205818,6.81,19.5176,0.1774,19.5176,0.1774,-0.0391,6,2,229.5543168,279.4574291,684.3863241,259.7316263,313.2214736,199.9480964,355.0251341,1.578648875,232,0.010597696,-0.186112598,-1.081785188,-0.11291152,-0.300173152,0.148679557,-0.425451216
SCPT_205818_Raw01_result.csv,205818,6.82,19.0973,0.1713,19.0973,0.1713,-0.038,6,2,227.9185486,277.4660592,678.8178641,257.3440403,307.6882181,198.8253264,353.4881439,1.580839457,232,0.017749049,-0.178961245,-1.073615479,-0.103676496,-0.28234962,0.154310689,-0.421112574
SCPT_205818_Raw01_result.csv,205818,6.83,18.7457,0.1745,18.7457,0.1745,-0.0389,6,2,228.4388654,278.0994883,674.109689,258.194112,312.2306772,198.6797655,354.4223263,1.597297108,232,0.015468745,-0.18124155,-1.066655469,-0.106974303,-0.297004893,0.155043062,-0.423751843
SCPT_205818_Raw01_result.csv,205818,6.84,18.6084,0.1774,18.6084,0.1774,-0.0389,6,2,229.0440058,278.836181,672.315898,259.1139192,315.8488018,198.8221062,355.2947302,1.606728365,232,0.012823221,-0.183887073,-1.063990945,-0.110530436,-0.308526252,0.154326885,-0.426210299
SCPT_205818_Raw01_result.csv,205818,6.85,18.2739,0.1901,18.2739,0.1901,-0.0361,6,2,231.5450715,281.8809566,667.7758272,263.0413149,330.7434777,199.5257798,358.5871284,1.638458976,232,0.001962824,-0.19474747,-1.057215158,-0.125573739,-0.354605712,0.150793922,-0.435434295
SCPT_205818_Raw01_result.csv,205818,6.86,17.5792,0.2062,17.5792,0.2062,-0.0374,6,2,234.0836442,284.9713929,658.0493925,267.5398443,350.5218115,199.8396947,362.4267762,1.685923459,232,-0.008941134,-0.205651428,-1.042542621,-0.142531134,-0.412685562,0.149221853,-0.446085086
SCPT_205818_Raw01_result.csv,205818,6.87,17.0432,0.2444,17.0432,0.2444,-0.0021,6,2,240.216845,292.4378983,650.5048165,278.1916761,393.0857021,201.8587408,370.5752792,1.757183595,232,-0.034804665,-0.231514959,-1.031011331,-0.181572987,-0.527290288,0.139169222,-0.468319235
SCPT_205818_Raw01_result.csv,205818,6.88,16.8159,0.2571,16.8159,0.2571,-0.0042,6,2,241.9867223,294.5925315,647.2639282,281.4528425,407.240677,202.3995665,373.1240383,1.781382618,232,-0.042145487,-0.238855781,-1.026016766,-0.19322754,-0.562666983,0.136493576,-0.475173535
SCPT_205818_Raw01_result.csv,205818,6.89,16.4257,0.2801,16.4257,0.2801,-0.0042,6,2,244.8759431,298.1098438,641.5768659,287.0551021,432.6093719,203.2381319,377.3764541,1.822803089,232,-0.054014356,-0.25072465,-1.017191627,-0.212936819,-0.623097806,0.132359016,-0.48650587
SCPT_205818_Raw01_result.csv,205818,6.9,16.0311,0.2872,16.0311,0.2872,-0.0038,6,2,245.2938526,298.6186032,635.7370709,288.4201771,441.6168344,203.0307865,378.6773076,1.845182558,232,-0.055719519,-0.252429813,-1.008047696,-0.217680994,-0.643705244,0.133379747,-0.48994704
SCPT_205818_Raw01_result.csv,205818,6.91,15.8596,0.3016,15.8596,0.3016,0.0025,6,2,247.0094289,300.7071308,633.2402926,291.7849423,457.0400394,203.6233613,381.2026734,1.867587792,232,-0.062689138,-0.259399432,-1.004112588,-0.22927966,-0.678033629,0.130465352,-0.496593813
SCPT_205818_Raw01_result.csv,205818,6.92,15.6795,0.3094,15.6795,0.3094,-0.0049,6,2,247.7675168,301.6300204,630.5512489,293.4646426,465.7655137,203.8019528,382.5777387,1.882872125,232,-0.065753502,-0.262463797,-0.999857063,-0.235019792,-0.696944946,0.129588669,-0.500194499
SCPT_205818_Raw01_result.csv,205818,6.93,16.0011,0.3242,16.0011,0.3242,-0.0036,6,2,250.2991364,304.7119921,635.5558433,297.3643746,478.9887417,205.2753111,385.1072227,1.88692316,232,-0.075919376,-0.272629671,-1.007762588,-0.248220866,-0.724939722,0.122385313,-0.506784424
SCPT_205818_Raw01_result.csv,205818,6.94,16.327,0.331,16.327,0.331,-0.0013,6,2,251.8110695,306.5526063,640.5684434,299.3661796,484.100981,206.3098674,386.3463805,1.882516754,232,-0.08194171,-0.278652005,-1.015618603,-0.254930133,-0.735556152,0.117358123,-0.509996954
SCPT_205818_Raw01_result.csv,205818,6.95,16.9874,0.3375,16.9874,0.3375,-0.0019,6,2,253.8506013,309.0355146,650.4360708,301.6845393,487.3143472,207.9096262,387.5791814,1.866543063,232,-0.090008538,-0.286718832,-1.030905644,-0.262644528,-0.74217202,0.109633876,-0.513182795
SCPT_205818_Raw01_result.csv,205818,6.96,17.7293,0.3409,17.7293,0.3409,0.0004,6,2,255.5853676,311.1474041,661.2453067,303.3696252,487.2041044,209.4511849,388.3485795,1.845655434,232,-0.096819102,-0.293529396,-1.047387514,-0.268214576,-0.741945769,0.102246667,-0.515165965
SCPT_205818_Raw01_result.csv,205818,6.97,18.3854,0.3477,18.3854,0.3477,0.0011,6,2,257.5400762,313.5270493,670.58541,305.6897117,490.8614101,210.9796894,389.5931918,1.831712733,232,-0.104437972,-0.301148266,-1.061413705,-0.275833202,-0.749424456,0.094975502,-0.518365725
SCPT_205818_Raw01_result.csv,205818,6.98,19.123,0.3554,19.123,0.3554,0.0027,6,2,259.6773341,316.1289284,680.83853,308.2686548,495.0698701,212.6489508,390.9596678,1.816796717,232,-0.112702466,-0.30941276,-1.076587799,-0.284234287,-0.757961533,0.087094684,-0.521867032
SCPT_205818_Raw01_result.csv,205818,6.99,19.2388,0.3412,19.2388,0.3412,0.0053,6,2,258.1414884,314.2592033,682.514247,305.2652381,480.9886467,212.1992555,389.0510313,1.799932938,232,-0.106770468,-0.303480762,-1.07904603,-0.27444366,-0.729106295,0.089211654,-0.516973149
SCPT_205818_Raw01_result.csv,205818,7,19.0158,0.335,19.0158,0.335,0.0036,6,2,257.1089449,313.0021938,679.5730025,303.6547819,475.8928179,211.6051824,388.231556,1.800775577,276,0.070900961,-0.125809334,-0.901063798,-0.095490605,-0.544791791,0.265678675,-0.34120109
SCPT_205818_Raw01_result.csv,205818,7.01,18.8958,0.3508,18.8958,0.3508,0.008,6,2,259.0214361,315.3304439,678.0395413,307.1278129,491.4930705,212.3068361,390.6872722,1.82006266,276,0.063490043,-0.133220252,-0.898804741,-0.106863124,-0.577046975,0.262368297,-0.347506559
SCPT_205818_Raw01_result.csv,205818,7.02,18.5999,0.3583,18.5999,0.3583,0.0165,6,2,259.5778479,316.0078148,674.0827455,308.48888,499.8395035,212.2812093,391.8587135,1.836434403,276,0.061344216,-0.135366078,-0.892952006,-0.111284931,-0.593886188,0.262489011,-0.350500484
SCPT_205818_Raw01_result.csv,205818,7.03,17.948,0.3654,17.948,0.3654,0.0224,6,2,259.4653225,315.8708274,665.0701713,309.3059527,509.4071546,211.621362,392.8973341,1.863726673,276,0.061777804,-0.13493249,-0.87949169,-0.11393006,-0.612846742,0.265602216,-0.353147476
SCPT_205818_Raw01_result.csv,205818,7.04,17.6736,0.3663,17.6736,0.3663,0.0365,6,2,259.1966874,315.5437934,661.3018141,309.2096517,511.4426306,211.2789791,393.1195507,1.873580041,276,0.062813681,-0.133896613,-0.873809472,-0.113618665,-0.616834554,0.26722143,-0.3537129
SCPT_205818_Raw01_result.csv,205818,7.05,16.966,0.5619,16.966,0.5619,0.0331,6,2,276.2286966,336.2784133,651.1456597,344.545223,693.6157437,217.7186034,415.6293081,2.044489498,276,-0.000828268,-0.197538562,-0.858332499,-0.221824488,-0.921517258,0.237197447,-0.409392911
SCPT_205818_Raw01_result.csv,205818,7.06,16.5457,0.455,16.5457,0.455,0.0304,6,2,266.3783645,324.2867046,645.0207637,325.4555474,599.9828092,213.2510297,404.4521016,1.985785992,276,0.035483145,-0.161227149,-0.848881642,-0.16482502,-0.776500138,0.257930851,-0.38213245
SCPT_205818_Raw01_result.csv,205818,7.07,15.3193,0.4095,15.3193,0.4095,0.0285,6,2,259.4439746,315.8448387,626.4102548,315.0451349,564.3951438,209.1451986,398.8656556,1.994221181,276,0.061860084,-0.13485021,-0.81960465,-0.132315048,-0.71535375,0.277372125,-0.368223792
SCPT_205818_Raw01_result.csv,205818,7.08,12.6648,0.3691,12.6648,0.3691,0.049,6,2,249.0963272,303.2477027,582.663124,302.1726275,539.8705433,201.8246392,393.1027873,2.070261815,276,0.102561188,-0.094149107,-0.747208322,-0.090597603,-0.670928511,0.313001668,-0.353670257
SCPT_205818_Raw01_result.csv,205818,7.09,11.121,0.353,11.121,0.353,0.0652,6,2,243.0048628,295.8320068,554.5984998,296.0464017,534.4770674,197.427429,390.5938753,2.130729709,276,0.127319411,-0.069390883,-0.697843562,-0.070115339,-0.660887959,0.335029797,-0.347267472
SCPT_205818_Raw01_result.csv,205818,7.1,9.0093,0.3365,9.0093,0.3365,0.0735,6,2,233.8652307,284.7054982,511.8944017,288.1433759,534.8714864,190.8459357,387.7045433,2.237239983,276,0.165655854,-0.031054441,-0.617717491,-0.043057323,-0.66162564,0.368934382,-0.339842698
SCPT_205818_Raw01_result.csv,205818,7.11,7.9302,0.3195,7.9302,0.3195,0.1075,6,2,227.6721518,277.1660978,487.8138849,281.9121081,527.1314173,186.6403627,384.8740936,2.294266874,276,0.192494202,-0.004216092,-0.569533084,-0.021194483,-0.64704902,0.391217295,-0.332515386
SCPT_205818_Raw01_result.csv,205818,7.12,7.3596,0.3197,7.3596,0.3197,0.1527,6,2,225.025581,273.9441856,474.4213118,280.4639809,533.3527704,184.725949,384.8295897,2.337594274,276,0.204186777,0.007476482,-0.541694905,-0.016044441,-0.658782198,0.401527496,-0.332399746
SCPT_205818_Raw01_result.csv,205818,7.13,6.8841,0.3154,6.8841,0.3154,0.2701,6,2,222.3350619,270.668771,463.1840396,278.2625037,533.797186,182.8235868,384.0992818,2.370447203,276,0.216215334,0.01950504,-0.517723603,-0.00816406,-0.6596151,0.411879184,-0.3305002
SCPT_205818_Raw01_result.csv,205818,7.14,6.7436,0.3027,6.7436,0.3027,0.3148,6,2,220.5462523,268.4910897,459.8729321,275.1230698,521.0880482,181.7315691,382.1297208,2.368654418,276,0.224293432,0.027583138,-0.510549351,0.003182342,-0.63551816,0.417870163,-0.325359269
SCPT_205818_Raw01_result.csv,205818,7.15,7.1157,0.2887,7.1157,0.2887,0.4322,6,2,221.3856544,269.5129706,469.969816,273.1279888,500.6612119,182.4951489,380.0700748,2.320609546,276,0.220494642,0.023784348,-0.532267606,0.010460357,-0.595528783,0.413677275,-0.319954777
SCPT_205818_Raw01_result.csv,205818,7.16,7.9054,0.2771,7.9054,0.2771,0.5637,6,2,224.1345264,272.8594234,489.7065017,272.5860002,479.2293542,184.7240787,378.4775597,2.244954857,276,0.20815443,0.011444136,-0.57340537,0.012446704,-0.551778436,0.401537621,-0.315755918
SCPT_205818_Raw01_result.csv,205818,7.17,9.522,0.2635,9.522,0.2635,0.6648,6,2,229.0283298,278.8170971,525.7925541,273.0073883,450.4344219,189.0226281,376.66058,2.120647578,276,0.186555159,-0.010155135,-0.644505885,0.010902008,-0.489811633,0.378534132,-0.310943598
SCPT_205818_Raw01_result.csv,205818,7.18,10.5249,0.2519,10.5249,0.2519,0.5513,6,2,230.7626574,280.9284525,545.6521754,272.0237791,430.9145378,191.126869,374.8722688,2.050173755,276,0.17901114,-0.017699154,-0.681580866,0.01451138,-0.445508917,0.367463423,-0.306184486
SCPT_205818_Raw01_result.csv,205818,7.19,11.4169,0.229,11.4169,0.229,0.3461,6,2,229.8499917,279.8173812,562.0121853,267.9131888,401.5793565,191.9295036,370.6095738,1.973979662,276,0.182973979,-0.013736315,-0.711122666,0.02973786,-0.375004298,0.36327273,-0.294748281
SCPT_205818_Raw01_result.csv,205818,7.2,11.3997,0.2859,11.3997,0.2859,0.1812,6,2,237.3093917,288.8983899,561.1502013,282.475029,463.6615744,195.5305783,381.5871387,2.047825617,276,0.151036126,-0.045674169,-0.709587743,-0.023189288,-0.518754055,0.344684088,-0.32393837
SCPT_205818_Raw01_result.csv,205818,7.21,9.8073,0.2553,9.8073,0.2553,0.1448,6,2,228.9227204,278.6885291,529.8342189,271.4147693,439.8450275,189.6235036,375.7261733,2.100975583,276,0.187016385,-0.009693909,-0.652163297,0.016752701,-0.466021589,0.37536032,-0.30845975
SCPT_205818_Raw01_result.csv,205818,7.22,9.704,0.2198,9.704,0.2198,-0.0171,6,2,223.8488442,272.5116364,527.1027195,261.7784638,400.7717872,187.0683758,368.5841891,2.061951971,276,0.209429844,0.01271955,-0.646994577,0.052902278,-0.37299129,0.38892667,-0.289268284
SCPT_205818_Raw01_result.csv,205818,7.23,8.6455,0.1906,8.6455,0.1906,-0.0399,6,2,216.1139927,263.0952954,504.3112623,251.1977907,373.4745993,181.888921,361.6345936,2.085854082,276,0.244594853,0.047884559,-0.602792796,0.094160226,-0.302449129,0.417004689,-0.270233426
SCPT_205818_Raw01_result.csv,205818,7.24,7.1157,0.1554,7.1157,0.1554,-0.0365,6,2,204.7386143,249.2470087,468.2031381,236.5324143,340.1694717,173.9541993,351.7779834,2.138465092,276,0.298666752,0.101956458,-0.528501392,0.154315609,-0.209043074,0.461608823,-0.242599382
SCPT_205818_Raw01_result.csv,205818,7.25,6.3053,0.1411,6.3053,0.1411,-0.0038,6,2,198.8039851,242.0222427,447.2850839,229.5293574,327.2852459,169.6524593,347.2015101,2.180653076,276,0.328081526,0.131371232,-0.482795297,0.184369925,-0.170431236,0.486648878,-0.229504467
SCPT_205818_Raw01_result.csv,205818,7.26,5.499,0.1378,5.499,0.1378,0.0899,6,2,194.3009421,236.5402774,425.1145958,226.1078321,329.5690879,166.0797736,345.9053015,2.25265522,276,0.35099266,0.154282366,-0.431957904,0.199388847,-0.177385141,0.507932629,-0.225764177
SCPT_205818_Raw01_result.csv,205818,7.27,5.0277,0.1413,5.0277,0.1413,0.2703,6,2,192.4130111,234.2419266,412.0336301,225.975989,338.8193994,164.3551723,346.9257818,2.308981544,276,0.360756705,0.16404641,-0.400704107,0.199972115,-0.205066355,0.518371095,-0.228710006
SCPT_205818_Raw01_result.csv,205818,7.28,4.4695,0.1431,4.4695,0.1431,0.4373,6,2,189.3320765,230.4912236,395.2831407,224.7741882,347.2645946,161.8250402,347.315418,2.377693043,276,0.376898374,0.18018808,-0.359201454,0.205304576,-0.229686144,0.533885113,-0.229832487
SCPT_205818_Raw01_result.csv,205818,7.29,4.3496,0.1414,4.3496,0.1414,0.5025,6,2,188.3836458,229.3366122,391.7695068,223.7949654,346.0616195,161.0942647,346.8268953,2.38861809,276,0.381920313,0.185210019,-0.350272808,0.209670566,-0.226215984,0.538411177,-0.228424929
SCPT_205818_Raw01_result.csv,205818,7.3,4.3868,0.1372,4.3868,0.1372,0.5027,6,2,188.0630876,228.9463675,393.0719964,222.471419,339.451971,160.9501025,345.6116453,2.375129206,276,0.383623387,0.186913093,-0.353591926,0.215602226,-0.206931602,0.539306471,-0.224914866
SCPT_205818_Raw01_result.csv,205818,7.31,4.5605,0.1327,4.5605,0.1327,0.6212,6,2,188.7484135,229.7806774,399.643755,221.5899277,330.5635508,161.4666871,344.3346789,2.340134734,276,0.379985883,0.183275588,-0.370172672,0.219572365,-0.180398062,0.536102016,-0.221213223
SCPT_205818_Raw01_result.csv,205818,7.32,5.0153,0.1318,5.0153,0.1318,0.8639,6,2,191.7848499,233.4772086,415.5875179,222.9853768,323.9814639,163.6619188,344.3913695,2.278052796,276,0.364026695,0.167316401,-0.409292359,0.213294671,-0.160285438,0.522598037,-0.221377847
SCPT_205818_Raw01_result.csv,205818,7.33,5.7637,0.1242,5.7637,0.1242,0.963,6,2,194.5660213,236.8629824,438.1569382,222.4735062,306.2788805,166.2148482,342.2126494,2.179542786,276,0.349629319,0.152919025,-0.462176287,0.215592844,-0.104095195,0.507119648,-0.21503146
SCPT_205818_Raw01_result.csv,205818,7.34,6.4417,0.1135,6.4417,0.1135,1.0462,6,2,195.5539408,238.0656671,457.0761701,220.1096016,285.9175654,167.7034726,338.6233674,2.089044769,276,0.344564612,0.147854318,-0.504449185,0.226275254,-0.035302671,0.49820349,-0.204487614
SCPT_205818_Raw01_result.csv,205818,7.35,7.0702,0.1022,7.0702,0.1022,1.2584,6,2,195.5433287,238.052748,474.2328506,216.9630726,265.60093,168.5575819,334.3835185,2.003380834,276,0.344618881,0.147908586,-0.541297581,0.240673699,0.038405947,0.493123442,-0.191887727
SCPT_205818_Raw01_result.csv,205818,7.36,10.1475,0.0915,10.1475,0.0915,0.6991,6,2,200.2296063,243.7577816,540.0869892,217.9660933,237.8718795,176.0043942,330.6066932,1.774184721,276,0.320936126,0.124225832,-0.671329352,0.23606135,0.148668658,0.449891904,-0.180528565
SCPT_205818_Raw01_result.csv,205818,7.37,9.4104,0.0831,9.4104,0.0831,1.505,6,2,196.5638839,239.295163,528.401811,212.9609895,227.9303527,172.782691,326.423835,1.782200167,276,0.339413378,0.142703084,-0.649456134,0.259291865,0.191360754,0.468366182,-0.167795778
SCPT_205818_Raw01_result.csv,205818,7.38,8.5008,0.069,8.5008,0.069,1.6963,6,2,190.0673446,231.3863326,509.831686,204.0437427,209.8766258,167.7274627,318.4977724,1.788769478,276,0.373022411,0.176312117,-0.613679778,0.30206647,0.273881004,0.49806045,-0.143214615
SCPT_205818_Raw01_result.csv,205818,7.39,7.8723,0.06,7.8723,0.06,1.4687,6,2,185.2792902,225.5573967,494.6836378,197.616209,197.9273555,164.0310883,312.6926067,1.799876305,276,0.398536503,0.201826208,-0.583517577,0.334074055,0.332500794,0.520344893,-0.124819755
SCPT_205818_Raw01_result.csv,205818,7.4,6.8221,0.0491,6.8221,0.0491,1.9395,6,2,178.5226503,217.331922,471.7680916,188.7758137,182.7742507,158.0913866,304.429664,1.823449284,276,0.43568538,0.238975086,-0.536086668,0.379840725,0.412149077,0.557227604,-0.098039206
SCPT_205818_Raw01_result.csv,205818,7.41,6.3921,0.0436,6.3921,0.0436,2.0447,6,2,175.01943,213.0671322,461.4228854,184.0813079,174.2925999,155.1376956,299.7221008,1.829616738,276,0.455503869,0.258793575,-0.513914079,0.405023315,0.45966537,0.576087785,-0.082454849
SCPT_205818_Raw01_result.csv,205818,7.42,5.8505,0.0377,5.8505,0.0377,2.3975,6,2,170.8834654,208.0320449,449.003324,178.5975791,164.7392613,151.3917574,294.0177482,1.838200815,276,0.47941903,0.282708736,-0.486629425,0.435265752,0.516036876,0.600529969,-0.063239268
SCPT_205818_Raw01_result.csv,205818,7.43,5.6479,0.0363,5.6479,0.0363,2.42,6,2,169.6199665,206.4938723,443.6419027,177.0303775,162.6519293,150.2092546,292.5982675,1.848247291,276,0.486840422,0.290130128,-0.474616846,0.444079523,0.528788351,0.608371513,-0.058399702
SCPT_205818_Raw01_result.csv,205818,7.44,5.2675,0.0342,5.2675,0.0342,2.4025,6,2,167.3311302,203.7074629,432.876964,174.3573031,159.7058686,148.0301981,290.2892648,1.872286116,276,0.500426201,0.303715907,-0.450052674,0.459294206,0.547067064,0.622984572,-0.050477025
SCPT_205818_Raw01_result.csv,205818,7.45,4.7052,0.0314,4.7052,0.0314,2.2225,6,2,163.7060172,199.2942818,415.1332509,170.3297637,155.9130947,144.668398,286.9414077,1.916626957,276,0.522328624,0.32561833,-0.408198689,0.482664521,0.571102099,0.645956652,-0.038877175
SCPT_205818_Raw01_result.csv,205818,7.46,4.5026,0.0306,4.5026,0.0306,2.1354,6,2,162.4337063,197.7453816,408.3205622,168.986112,154.9824892,143.5003037,285.984235,1.936226524,276,0.530130908,0.333420614,-0.391651692,0.490584332,0.577088728,0.654063714,-0.035535821
SCPT_205818_Raw01_result.csv,205818,7.47,4.2835,0.0312,4.2835,0.0312,2.1711,6,2,162.0323443,197.2567669,401.576026,168.6042308,156.7772176,142.7561427,286.6984043,1.967730477,276,0.532604894,0.3358946,-0.374996005,0.492846727,0.565575064,0.659262987,-0.038029941
SCPT_205818_Raw01_result.csv,205818,7.48,4.1925,0.0313,4.1925,0.0313,2.2284,6,2,161.7760442,196.9447495,399.0289389,168.4449206,157.3054346,142.4061579,286.8692013,1.978477579,276,0.53418793,0.337477636,-0.368633077,0.49379205,0.562211507,0.661717624,-0.038625502
SCPT_205818_Raw01_result.csv,205818,7.49,4.0891,0.0324,4.0891,0.0324,2.2982,6,2,161.971616,197.1828368,396.1242754,169.0962883,160.0473057,142.3552202,288.2043635,1.997515687,276,0.532979756,0.336269462,-0.361327123,0.48993256,0.544931434,0.662075381,-0.043268958
SCPT_205818_Raw01_result.csv,205818,7.5,4.085,0.0329,4.085,0.0329,2.256,6,2,162.210936,197.4741829,395.7590324,169.4928628,161.186161,142.5685624,288.8740585,2.002782417,293,0.591275047,0.394564753,-0.300632913,0.54736179,0.597612632,0.720349585,0.0141818
SCPT_205818_Raw01_result.csv,205818,7.51,4.1181,0.0327,4.1181,0.0327,2.2464,6,2,162.307593,197.5918523,396.8483288,169.4526759,160.6394586,142.7149734,288.7597282,1.997791989,293,0.590679352,0.393969058,-0.303381555,0.547598919,0.601010143,0.719323161,0.014577657
SCPT_205818_Raw01_result.csv,205818,7.52,4.1057,0.0329,4.1057,0.0329,2.2717,6,2,162.4218245,197.7309168,396.6568363,169.6150828,161.1096366,142.7780351,289.0795708,2.000365014,293,0.589975803,0.393265509,-0.302898906,0.546640958,0.598087503,0.718881387,0.013470627
SCPT_205818_Raw01_result.csv,205818,7.53,4.1098,0.0321,4.1098,0.0321,2.3206,6,2,162.1347233,197.3814023,397.1698625,169.0110044,159.3423233,142.5597494,288.2549751,1.993501738,293,0.591744994,0.3950347,-0.304191445,0.550208781,0.609117744,0.720411403,0.01632719
SCPT_205818_Raw01_result.csv,205818,7.54,4.2132,0.0319,4.2132,0.0319,2.3166,6,2,162.5530816,197.890708,400.6024709,169.210337,158.5225969,143.0493283,288.170569,1.979669509,293,0.589168005,0.39245771,-0.312796982,0.54903007,0.614275459,0.716983085,0.016620051
SCPT_205818_Raw01_result.csv,205818,7.55,4.3041,0.0312,4.3041,0.0312,2.3308,6,2,162.6570959,198.0173342,403.7041035,168.9479755,156.6782966,143.27848,287.4823331,1.963748765,293,0.58852833,0.391818036,-0.320509583,0.550581779,0.625977972,0.71538246,0.019011201
SCPT_205818_Raw01_result.csv,205818,7.56,4.3868,0.0315,4.3868,0.0315,2.3837,6,2,163.1238596,198.5855682,406.7549643,169.7636535,157.272377,143.8387653,287.9771542,1.953123211,293,0.585662822,0.388952528,-0.328038342,0.545765413,0.622193421,0.711479622,0.017291458
SCPT_205818_Raw01_result.csv,205818,7.57,4.3124,0.0313,4.3124,0.0313,2.3929,6,2,162.7534551,198.134641,404.4789726,169.3793344,157.1219546,143.4617747,287.7986137,1.960633767,293,0.587936099,0.391225804,-0.322427142,0.548031827,0.623150325,0.714103988,0.017911631
SCPT_205818_Raw01_result.csv,205818,7.58,4.1512,0.031,4.1512,0.031,2.3722,6,2,162.0525415,197.2813549,399.1409096,168.3518796,156.8162085,142.6152244,287.4534793,1.980931139,293,0.592251996,0.395541702,-0.309141902,0.554116299,0.625098136,0.720022344,0.019111573
SCPT_205818_Raw01_result.csv,205818,7.59,4.023,0.0332,4.023,0.0332,2.2997,6,2,162.5442994,197.8800167,394.443066,169.7373814,162.1444896,142.8350208,290.0564624,2.014320653,293,0.589222032,0.392511738,-0.297302202,0.545920182,0.59168476,0.718482346,0.010097007
SCPT_205818_Raw01_result.csv,205818,7.6,3.8452,0.0337,3.8452,0.0337,2.1431,6,2,161.7905223,196.962375,387.3608247,169.4240932,164.1407083,142.1364976,290.6202563,2.045611213,293,0.593870183,0.397159889,-0.279184013,0.547767611,0.579448572,0.723384762,0.008155155
SCPT_205818_Raw01_result.csv,205818,7.61,3.7749,0.0332,3.7749,0.0332,2.0597,6,2,161.143741,196.174989,384.3802143,168.7092902,163.4586209,141.6353316,290.1129564,2.054497441,293,0.597875841,0.401165547,-0.271459595,0.551995552,0.583612734,0.726916942,0.009902257
SCPT_205818_Raw01_result.csv,205818,7.62,3.6426,0.032,3.6426,0.032,2.0595,6,2,159.8963861,194.65647,379.7422724,167.2212875,161.4341541,140.530958,288.7475482,2.065233514,293,0.60564659,0.408936296,-0.259320183,0.560854599,0.596075264,0.734744803,0.014619838
SCPT_205818_Raw01_result.csv,205818,7.63,3.6137,0.0311,3.6137,0.0311,2.0637,6,2,159.3448927,193.9850867,378.785366,166.3617376,159.5633906,140.0889431,287.7571739,2.063254217,293,0.60910162,0.412391325,-0.256797119,0.56600805,0.607731333,0.737895081,0.018055631
SCPT_205818_Raw01_result.csv,205818,7.64,3.564,0.0308,3.564,0.0308,2.0737,6,2,158.9786241,193.5391945,377.1137771,165.9351555,159.1150136,139.7482938,287.4605864,2.068336562,293,0.611402856,0.414692561,-0.252374329,0.568575527,0.610545313,0.740329706,0.019086849
SCPT_205818_Raw01_result.csv,205818,7.65,3.5268,0.0327,3.5268,0.0327,2.076,6,2,159.7500312,194.4782989,375.8283897,167.4284536,163.5468015,140.2833102,289.7796773,2.087343983,293,0.60656232,0.409852026,-0.24896002,0.559616492,0.583073412,0.736508587,0.011051708
SCPT_205818_Raw01_result.csv,205818,7.66,3.5227,0.0325,3.5227,0.0325,2.0767,6,2,159.679121,194.3919735,375.7327123,167.2622454,163.1292826,140.2393321,289.6418755,2.086865772,293,0.607006301,0.410296007,-0.24870541,0.560609697,0.585629578,0.736822131,0.011527361
SCPT_205818_Raw01_result.csv,205818,7.67,3.5186,0.034,3.5186,0.034,2.0913,6,2,160.4294753,195.3054482,375.7382274,168.5205147,166.4584021,140.7929633,291.4394771,2.097521102,293,0.602318169,0.405607875,-0.248720088,0.553115118,0.565427168,0.732882143,0.005340251
SCPT_205818_Raw01_result.csv,205818,7.68,3.5186,0.0353,3.5186,0.0353,2.0754,6,2,161.055327,196.0673546,375.6707152,169.5796025,169.3220946,141.2832928,292.9611239,2.106859094,293,0.598424657,0.401714363,-0.248540393,0.546850161,0.548369823,0.729405566,0.000132692
SCPT_205818_Raw01_result.csv,205818,7.69,3.5268,0.0364,3.5268,0.0364,2.102,6,2,161.6744255,196.8210398,376.2118825,170.5246979,171.6368584,141.7423406,294.2340417,2.112225488,293,0.594588015,0.397877721,-0.249979893,0.541292467,0.534791653,0.726161702,-0.004202902
SCPT_205818_Raw01_result.csv,205818,7.7,3.502,0.0674,3.502,0.0674,2.107,6,2,172.2055117,209.6414925,375.3920255,190.5563508,232.4475176,149.0810835,318.8567645,2.269087631,293,0.53148401,0.334773716,-0.247798272,0.430224654,0.23150814,0.675682267,-0.084569379
SCPT_205818_Raw01_result.csv,205818,7.71,3.4524,0.0394,3.4524,0.0394,2.126,6,2,162.6437078,198.0010356,373.7599855,172.5949313,178.4308703,142.3424924,297.4274982,2.141803501,293,0.588610642,0.391900348,-0.243441233,0.529225197,0.495971364,0.721936537,-0.014997883
SCPT_205818_Raw01_result.csv,205818,7.72,3.4152,0.0459,3.4152,0.0459,2.1266,6,2,164.9974331,200.8664403,372.438404,177.1380467,192.0999263,143.9851854,303.4658747,2.184502167,293,0.574242692,0.377532398,-0.239899057,0.503243256,0.422156923,0.710462194,-0.035096556
SCPT_205818_Raw01_result.csv,205818,7.73,3.3945,0.0496,3.3945,0.0496,2.1038,6,2,166.2005852,202.3311472,371.5483555,179.5374217,199.6842647,144.8399674,306.6263874,2.207888435,293,0.566977205,0.370266911,-0.23750641,0.489788945,0.383435166,0.704543149,-0.045457418
