File Name,File Key,d,End Depth,Measured Vs,Subset_Region,Subset_Geology,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
SCPT,192478,7.5,8,230,8,4,8.23981752,0.169624887,228.7787501,278.513261,498.799834,253.2393951,338.9846037,182.341105,362.3051697,2.244435739
SCPT,192478,8,8.5,270,8,4,3.985262916,0.051565495,187.4994843,228.2602418,385.9646771,188.4974187,196.0630293,151.3881725,313.6095179,2.409852906
SCPT,192478,8.5,9,332,8,4,2.444023798,0.027488857,168.0578928,204.5922174,325.5923801,161.2622147,155.1624512,136.1281039,292.2620145,2.588293308
SCPT,192478,9,9.5,302,8,4,12.75416209,0.490220932,296.7709697,361.2863979,603.6760016,327.3397632,570.6770348,222.7622704,436.3686894,2.394559851
SCPT,192478,9.5,10,366,8,4,6.461051064,0.297813093,253.9671565,309.1774079,468.4708581,267.1457337,435.3245446,196.6558754,412.3998016,2.687623258
SCPT,192478,10,10.5,269,8,4,4.003021425,0.145836868,220.3351182,268.2340569,396.8403262,219.616322,303.5411087,175.4175403,379.2877383,2.772783212
SCPT,192478,10.5,11,153,8,4,3.489746614,0.239652973,226.437517,275.6630641,375.4304651,234.3430714,392.4217491,181.6142879,409.0793057,3.039090775
SCPT,192478,11,11.5,152,8,4,1.755329591,0.047559058,177.0352527,215.5211771,295.9282706,164.5543493,192.0410504,145.6708379,333.650689,3.035593808
SCPT,192478,11.5,12,230,8,4,2.746780701,0.077698502,200.595324,244.2030031,348.6856135,187.0711214,228.3431792,163.8033398,360.7656805,2.887428783
SCPT,192478,12,12.5,246,8,4,2.92616964,0.078222184,204.2915834,248.7027971,357.4143183,188.5912923,228.0258931,167.3229428,365.0809789,2.861553557
SCPT,192478,12.5,13,181,8,4,2.493674363,0.080261928,201.4660764,245.2630496,341.3345418,185.9499143,232.6320647,165.6966686,369.595395,2.966361842
SCPT,192478,13,13.5,159,8,4,3.044560642,0.135307673,219.721749,267.4873466,368.7311208,207.5771723,291.4267724,179.9983026,400.0206188,2.986191994
SCPT,192478,13.5,14,164,8,4,2.936331266,0.123756192,218.6226292,266.1492878,363.9985344,204.0740759,283.9936324,179.5818289,399.0246991,3.010986032
SCPT,192478,14,14.5,210,8,4,1.873587645,0.024736349,180.9609772,220.3003201,313.7430866,151.1949134,145.8672697,148.7447692,325.5233404,2.893789581
SCPT,192478,14.5,15,218,8,4,4.500882656,0.073995434,228.3182046,277.9525969,429.4163102,200.8565472,222.677327,186.6010848,381.1120354,2.613760165
SCPT,192478,15,15.5,251,8,4,2.340204448,0.035353253,195.5232215,238.0282697,338.9829784,164.5698941,170.5247705,161.2181837,347.4676434,2.880877026
SCPT,192478,15.5,16,232,8,4,2.395103823,0.03613993,197.7606066,240.7520428,346.4899139,164.0138236,165.099434,163.5136692,351.380441,2.843314877
SCPT,192478,16,16.5,285,8,4,11.85211055,0.276580267,303.4550826,369.4235788,618.2158364,283.2330606,381.3761079,245.8616992,466.9284657,2.356706242
SCPT,192478,16.5,17,296,8,4,19.20583564,0.385921478,337.1665816,410.4636646,743.6392084,324.7702817,445.3248704,273.2418432,493.1066818,2.143884432
SCPT,192478,17,17.1,314,8,4,20.287,0.389,340.5347085,414.563993,760.5219187,328.2908507,446.2858712,276.7501134,495.7128679,2.112149784
SCPT,57347,0,0.5,80,2,1,4.782854491,0.036399258,101.8807297,124.0287144,286.4910414,93.48014544,91.67773069,56.07885668,121.8558348,1.883544624
SCPT,57347,0.5,1,80,2,1,12.61967797,0.082381938,143.075222,174.1785311,464.2449883,161.5693382,167.6429748,94.54825733,181.7687506,1.539307742
SCPT,57347,1,1.5,94,2,1,9.966644248,0.081362413,150.7878712,183.5678432,447.030576,175.620305,190.57332,105.7592941,207.1034877,1.680675515
SCPT,57347,1.5,2,116,2,1,6.417981894,0.059904201,145.3185368,176.9095231,390.8473517,166.268366,179.0896477,106.4308518,216.3132517,1.864235245
SCPT,57347,2,2.5,134,2,1,8.243462899,0.064226533,154.7844082,188.4331926,441.0778806,179.9537408,187.9247997,119.0955916,233.1986346,1.73141559
SCPT,57347,2.5,3,125,2,1,11.52980328,0.092637033,172.0750455,209.4826641,511.5055238,206.1042923,226.3274058,136.2982537,258.0462454,1.636076839
SCPT,57347,3,3.5,127,2,1,11.24707106,0.076920697,171.8914502,209.2591568,515.2282129,201.8102614,207.8525672,140.126662,262.7737041,1.6143363
SCPT,57347,3.5,4,102,2,1,5.983747901,0.059025784,159.0600971,193.638379,410.6422881,185.5067297,200.9304208,130.2767335,262.0592527,1.911128028
SCPT,57347,4,4.5,121,2,1,9.7581915,0.054799101,170.500954,207.5663787,501.1852014,192.4444866,182.0382698,143.8609731,268.8942819,1.640432697
SCPT,57347,4.5,5,129,2,1,12.59030887,0.075347639,185.7411512,226.1196623,558.6860134,210.2517475,206.703281,158.063025,288.8285343,1.588900917
SCPT,57347,5,5.5,150,2,1,10.4136055,0.059924886,180.9117591,220.2404024,524.8819303,200.8024222,190.9581661,155.1751308,287.1627552,1.652916013
SCPT,57347,5.5,6,123,2,1,11.42385416,0.07513452,191.4693807,233.0931591,548.7405886,212.8238314,212.1660969,164.3527212,302.8424232,1.668906718
SCPT,57347,6,6.5,165,2,1,12.96679164,0.082681192,199.2179062,242.5261466,580.6891796,220.85708,220.0823768,172.6789977,313.4800667,1.631539423
SCPT,57347,6.5,7,219,2,1,16.77278954,0.100270078,211.54702,257.5355026,645.5108541,236.0075604,235.7720616,186.0364346,328.397543,1.542725179
SCPT,57347,7,7.5,185,2,1,11.60467153,0.092657283,206.8309906,251.7942494,564.9199198,226.5393772,238.1185297,178.7966247,330.0839677,1.74775813
SCPT,57347,7.5,8,180.5,2,1,14.90613176,0.100873176,216.5809043,263.6637096,625.5892071,237.1219999,241.8743401,190.1712146,340.0680873,1.634924537
SCPT,57347,8,8.5,183,2,1,14.38559017,0.104255467,220.0840423,267.9283993,621.1570643,239.1853258,247.6348233,193.0504773,346.8917883,1.674921526
SCPT,57347,8.5,9,201,2,1,16.54279728,0.138293409,234.8697832,285.9284317,659.0408573,257.2130092,283.0337392,204.9782453,365.6529518,1.679575979
SCPT,57347,9,9.5,191.5,2,1,18.00098624,0.130541111,236.663808,288.1124619,684.3675533,258.0348206,272.5308207,209.7150577,368.296608,1.620621565
SCPT,57347,9.5,10,215.5,2,1,17.38438317,0.148195254,243.8426971,296.8519791,678.8621047,264.4724622,292.7037683,213.9863931,379.3488404,1.687897339
SCPT,57347,10,10.5,210,2,1,13.92437437,0.127322066,237.2382183,288.8117441,626.945546,251.7586944,276.3489262,207.5295473,376.0591522,1.790315153
SCPT,57347,10.5,11,174,2,1,14.62644379,0.143662199,245.0751909,298.3524063,641.9221229,259.7376825,292.8240523,213.9269669,386.785766,1.804224572
SCPT,57347,11,11.5,200,2,1,15.78542314,0.148198593,250.1643496,304.5479039,663.8461546,264.4527757,295.5675447,219.6088678,393.07137,1.77448557
SCPT,57347,11.5,12,201.5,2,1,12.09875223,0.134077219,243.6506984,296.6182416,602.4962114,252.0336394,286.8437617,212.1590446,391.5127603,1.922245635
SCPT,57347,12,12.5,184,2,1,13.42052161,0.135212844,248.5075695,302.5309542,629.4089057,256.3341848,285.4903797,218.0147904,396.40457,1.867498545
SCPT,57347,12.5,13,162.5,2,1,16.12292498,0.159675918,260.7098594,317.3859157,677.6533172,270.9016449,306.1601106,229.5027908,409.7479492,1.80845579
SCPT,57347,13,13.5,210.5,2,1,18.26872204,0.166350419,266.8697886,324.88496,713.419443,278.0861261,309.7749666,236.9880672,416.3519887,1.748661008
SCPT,57347,13.5,14,233.5,2,1,17.10818383,0.168090602,268.548717,326.9288728,698.3851115,276.7626385,312.5124419,237.395756,420.6401275,1.802178918
SCPT,57347,14,14.5,227,2,1,16.60749652,0.157882204,267.6652453,325.8533421,693.0256894,273.2056796,303.066454,237.5050573,420.92596,1.809896769
SCPT,57347,14.5,15,204,2,1,16.49397644,0.163336353,271.1594953,330.1072117,693.601434,275.03328,308.072955,240.2343327,426.4747641,1.832591807
SCPT,57347,15,15.5,205.5,2,1,16.21386889,0.15278725,270.3068728,329.0692365,691.3936935,271.754184,298.0872783,240.5388035,426.3188325,1.83143801
SCPT,57347,15.5,16,235,2,1,18.47575727,0.164183268,277.5146676,337.8439432,728.9434964,280.7696676,306.5837521,248.7958265,434.2731231,1.773983327
SCPT,57347,16,16.5,212.5,2,1,16.30170632,0.172044295,279.5132766,340.2770324,697.242032,278.1109543,315.0208872,247.4432897,439.9845709,1.879051776
SCPT,57347,16.5,17,235,2,1,18.67883653,0.198446325,290.4912205,353.6414859,736.6405946,291.1382834,335.7128533,257.5111904,452.1342362,1.840369245
SCPT,57347,17,17.5,243,2,1,12.25890214,0.146517047,270.5306385,329.3416468,628.9147665,259.681588,294.3676467,238.274025,436.5357738,2.034949205
SCPT,57347,17.5,18,184,2,1,10.1915046,0.09871353,253.3328169,308.4051684,586.787763,237.3018065,247.0313497,226.3302059,417.1298997,2.047016748
SCPT,57347,18,18.5,185.5,2,1,15.1908168,0.108138315,267.8906953,326.127803,685.9679682,256.6838262,253.1748979,243.4147781,426.3405602,1.821985063
SCPT,57347,18.5,19,209,2,1,15.80756048,0.129461648,277.500045,337.8261417,698.9589807,265.4633422,273.3304699,250.3735489,439.5589769,1.852722658
SCPT,57347,19,19.5,200.5,2,1,18.75074099,0.153507515,289.1367943,351.9926192,747.9505527,280.5570092,294.1758007,262.1723304,452.9786573,1.793671733
SCPT,57347,19.5,20,233.5,2,1,23.15131397,0.191668828,304.063171,370.1638603,812.5265839,301.1438888,324.814605,277.25014,470.0122796,1.724532906
SCPT,14548,0,4,195.77,2,3,2.717907053,0.023732116,116.7939943,142.1839931,277.2672429,127.4073205,126.0567725,83.50215187,183.4128215,2.173007228
SCPT,14548,4,6,195.77,2,3,8.055076518,0.096666578,194.5956508,236.8990532,473.0295378,224.2006639,258.7755814,153.2229358,300.7638443,2.017250923
SCPT,14548,6,8,267.49,2,3,7.251711496,0.12975424,214.4429016,261.0609237,470.0055053,235.4795606,293.4030404,170.004593,340.3364448,2.242126586
SCPT,14548,8,10,507.81,2,3,5.360913599,0.133850161,219.828185,267.6169209,429.6073809,226.3482611,295.6718995,175.0785306,363.4882458,2.535823571
SCPT,14548,10,12,379.46,2,3,2.948991246,0.0597734,194.7103266,237.0386585,349.621356,182.0045674,207.5922072,158.9027167,342.9270999,2.790678804
SCPT,14548,12,14,231.87,2,3,2.052636012,0.023470758,176.8347842,215.2771286,309.2693677,150.612636,144.7711094,146.220541,315.9903317,2.874184417
SCPT,14548,14,16,383.6,2,3,4.044170956,0.096976393,229.4614465,279.3443697,410.4138831,202.1983937,242.1216255,188.7459942,396.0163264,2.765465818
SCPT,14548,16,18,353.85,2,3,4.148594506,0.076363179,232.6097477,283.1770842,420.3634005,196.541842,219.921328,192.3086954,396.3533811,2.723773215
SCPT,14548,18,20,622.57,2,3,10.05695721,0.351507018,316.3457132,385.1165205,589.0283304,282.1963971,416.7684016,255.7759085,500.4554532,2.596132773
SCPT,14548,20,22,291.98,2,3,4.390126817,0.121641915,253.9887266,309.2036672,432.9508777,209.3126234,261.8782654,213.7323148,444.4290777,2.886250547
SCPT,14548,22,24,377.61,2,3,6.028497168,0.185383521,284.7394075,346.6392787,492.9607696,233.4448525,309.9011311,237.6225083,481.5232311,2.817742383
SCPT,36413,0,2,45,2,1,1.510503138,0.040239422,103.2979884,125.7540729,212.2639803,117.4741308,151.454139,71.11180474,175.3803725,2.597613552
SCPT,36413,2,3,45,2,1,3.106576979,0.027036072,127.4384006,155.1424007,306.7601268,146.4893361,144.1869462,99.11181159,212.3585504,2.106617129
SCPT,36413,3,4,129,2,1,4.356972681,0.035337475,143.3067647,174.4604092,361.1903599,165.5508235,163.785514,116.9574676,240.2566354,1.974851726
SCPT,36413,4,5,134,2,1,8.547815497,0.05619999,171.2429417,208.4696682,479.1591711,193.6529467,189.1787412,143.6951285,273.422593,1.732088788
SCPT,36413,5,6,135,2,1,9.469269333,0.061292206,182.1332571,221.7274434,508.3562959,201.7515915,196.4688244,155.3481367,291.2104958,1.724759584
SCPT,36413,6,7,168,2,1,8.023450689,0.059573273,183.1312206,222.9423555,485.2567657,200.7562997,200.196776,158.5450398,302.3308988,1.821811631
SCPT,36413,7,8,181,2,1,12.69453008,0.112450055,216.2352952,263.2429681,586.4087972,237.9500118,260.6510622,185.8083055,341.6543074,1.757606387
SCPT,36413,8,9,172,2,1,12.45989422,0.114579644,222.3424507,270.6777661,589.5423134,240.7488612,264.4431663,192.1832156,353.480425,1.795843972
SCPT,36413,9,10,236,2,1,12.40005193,0.114031774,227.5595358,277.0290002,594.9083404,242.4228287,264.2916322,198.0120942,363.345564,1.818461199
SCPT,36413,10,11,223,2,1,20.69873604,0.20665121,264.7507577,322.3052703,730.7308241,289.6114612,345.3051208,230.2851347,404.152847,1.696290323
SCPT,36413,11,12,305,2,1,17.5072626,0.168940859,258.8182509,315.083088,691.7253256,275.2286929,314.6599226,226.7392138,402.382596,1.757039608
SCPT,36413,12,13,254,2,1,15.08686193,0.142443753,254.1922548,309.4514407,659.0423013,263.1219045,290.4356133,223.9488911,401.5133309,1.816211818
SCPT,36413,13,14,241,2,1,24.74245709,0.261769737,294.8360882,358.9308899,802.1083413,316.0408765,388.5943864,258.4171512,444.7432374,1.707147771
SCPT,36413,14,15,281,2,1,25.08125807,0.258316419,298.8997668,363.877977,811.9106031,316.5262976,382.0055081,263.8319925,452.1277007,1.706365267
SCPT,36413,15,16,320,2,1,20.14168201,0.195616468,286.365492,348.6188598,751.7168586,292.9104582,333.0807802,254.4758424,442.7842507,1.77384114
SCPT,36413,16,17,282,2,1,23.51455327,0.237547495,302.6706914,368.4686678,802.4435422,310.8578643,364.2099531,269.0810123,461.879316,1.747775354
SCPT,36413,17,18,188,2,1,28.78057779,0.299658187,322.7047179,392.8579175,871.8515485,334.9741983,407.1396435,287.0792227,483.9057244,1.704319827
SCPT,36413,18,19,266,2,1,23.40118094,0.223692576,308.1710428,375.1647477,810.0813649,308.8054462,350.9066258,276.2075464,471.7350879,1.758806075
SCPT,36413,19,20,329,2,1,12.26135949,0.145413918,278.9824095,339.6307594,636.3101954,259.2482675,289.582003,246.4047662,449.8754049,2.071005314
SCPT,36413,20,21,168,2,1,22.46542637,0.23550742,318.5825231,387.8395934,805.8195419,309.4424116,356.4544424,283.751693,487.2564374,1.830542961
SCPT,36413,21,22,307,2,1,23.4462184,0.239590878,324.2227325,394.7059352,822.9588874,312.6686686,357.5214994,289.7231929,494.4255392,1.820047237
SCPT,36413,22,23,373,2,1,21.09168559,0.223911794,322.744428,392.9062602,794.035381,303.6213537,344.6151138,287.353309,495.3782044,1.883889271
SCPT,36413,23,24,161,2,1,28.87338889,0.300861695,348.048468,423.7111784,898.9101839,336.413265,395.4795516,311.8573718,521.679331,1.776093692
SCPT,36413,24,25,280,2,1,22.13563148,0.213811467,328.7547355,400.2231562,815.6444389,303.9598996,334.2979127,295.1608663,503.3225956,1.860985558
SCPT,36413,25,26,343,2,1,26.9270637,0.231370152,339.3900999,413.1705564,882.3432294,318.7938508,345.2346167,309.0219312,514.4334297,1.761115151
SCPT,36413,26,27,256,2,1,22.39311871,0.198393112,332.7676049,405.1083885,825.6574677,300.7505558,319.5087196,300.3042195,508.4906961,1.856537786
SCPT,36413,27,28,310,2,1,15.23190147,0.137648289,312.2705903,380.1555012,715.581947,265.1482717,270.3017355,278.4570868,488.0647905,2.034714091
SCPT,36413,28,29,207,2,1,20.18241941,0.174347418,331.690547,403.7971876,799.5130574,288.8994422,298.7359965,298.6695504,508.922214,1.915378091
SDMT,156438,0,2,617,6,2,0.087128573,0.000747439,52.26485911,63.626785,75.31638978,47.41677131,47.72297405,39.01409907,116.3117298,3.936447726
SDMT,156438,2.5,3,749,6,2,0.21633253,0.001594201,66.8839111,81.42389178,112.0923097,73.81640567,65.1121134,54.93649015,147.902598,3.245333206
SDMT,156438,3,3.5,151,6,2,0.868000255,0.027684112,106.8206317,130.0425082,193.9235867,134.5130921,172.7597265,89.05696871,225.8516433,2.901324131
SDMT,156438,3.5,4,133,6,2,0.94219765,0.02508848,109.9301637,133.8280254,202.9932525,138.027058,170.3452066,93.02089115,231.3671513,2.833182733
SDMT,156438,4,4.5,124,6,2,1.980746342,0.012449948,120.3231911,146.4804065,272.3013438,135.5879778,120.5371332,101.1440287,219.2388777,2.235437061
SDMT,156438,4.5,5,148,6,2,4.371970591,0.016838285,142.0229548,172.8975102,372.7615968,153.9649666,125.3918211,119.8935589,235.9154552,1.873016776
SDMT,156438,5,5.5,157,6,2,2.360813101,0.011880695,128.9821763,157.0217799,297.4663336,138.4642656,116.7526502,109.5958437,230.1992171,2.171447638
SDMT,156438,5.5,6,148,6,2,1.842686251,0.005574619,120.3203464,146.4769434,273.2113099,123.6362112,93.40506665,101.8645814,213.1070259,2.211000667
SDMT,156438,6,6.5,144,6,2,3.094537508,0.006610363,135.5961977,165.073632,335.5515183,137.7418535,102.2755831,113.9378662,223.3879865,1.992699247
SDMT,156438,6.5,7,136,6,2,2.644126497,0.011985902,141.3532886,172.0822644,318.1782475,147.793977,131.0590212,119.5598811,245.8210767,2.211194929
SDMT,156438,7,7.5,104,6,2,2.174271618,0.006108728,130.3050213,158.6321999,297.1243843,129.0741219,97.00843237,112.1222077,228.9799157,2.181953236
SDMT,156438,7.5,8,140,6,2,1.936864178,0.006009825,129.2863126,157.3920327,286.1661131,126.8892259,96.54573603,112.1844405,232.1879453,2.253845179
SDMT,156438,8,8.5,131,6,2,0.577151916,0.001696664,100.3525873,122.1683671,180.3907252,92.91195689,71.03732857,86.33414091,198.3445067,2.876460914
SDMT,156438,8.5,9,139,6,2,0.676908217,0.002642655,106.0727608,129.1320567,193.1526905,99.18306575,78.40900308,93.16145348,213.5114668,2.824824013
SDMT,156438,9,9.5,154,6,2,1.014855153,0.003129884,116.0147291,141.2353224,227.2211802,108.4567767,82.81004157,101.7129525,222.0173298,2.588775307
SDMT,156438,9.5,10,190,6,2,0.413959984,0.002718133,100.4487769,122.2854675,161.5952483,89.925833,78.91156159,89.65456442,219.4472745,3.249168023
SDMT,156438,10,10.5,199,6,2,0.750649227,0.007637927,119.1110227,145.0047233,204.8575608,114.441322,111.016402,107.8413521,255.15672,2.989657228
SDMT,156438,11,11.5,254,6,2,2.609463117,0.001666085,146.9707688,178.9209359,334.8768588,134.8938876,98.26937077,117.3965093,217.4885454,2.15048182
SDMT,156438,11.5,12,224,6,2,9.375339119,0.021648027,188.5414017,229.528663,545.9229986,185.6496294,140.6775841,175.8060011,308.3339605,1.622748164
SDMT,156438,12,12.5,228,6,2,8.487712497,0.028476094,192.7892656,234.6999756,527.5248423,188.100005,150.780524,179.3616996,322.6719419,1.72707841
SDMT,156438,12.5,13,341,6,2,7.883506927,0.020165032,186.9526972,227.5945879,514.9106596,179.7262734,135.6928333,174.3828893,311.4850972,1.714659352
SDMT,156438,13,13.5,258,6,2,17.47755842,0.095376541,239.2949224,291.3155577,700.7988292,247.7833513,238.212298,224.8805949,387.2167548,1.583267131
SDMT,156438,13.5,14,299,6,2,13.8446599,0.09193966,236.5433925,287.9658691,643.4612095,239.4415389,236.3961688,219.0437154,388.3337929,1.720665652
SDMT,156438,14,14.5,336,6,2,13.81184867,0.07503462,231.6066346,281.955903,645.15193,232.627852,216.0801839,217.4566885,381.6388691,1.674914385
SDMT,156438,14.5,15,345,6,2,12.3831523,0.081304333,235.052503,286.1508732,620.9354531,232.8661739,225.5014314,217.5717071,388.7078862,1.77626927
SDMT,156438,15,15.5,382,6,2,13.30520525,0.092696923,242.5335408,295.2582236,640.3524956,240.6706379,238.3147252,224.309345,398.9535397,1.773875563
SDMT,156438,15.5,16,299,6,2,15.62819997,0.123374576,257.4638634,313.4342685,683.1686701,258.3168489,269.8477574,237.1990982,417.9520871,1.758606281
SDMT,156438,16,16.5,353,6,2,16.96570691,0.177185967,275.6488082,335.5724622,707.1599396,278.6930774,321.5515458,249.5003366,441.8370721,1.821172009
SDMT,156438,16.5,17,347,6,2,16.4948118,0.152858796,271.1326944,330.0745845,701.7291338,271.1931372,298.8390961,247.5412262,436.6814514,1.802886346
SDMT,156438,17,17.5,326,6,2,19.0197038,0.188238393,284.7885976,346.6991623,743.1548233,287.3360749,328.8577047,259.1863261,452.4909232,1.78164951
SDMT,156438,17.5,18,354,6,2,20.71704748,0.224235096,296.6773378,361.1724112,770.0313436,300.4560591,357.6398928,268.3592499,466.5569286,1.788586144
SDMT,156438,18,18.5,359,6,2,19.58028738,0.211883137,295.0348369,359.1728449,755.7342105,295.4944962,347.6687406,266.9930688,466.2058397,1.814714501
SDMT,156438,18.5,19,345,6,2,19.22919043,0.183271034,289.9947385,353.037073,752.5752576,287.8558111,322.7664195,265.0962416,460.574645,1.788080729
SDMT,156438,19,19.5,387,6,2,19.78500229,0.201963973,297.0481415,361.6238244,762.8312678,294.2967175,337.9917636,270.3117613,469.6427189,1.806735534
SCPT,124802,0,1,105.4,6,4,0.962297358,0.016119613,80.73557557,98.28678765,166.031835,79.66690123,89.34449177,49.53243592,126.9481046,2.669074214
SCPT,124802,1,1.5,105.4,6,4,0.751522432,0.024299501,90.78782824,110.5243126,167.0846362,105.2916732,132.8827447,66.00762142,173.8201105,2.94057354
SCPT,124802,1.5,2,116.4,6,4,0.874142044,0.030893931,99.74673008,121.4308018,183.1413224,121.6517714,160.1908876,75.66043258,195.7073611,2.914422402
SCPT,124802,2,2.5,112.7,6,4,0.854522578,0.02808849,101.8514807,123.993107,186.1524153,127.3171974,163.9815572,80.27894367,206.059711,2.909758181
SCPT,124802,2.5,3,151,6,4,0.862663188,0.023118481,103.1223403,125.5402403,190.4168921,129.8270728,158.0226487,83.66332178,211.4456177,2.861084189
SCPT,124802,3,3.5,117.4,6,4,1.159996786,0.009979364,104.9172732,127.725376,216.6019118,124.1480483,115.9975973,85.31457379,198.2205073,2.509435824
SCPT,124802,3.5,4,138.4,6,4,1.633572204,0.007874482,113.1433544,137.7397358,250.0767214,126.2149073,103.9317716,91.4589095,199.8239152,2.308238445
SCPT,124802,4,4.5,148.3,6,4,1.370315157,0.008744045,113.7311335,138.4552929,237.641439,126.1715616,108.8263854,93.14558156,208.8258871,2.452283057
SCPT,124802,4.5,5,170.9,6,4,2.018969541,0.00536212,121.1726099,147.5144816,277.5805422,126.5220707,93.14427602,97.55043829,202.1474963,2.198412172
SCPT,124802,5,5.5,182.6,6,4,2.37121112,0.005400498,127.6499065,155.3998862,298.1182074,130.78764,94.35606061,102.7185919,207.7805637,2.141544859
SCPT,124802,5.5,6,184.6,6,4,2.357517423,0.013563472,138.2580244,168.3141166,300.1500492,144.2836425,122.8969252,113.6272854,239.6568411,2.31451048
SCPT,124802,6,6.5,172.9,6,4,2.421643665,0.016502529,143.8825606,175.1613781,305.7563944,148.7897177,131.143786,118.6621354,251.1447458,2.363063165
SCPT,124802,6.5,7,177.7,6,4,1.844187073,0.014664635,139.1298514,169.3754713,278.3195426,141.7651085,127.8506468,115.4313019,251.680318,2.52919056
SCPT,124802,7,7.5,170.2,6,4,0.923078745,0.007760432,121.4489402,147.8508837,218.184814,119.1869088,105.5086903,101.0972742,234.7229728,2.866735212
SCPT,124802,7.5,8,167.1,6,4,1.126756409,0.029716074,141.5772505,172.3549136,241.1272654,148.1800619,174.1493417,118.4858882,284.6659513,3.023388971
SCPT,124802,8,8.5,161.6,6,4,1.221728178,0.052910852,150.9441009,183.7580358,247.54243,161.6344128,217.3561755,127.961371,311.920263,3.143602022
SCPT,124802,8.5,9,188.7,6,4,6.076662326,0.024137822,183.6413893,223.5634305,449.2892982,181.452287,146.7688612,153.5402788,289.3076365,1.980050527
SCPT,124802,9,9.5,282.7,6,4,3.602187161,0.019522078,171.705651,209.0329665,369.9432448,163.2874546,137.5895902,142.0968459,284.3202491,2.289729885
SCPT,124802,9.5,10,217.4,6,4,6.659237542,0.037681343,200.6258565,244.2401732,470.1111412,197.1236831,176.631822,166.3709717,315.2820766,2.067173179
SCPT,124802,10,10.5,243.7,6,4,5.506892607,0.028672269,193.881111,236.0291786,439.0957505,185.624953,161.9743952,160.467864,307.7238495,2.148742771
SCPT,124802,10.5,11,231,6,4,6.315287166,0.055574073,209.6759778,255.2577121,465.3524055,208.5230405,212.4071959,175.211787,339.7827813,2.189731986
SCPT,124802,11,11.5,245.4,6,4,5.939369973,0.27874916,250.4106808,304.8477853,459.3835426,259.8920824,417.6323867,201.0693853,423.6887106,2.696641077
SCPT,124802,11.5,12,228.6,6,4,4.811387372,0.252039553,244.5253618,297.6830492,436.2483309,248.7393806,395.5473581,195.7927819,422.1472906,2.782876003
SCPT,124802,12,12.5,282.3,6,4,3.649080538,0.300486051,235.9140767,287.1997455,388.0205801,246.7309821,444.9392619,193.1415961,435.5951308,3.052663161
SCPT,124802,12.5,13,255.8,6,4,4.109182087,0.216960275,235.6870912,286.9234153,403.6160183,235.2813295,373.6337178,193.3725803,422.157889,2.913430357
SCPT,124802,13,13.5,287.3,6,4,2.318475979,0.062703236,193.9448449,236.1067677,333.7674951,179.1639185,216.2032812,162.3698324,361.2289699,2.915738587
SCPT,124802,13.5,14,250.5,6,4,3.883514605,0.101142439,217.7428984,265.0783111,397.1771673,205.2274049,257.0750754,183.8540804,389.498625,2.715406261
SCPT,124802,14,14.5,304,6,4,11.1214788,0.045482384,230.9174735,281.1169243,593.7139982,219.0225992,181.6016066,202.1986175,357.019501,1.834368616
SCPT,124802,14.5,15,282.2,6,4,10.800359,0.024796767,218.8969012,266.4831841,589.1490013,205.9010969,152.4093384,193.3059305,332.7671307,1.743710838
SCPT,124802,15,15.5,280.2,6,4,10.23191316,0.036778519,228.042776,277.6172925,578.965958,211.3237094,169.5946952,200.0322161,353.0912893,1.858695513
SCPT,124802,15.5,16,289.4,6,4,9.625704756,0.025950801,221.7451133,269.9505727,567.4360881,202.5550101,153.6961537,194.3601439,340.0550553,1.842659171
SCPT,124802,16,16.5,246.1,6,4,11.0587764,0.023276385,222.9909741,271.4672729,600.2976936,206.2049255,150.1374993,198.2170224,338.2906224,1.738079858
SCPT,124802,16.5,17,282.7,6,4,10.59491574,0.03962142,235.3582319,286.5230649,592.4505168,214.7042099,173.7010317,207.6326494,365.1869458,1.870426947
SCPT,124802,17,17.5,319.2,6,4,12.9788,0.037,237.1509073,288.7054523,641.2024512,221.4553399,170.5990571,213.476041,363.8877974,1.723691925
SDMT,183366,0,1,80,6,4,2.441721335,0.133285375,117.959713,143.6031289,237.8593784,110.0759787,192.0572766,69.13534982,171.9405925,2.685396998
SDMT,183366,1,1.5,80,6,4,1.199652614,0.096920476,112.3538998,136.7786607,199.1733456,122.1701441,219.3979359,79.19729435,208.7898711,3.043830253
SDMT,183366,1.5,2,90,6,4,0.990911601,0.080758952,110.9709195,135.0950324,191.3408647,125.2121441,220.5109317,83.43483095,221.9531878,3.117202408
SDMT,183366,2,2.5,72,6,4,0.976710304,0.036584197,105.7945161,128.793324,195.1129497,115.0092188,158.1504476,83.65371584,213.4725644,2.876040572
SDMT,183366,2.5,3,224,6,4,2.04569737,0.028650617,121.3091848,147.6807467,264.3199563,125.4647611,136.5997932,96.44253561,218.81969,2.35719959
SDMT,183366,3,3.5,151,6,4,1.575434596,0.035974701,122.1321317,148.6825951,243.225946,131.5178067,162.7239653,99.17205944,234.7083977,2.599209968
