TYPE,CODE,CODE_CPT,gwl,a
CPT,106805,,5.7,
CPT,114396,,5.7,0.81
CPT,134118,,5.7,
CPT,134124,,5.7,
CPT,134125,,5.7,
CPT,144723,,5.7,0.8
CPT,158571,,5.7,0.8
CPT,161172,,5.7,0.8
CPT,183349,,5.7,0.8
CPT,206869,,5.7,0.81
CPT,207119,,5.7,0.8
CPT,211597,,5.7,0.8
CPT,213958,,5.7,0.8
CPT,220458,,5.7,0.8
CPT,144722,,5.68,0.8
CPT,218650,,5.65,0.79
CPT,414,,5.6,
CPT,1463,,5.6,
CPT,10717,,5.6,
CPT,92281,,5.6,
CPT,93260,,5.6,0.8
CPT,113496,,5.6,0.8
CPT,113499,,5.6,0.8
CPT,115956,,5.6,0.81
CPT,133953,,5.6,0.81
CPT,134126,,5.6,
CPT,144764,,5.6,0.81
CPT,188473,,5.6,0.8
CPT,219630,,5.6,0.75
CPT,216150,,5.59,0.75
CPT,121066,,5.57,0.8
CPT,198852,,5.54,0.79
CPT,140,,5.5,
CPT,652,,5.5,
CPT,1070,,5.5,
CPT,1396,,5.5,
CPT,50852,,5.5,0.58
CPT,91980,,5.5,0.81
CPT,92010,,5.5,0.8
CPT,92016,,5.5,0.8
CPT,99158,,5.5,0.81
CPT,100604,,5.5,0.85
CPT,115988,,5.5,0.81
CPT,116431,,5.5,0.81
CPT,130154,,5.5,
CPT,130195,,5.5,
CPT,130290,,5.5,0.8
CPT,147829,,5.5,
CPT,147843,,5.5,
CPT,190598,,5.5,0.8
CPT,201113,,5.5,0.8
CPT,203826,,5.5,0.75
CPT,211721,,5.5,0.75
CPT,167198,,5.48,0.8
CPT,227638,,5.46,0.8
CPT,91964,,5.43,0.81
CPT,121063,,5.43,0.8
CPT,87645,,5.4,0.8
CPT,91957,,5.4,0.81
CPT,95015,,5.4,
CPT,97764,,5.4,
CPT,145153,,5.4,0.81
CPT,145154,,5.4,0.81
CPT,155191,,5.4,0.8
CPT,163663,,5.4,0.81
CPT,171059,,5.4,0.8
CPT,179291,,5.4,0.8
CPT,179331,,5.4,0.8
CPT,180819,,5.4,0.75
CPT,180951,,5.4,0.75
CPT,199083,,5.4,0.8
CPT,202208,,5.4,0.78
CPT,208182,,5.4,0.79
CPT,208513,,5.4,0.8
CPT,211719,,5.4,0.75
CPT,218576,,5.4,0.79
CPT,152831,,5.36,0.8
CPT,221816,,5.36,0.8
CPT,225396,,5.36,0.856
CPT,113498,,5.34,0.8
CPT,141491,,5.33,0.85
CPT,184695,,5.33,0.79
CPT,332,,5.3,
CPT,948,,5.3,
CPT,1429,,5.3,
CPT,1430,,5.3,
CPT,1489,,5.3,
CPT,47176,,5.3,
CPT,91999,,5.3,0.8
CPT,92287,,5.3,
CPT,92334,,5.3,
CPT,103473,,5.3,0.81
CPT,121862,,5.3,
CPT,123406,,5.3,0.8
CPT,126023,,5.3,0.8
CPT,138987,,5.3,0.8
CPT,141562,,5.3,0.85
CPT,158257,,5.3,0.8
CPT,160757,,5.3,0.8
CPT,182088,,5.3,0.8
CPT,194703,,5.3,0.81
CPT,204235,,5.3,0.78
CPT,206868,,5.3,0.81
CPT,210364,,5.3,0.81
CPT,213632,,5.3,0.81
CPT,213960,,5.3,0.8
CPT,219636,,5.3,0.75
CPT,86483,,5.28,0.8
CPT,113497,,5.27,0.8
CPT,158261,,5.26,0.8
CPT,161171,,5.24,0.8
CPT,97901,,5.23,0.81
CPT,143342,,5.21,0.8
CPT,255,,5.2,
CPT,471,,5.2,
CPT,1439,,5.2,
CPT,92232,,5.2,
CPT,92265,,5.2,
CPT,92267,,5.2,
CPT,94571,,5.2,
CPT,108091,,5.2,0.81
CPT,116477,,5.2,0.81
CPT,117221,,5.2,
CPT,121861,,5.2,
CPT,134119,,5.2,
CPT,141514,,5.2,0.85
CPT,154250,,5.2,0.81
CPT,165740,,5.2,0.81
CPT,167164,,5.2,0.81
CPT,171056,,5.2,0.8
CPT,171057,,5.2,0.8
CPT,173498,,5.2,0.81
CPT,179336,,5.2,0.8
CPT,180080,,5.2,0.8
CPT,204237,,5.2,0.78
CPT,207121,,5.2,0.8
CPT,224252,,5.2,0.8
CPT,99360,,5.17,
CPT,169048,,5.16,0.8
CPT,213989,,5.16,0.8
CPT,168557,,5.15,0.8
CPT,31458,,5.12,
CPT,132,,5.1,
CPT,31483,,5.1,
CPT,95036,,5.1,
CPT,95043,,5.1,
CPT,95098,,5.1,
CPT,109972,,5.1,0.81
CPT,115116,,5.1,0.81
CPT,133590,,5.1,0.8
CPT,167199,,5.1,0.8
CPT,183346,,5.1,0.8
CPT,205080,,5.1,0.8
CPT,210363,,5.1,0.81
CPT,213425,,5.1,0.8
CPT,213427,,5.1,0.8
CPT,221973,,5.1,0.75
CPT,221974,,5.1,0.75
CPT,222525,,5.1,
CPT,224248,,5.1,0.8
CPT,224251,,5.1,0.8
CPT,153154,,5.09,0.8
CPT,159312,,5.09,0.79
CPT,159315,,5.09,0.75
CPT,216153,,5.09,0.75
CPT,93271,,5.07,0.8
CPT,158259,,5.05,0.8
CPT,158262,,5.05,0.8
CPT,180273,,5.05,0.79
CPT,221569,,5.05,0.8
CPT,121079,,5.02,0.8
CPT,121091,,5.01,0.8
CPT,76,,5,
CPT,466,,5,
CPT,14379,,5,
CPT,85065,,5,
CPT,88015,,5,
CPT,91958,,5,0.81
CPT,93285,,5,
CPT,93286,,5,
CPT,95037,,5,
CPT,95088,,5,
CPT,102380,,5,0.8
CPT,109735,,5,0.81
CPT,113500,,5,0.8
CPT,122908,,5,0.81
CPT,123407,,5,0.8
CPT,123885,,5,0.81
CPT,125395,,5,
CPT,130153,,5,
CPT,130431,,5,0.8
CPT,134964,,5,
CPT,144765,,5,0.81
CPT,145145,,5,0.81
CPT,156818,,5,0.81
CPT,168488,,5,
CPT,168556,,5,0.8
CPT,169050,,5,0.8
CPT,171054,,5,0.8
CPT,175417,,5,0.8
CPT,183348,,5,0.8
CPT,190596,,5,0.8
CPT,190600,,5,0.8
CPT,190634,,5,0.8
CPT,194660,,5,0.79
CPT,194702,,5,0.81
CPT,204236,,5,0.78
CPT,218652,,5,0.79
CPT,225590,,5,0.8
CPT,139872,,4.98,0.8
CPT,152824,,4.96,0.8
CPT,150237,,4.95,0.8
CPT,212520,,4.95,0.8
CPT,224105,,4.95,0.79
CPT,121076,,4.92,0.8
CPT,92235,,4.9,
CPT,94773,,4.9,
CPT,99374,,4.9,
CPT,102480,,4.9,0.8
CPT,109734,,4.9,0.81
CPT,123408,,4.9,0.8
CPT,132250,,4.9,0.81
CPT,133877,,4.9,0.85
CPT,139724,,4.9,0.81
CPT,139733,,4.9,0.81
CPT,143532,,4.9,0.8
CPT,144766,,4.9,0.81
CPT,145150,,4.9,0.81
CPT,147234,,4.9,0.8
CPT,147362,,4.9,0.75
CPT,165671,,4.9,0.81
CPT,171067,,4.9,0.8
CPT,175418,,4.9,0.78
CPT,176386,,4.9,0.8
CPT,188471,,4.9,0.8
CPT,210203,,4.9,0.81
CPT,213128,,4.9,0.81
CPT,219555,,4.9,0.8
CPT,114541,,4.87,0.8
CPT,126147,,4.86,0.8
CPT,172202,,4.86,0.75
CPT,161693,,4.84,0.75
CPT,152830,,4.83,0.8
CPT,161698,,4.82,0.75
CPT,72651,,4.81,0.8
CPT,131,,4.8,
CPT,1360,,4.8,
CPT,57498,,4.8,
CPT,75692,,4.8,
CPT,92201,,4.8,
CPT,94558,,4.8,
CPT,94774,,4.8,
CPT,95035,,4.8,
CPT,95042,,4.8,
CPT,95047,,4.8,
CPT,99415,,4.8,
CPT,102381,,4.8,0.8
CPT,102481,,4.8,0.8
CPT,103168,,4.8,0.8
CPT,113501,,4.8,0.8
CPT,125397,,4.8,
CPT,125543,,4.8,0.81
CPT,129214,,4.8,0.81
CPT,132936,,4.8,0.85
CPT,147224,,4.8,0.8
CPT,147839,,4.8,
CPT,158211,,4.8,0.8
CPT,162309,,4.8,0.79
CPT,168502,,4.8,
CPT,168503,,4.8,
CPT,171063,,4.8,0.8
CPT,179356,,4.8,0.8
CPT,179366,,4.8,0.8
CPT,184206,,4.8,0.8
CPT,197860,,4.8,0.78
CPT,210200,,4.8,0.81
CPT,213122,,4.8,0.81
CPT,216545,,4.79,0.79
CPT,201515,,4.77,0.79
CPT,152827,,4.76,0.8
CPT,88278,,4.75,0.8
CPT,132787,,4.75,0.85
CPT,132934,,4.75,0.85
CPT,221570,,4.75,0.8
CPT,228370,,4.75,
CPT,152826,,4.71,0.8
CPT,88,,4.7,
CPT,256,,4.7,
CPT,653,,4.7,
CPT,78088,,4.7,0.79
CPT,92292,,4.7,
CPT,99378,,4.7,
CPT,108106,,4.7,0.81
CPT,126778,,4.7,
CPT,130191,,4.7,
CPT,134122,,4.7,
CPT,147842,,4.7,
CPT,152829,,4.7,0.8
CPT,153181,,4.7,0.8
CPT,153672,,4.7,0.8
CPT,175421,,4.7,0.78
CPT,181955,,4.7,0.8
CPT,183353,,4.7,0.8
CPT,188461,,4.7,0.8
CPT,195296,,4.7,0.75
CPT,199133,,4.7,0.79
CPT,203878,,4.7,0.78
CPT,207120,,4.7,0.8
CPT,212128,,4.7,
CPT,212951,,4.7,0.79
CPT,216654,,4.7,0.8
CPT,218452,,4.7,0.79
CPT,220595,,4.7,0.79
CPT,224249,,4.7,0.8
CPT,94792,,4.69,
CPT,126148,,4.68,0.8
CPT,211039,,4.67,0.79
CPT,187685,,4.66,0.8
CPT,150241,,4.65,0.8
CPT,183078,,4.65,0.8
CPT,198136,,4.65,0.79
CPT,211062,,4.65,0.79
CPT,216155,,4.65,0.75
CPT,216600,,4.65,0.75
CPT,87907,,4.64,0.85
CPT,141566,,4.63,0.85
CPT,202659,,4.63,0.78
CPT,95115,,4.62,
CPT,155192,,4.62,0.8
CPT,687,,4.6,
CPT,17601,,4.6,
CPT,31334,,4.6,0.81
CPT,88222,,4.6,0.79
CPT,95022,,4.6,
CPT,99419,,4.6,
CPT,123409,,4.6,0.8
CPT,123875,,4.6,0.81
CPT,130197,,4.6,
CPT,133597,,4.6,
CPT,166474,,4.6,0.8
CPT,181604,,4.6,0.81
CPT,183343,,4.6,0.8
CPT,183350,,4.6,0.8
CPT,194588,,4.6,
CPT,201110,,4.6,0.8
CPT,205813,,4.6,0.8
CPT,209332,,4.6,
CPT,218524,,4.59,0.79
CPT,181187,,4.58,0.8
CPT,92291,,4.57,
CPT,111756,,4.57,0.79
CPT,91945,,4.55,0.81
CPT,197861,,4.55,0.78
CPT,200162,,4.55,0.75
CPT,194659,,4.54,0.79
CPT,330,,4.5,
CPT,1372,,4.5,
CPT,1466,,4.5,
CPT,92001,,4.5,0.8
CPT,92026,,4.5,0.8
CPT,94843,,4.5,
CPT,95068,,4.5,
CPT,95097,,4.5,
CPT,95100,,4.5,
CPT,97770,,4.5,
CPT,109574,,4.5,0.81
CPT,109575,,4.5,0.81
CPT,109678,,4.5,0.81
CPT,117267,,4.5,
CPT,117268,,4.5,
CPT,121419,,4.5,0.81
CPT,121830,,4.5,0.81
CPT,123549,,4.5,0.81
CPT,125542,,4.5,0.81
CPT,125546,,4.5,0.81
CPT,130151,,4.5,
CPT,133582,,4.5,
CPT,134971,,4.5,
CPT,138345,,4.5,0.81
CPT,140613,,4.5,0.81
CPT,147068,,4.5,0.85
CPT,147824,,4.5,
CPT,150976,,4.5,0.8
CPT,156825,,4.5,0.8
CPT,157504,,4.5,0.8
CPT,158205,,4.5,0.8
CPT,159319,,4.5,0.79
CPT,165121,,4.5,0.8
CPT,174710,,4.5,0.8
CPT,174821,,4.5,0.79
CPT,175413,,4.5,0.78
CPT,181195,,4.5,0.8
CPT,187443,,4.5,0.8
CPT,198798,,4.5,0.8
CPT,199286,,4.5,0.79
CPT,203824,,4.5,0.75
CPT,205082,,4.5,0.8
CPT,208180,,4.5,0.79
CPT,213126,,4.5,0.81
CPT,214466,,4.5,0.8
CPT,95117,,4.47,
CPT,97430,,4.45,0.79
CPT,148101,,4.45,0.8
CPT,150288,,4.45,0.8
CPT,181938,,4.45,0.8
CPT,196179,,4.45,0.8
CPT,158210,,4.44,0.8
CPT,87906,,4.42,0.85
CPT,324,,4.4,
CPT,1226,,4.4,
CPT,54401,,4.4,
CPT,54538,,4.4,
CPT,92029,,4.4,0.81
CPT,95044,,4.4,
CPT,99416,,4.4,
CPT,106669,,4.4,
CPT,110748,,4.4,0.81
CPT,117210,,4.4,
CPT,117265,,4.4,
CPT,117266,,4.4,
CPT,140612,,4.4,0.81
CPT,151351,,4.4,0.81
CPT,180836,,4.4,0.78
CPT,211112,,4.4,0.79
CPT,218578,,4.4,0.79
CPT,219640,,4.4,0.75
CPT,87905,,4.39,0.85
CPT,141642,,4.38,0.8
CPT,185444,,4.38,0.8
CPT,198135,,4.34,0.79
CPT,141511,,4.33,0.85
CPT,14534,,4.3,
CPT,31484,,4.3,
CPT,88223,,4.3,0.79
CPT,91971,,4.3,0.81
CPT,94735,,4.3,
CPT,95069,,4.3,
CPT,95119,,4.3,
CPT,95120,,4.3,
CPT,99352,,4.3,
CPT,109958,,4.3,0.81
CPT,116435,,4.3,0.81
CPT,121418,,4.3,0.81
CPT,121829,,4.3,0.81
CPT,134962,,4.3,
CPT,134995,,4.3,
CPT,139738,,4.3,0.81
CPT,141568,,4.3,0.85
CPT,147787,,4.3,0.8
CPT,147882,,4.3,0.8
CPT,153178,,4.3,0.8
CPT,154018,,4.3,0.8
CPT,157463,,4.3,0.81
CPT,171947,,4.3,0.79
CPT,172200,,4.3,0.75
CPT,179113,,4.3,0.8
CPT,180079,,4.3,0.8
CPT,187444,,4.3,0.8
CPT,190612,,4.3,0.8
CPT,190999,,4.3,0.8
CPT,193403,,4.3,0.8
CPT,194657,,4.3,0.79
CPT,195726,,4.3,0.79
CPT,199134,,4.3,0.79
CPT,201516,,4.3,0.79
CPT,207303,,4.3,0.8
CPT,208179,,4.3,0.79
CPT,138921,,4.28,0.8
CPT,215287,,4.28,0.8
CPT,172281,,4.26,0.79
CPT,184312,,4.26,0.79
CPT,87948,,4.25,0.85
CPT,147356,,4.25,0.75
CPT,181182,,4.25,0.8
CPT,181206,,4.25,0.8
CPT,187683,,4.25,0.8
CPT,200189,,4.25,
CPT,223731,,4.25,0.8
CPT,150287,,4.24,0.8
CPT,99361,,4.23,
CPT,200182,,4.23,
CPT,202661,,4.23,0.8
CPT,56173,,4.22,
CPT,502,,4.2,
CPT,955,,4.2,
CPT,14943,,4.2,
CPT,15072,,4.2,
CPT,16262,,4.2,0.8
CPT,31460,,4.2,
CPT,36130,,4.2,0.81
CPT,72035,,4.2,0.8
CPT,72055,,4.2,
CPT,72056,,4.2,0.8
CPT,75693,,4.2,
CPT,86752,,4.2,
CPT,91962,,4.2,0.81
CPT,92094,,4.2,0.81
CPT,92192,,4.2,
CPT,92262,,4.2,
CPT,94163,,4.2,0.8
CPT,95000,,4.2,
CPT,99355,,4.2,
CPT,99357,,4.2,
CPT,99421,,4.2,
CPT,100518,,4.2,0.8
CPT,112429,,4.2,
CPT,117223,,4.2,
CPT,121420,,4.2,0.81
CPT,123856,,4.2,
CPT,129213,,4.2,0.81
CPT,134112,,4.2,
CPT,134120,,4.2,
CPT,139788,,4.2,0.81
CPT,147789,,4.2,0.8
CPT,153167,,4.2,0.8
CPT,157445,,4.2,0.81
CPT,157461,,4.2,0.8
CPT,168496,,4.2,
CPT,171053,,4.2,0.8
CPT,174817,,4.2,0.8
CPT,181936,,4.2,0.8
CPT,181958,,4.2,0.8
CPT,188480,,4.2,0.8
CPT,199339,,4.2,0.8
CPT,203386,,4.2,0.8
CPT,205812,,4.2,0.8
CPT,207304,,4.2,0.8
CPT,209580,,4.2,0.79
CPT,211066,,4.2,0.79
CPT,217871,,4.2,0.79
CPT,224515,,4.2,0.81
CPT,99353,,4.17,
CPT,153465,,4.17,0.8
CPT,143335,,4.16,0.8
CPT,195457,,4.16,0.78
CPT,213981,,4.14,0.8
CPT,213987,,4.14,0.8
CPT,172280,,4.13,0.8
CPT,216601,,4.13,0.7935
CPT,45046,,4.12,
CPT,187734,,4.12,0.8
CPT,219393,,4.11,0.78
CPT,741,,4.1,
CPT,959,,4.1,
CPT,982,,4.1,
CPT,997,,4.1,
CPT,1369,,4.1,
CPT,1448,,4.1,
CPT,23336,,4.1,
CPT,31482,,4.1,
CPT,55592,,4.1,0.81
CPT,56701,,4.1,
CPT,56706,,4.1,
CPT,57496,,4.1,
CPT,75696,,4.1,
CPT,75759,,4.1,
CPT,88224,,4.1,0.85
CPT,88257,,4.1,0.85
CPT,92024,,4.1,
CPT,92100,,4.1,0.81
CPT,92101,,4.1,0.81
CPT,92197,,4.1,
CPT,92210,,4.1,
CPT,93220,,4.1,0.75
CPT,99326,,4.1,0.81
CPT,99359,,4.1,
CPT,99362,,4.1,
CPT,99365,,4.1,
CPT,116443,,4.1,0.81
CPT,123879,,4.1,0.81
CPT,126599,,4.1,0.75
CPT,147808,,4.1,0.8
CPT,151038,,4.1,0.8
CPT,157462,,4.1,0.8
CPT,158561,,4.1,0.8
CPT,158938,,4.1,0.8
CPT,168492,,4.1,
CPT,169382,,4.1,0.8
CPT,179324,,4.1,0.8
CPT,179330,,4.1,0.8
CPT,182687,,4.1,
CPT,188463,,4.1,0.8
CPT,190626,,4.1,0.8
CPT,199084,,4.1,0.8
CPT,211754,,4.1,
CPT,88181,,4.09,0.79
CPT,125115,,4.09,0.8
CPT,149849,,4.09,0.8
CPT,150289,,4.09,0.8
CPT,150293,,4.09,0.8
CPT,153158,,4.09,0.8
CPT,180831,,4.09,0.78
CPT,216653,,4.09,0.79
CPT,218651,,4.09,0.75
CPT,221809,,4.09,0.8
CPT,120573,,4.08,0.8
CPT,125032,,4.08,0.8
CPT,198130,,4.08,0.8
CPT,99358,,4.06,
CPT,213990,,4.06,0.8
CPT,93274,,4.05,0.8
CPT,181186,,4.05,0.8
CPT,184313,,4.05,0.79
CPT,225592,,4.05,0.8
CPT,181189,,4.03,0.8
CPT,125030,,4.02,0.8
CPT,130458,,4.02,0.8
CPT,198077,,4.02,0.8
CPT,120570,,4.01,0.8
CPT,551,,4,
CPT,563,,4,
CPT,613,,4,
CPT,975,,4,
CPT,1005,,4,
CPT,1176,,4,
CPT,12401,,4,
CPT,12451,,4,
CPT,12454,,4,
CPT,14934,,4,
CPT,14969,,4,
CPT,16185,,4,
CPT,16413,,4,
CPT,16613,,4,
CPT,16660,,4,
CPT,16673,,4,
CPT,17581,,4,
CPT,18805,,4,
CPT,19494,,4,
CPT,19728,,4,
CPT,20129,,4,
CPT,20807,,4,
CPT,49943,,4,0.58
CPT,72050,,4,
CPT,88221,,4,0.85
CPT,88247,,4,0.85
CPT,88888,,4,
CPT,91891,,4,0.81
CPT,91994,,4,
CPT,92261,,4,
CPT,95056,,4,
CPT,95067,,4,
CPT,97435,,4,0.8
CPT,97436,,4,0.8
CPT,99363,,4,
CPT,99369,,4,
CPT,99370,,4,
CPT,99372,,4,
CPT,99373,,4,
CPT,99375,,4,
CPT,99379,,4,
CPT,114989,,4,
CPT,114992,,4,
CPT,123551,,4,0.81
CPT,126597,,4,0.75
CPT,129957,,4,0.79
CPT,130141,,4,
CPT,130150,,4,
CPT,130152,,4,
CPT,134116,,4,
CPT,139179,,4,0.8
CPT,150091,,4,0.8
CPT,158212,,4,0.8
CPT,161773,,4,0.8
CPT,161774,,4,0.8
CPT,165122,,4,0.8
CPT,165125,,4,0.8
CPT,165748,,4,
CPT,167362,,4,0.8
CPT,170599,,4,0.77
CPT,172205,,4,0.75
CPT,175479,,4,0.79
CPT,180947,,4,0.75
CPT,181175,,4,0.8
CPT,181178,,4,0.8
CPT,181198,,4,0.8
CPT,181200,,4,0.8
CPT,181207,,4,0.79
CPT,182074,,4,0.8
CPT,183345,,4,0.8
CPT,185327,,4,0.8
CPT,195730,,4,0.8
CPT,198907,,4,0.8
CPT,202660,,4,0.8
CPT,210144,,4,0.75
CPT,210381,,4,0.81
CPT,213630,,4,0.81
CPT,221571,,4,0.8
CPT,90359,,3.98,0.8
CPT,93277,,3.96,0.8
CPT,180820,,3.93,0.78
CPT,180822,,3.93,0.79
CPT,180953,,3.93,0.78
CPT,180959,,3.93,0.79
CPT,94732,,3.92,
CPT,8947,,3.91,
CPT,78073,,3.91,0.79
CPT,78078,,3.91,0.79
CPT,121768,,3.91,
CPT,446,,3.9,
CPT,952,,3.9,
CPT,10181,,3.9,0.8
CPT,15844,,3.9,
CPT,15923,,3.9,
CPT,16511,,3.9,
CPT,20687,,3.9,
CPT,20726,,3.9,0.8
CPT,20757,,3.9,
CPT,31467,,3.9,
CPT,36565,,3.9,
CPT,36586,,3.9,
CPT,55586,,3.9,0.81
CPT,56153,,3.9,
CPT,56168,,3.9,
CPT,59032,,3.9,0.58
CPT,72065,,3.9,
CPT,92189,,3.9,
CPT,99599,,3.9,0.75
CPT,100515,,3.9,0.8
CPT,105792,,3.9,
CPT,109591,,3.9,0.81
CPT,121041,,3.9,0.8
CPT,122502,,3.9,0.81
CPT,123574,,3.9,
CPT,126494,,3.9,0.75
CPT,126594,,3.9,0.75
CPT,126596,,3.9,0.75
CPT,134026,,3.9,0.81
CPT,141593,,3.9,0.85
CPT,145223,,3.9,0.8
CPT,149848,,3.9,0.8
CPT,165090,,3.9,0.8
CPT,174646,,3.9,0.79
CPT,174916,,3.9,0.8
CPT,178948,,3.9,0.81
CPT,179294,,3.9,0.8
CPT,183344,,3.9,0.8
CPT,192397,,3.9,0.8
CPT,192455,,3.9,0.8
CPT,207305,,3.9,0.8
CPT,211514,,3.9,0.81
CPT,216652,,3.9,0.79
CPT,216997,,3.9,0.75
CPT,221572,,3.9,0.8
CPT,224104,,3.9,0.79
CPT,31462,,3.89,
CPT,75757,,3.89,
CPT,99364,,3.89,
CPT,129810,,3.88,0.8
CPT,143309,,3.88,0.8
CPT,175433,,3.88,0.79
CPT,181188,,3.88,0.8
CPT,187696,,3.88,0.8
CPT,102483,,3.87,0.8
CPT,132588,,3.87,0.8
CPT,170600,,3.87,0.8
CPT,213985,,3.87,0.8
CPT,36563,,3.86,
CPT,40242,,3.86,
CPT,87033,,3.86,0.8
CPT,88527,,3.86,0.8
CPT,168465,,3.86,0.75
CPT,198812,,3.86,0.75
CPT,213983,,3.86,0.8
CPT,31457,,3.85,
CPT,87830,,3.85,0.85
CPT,87849,,3.85,0.85
CPT,99356,,3.85,
CPT,100517,,3.85,0.8
CPT,125859,,3.85,0.8
CPT,143306,,3.85,0.8
CPT,180823,,3.85,0.79
CPT,180962,,3.85,0.79
CPT,195459,,3.85,0.78
CPT,201066,,3.85,0.8
CPT,209882,,3.85,0.75
CPT,56167,,3.84,
CPT,102226,,3.84,0.8
CPT,130459,,3.84,0.8
CPT,140363,,3.84,0.8
CPT,140364,,3.84,0.8
CPT,168812,,3.84,0.8
CPT,194854,,3.84,0.8
CPT,94569,,3.83,
CPT,94570,,3.83,
CPT,125114,,3.83,0.8
CPT,130460,,3.83,0.8
CPT,198131,,3.83,0.8
CPT,199125,,3.83,0.75
CPT,9065,,3.82,0.8
CPT,36564,,3.82,
CPT,110983,,3.82,0.81
CPT,141790,,3.82,0.8
CPT,162293,,3.82,0.78
CPT,224530,,3.82,0.81
CPT,227635,,3.82,0.8
CPT,56169,,3.81,
CPT,78080,,3.81,0.79
CPT,102484,,3.81,0.8
CPT,194855,,3.81,0.8
CPT,213986,,3.81,0.8
CPT,321,,3.8,
CPT,344,,3.8,
CPT,470,,3.8,
CPT,20721,,3.8,
CPT,20813,,3.8,
CPT,44085,,3.8,0.81
CPT,49944,,3.8,0.58
CPT,63246,,3.8,
CPT,64658,,3.8,0.8
CPT,92095,,3.8,0.81
CPT,92190,,3.8,
CPT,92236,,3.8,
CPT,93525,,3.8,
CPT,99367,,3.8,
CPT,99418,,3.8,
CPT,102455,,3.8,0.8
CPT,102561,,3.8,0.75
CPT,102567,,3.8,0.75
CPT,104914,,3.8,0.8
CPT,108070,,3.8,0.81
CPT,112420,,3.8,
CPT,117197,,3.8,
CPT,122456,,3.8,
CPT,123313,,3.8,0.81
CPT,125504,,3.8,
CPT,125506,,3.8,
CPT,125532,,3.8,0.81
CPT,125544,,3.8,0.81
CPT,125545,,3.8,0.81
CPT,126564,,3.8,0.8
CPT,130241,,3.8,
CPT,130242,,3.8,
CPT,130387,,3.8,0.8
CPT,138383,,3.8,0.8
CPT,138940,,3.8,
CPT,141481,,3.8,0.85
CPT,141510,,3.8,0.85
CPT,147070,,3.8,0.85
CPT,147825,,3.8,
CPT,149415,,3.8,0.8
CPT,151350,,3.8,0.81
CPT,151373,,3.8,0.81
CPT,154017,,3.8,0.8
CPT,154019,,3.8,0.8
CPT,156209,,3.8,0.81
CPT,157007,,3.8,0.8
CPT,161784,,3.8,0.8
CPT,163220,,3.8,0.8
CPT,165124,,3.8,0.8
CPT,171225,,3.8,0.8
CPT,174709,,3.8,0.8
CPT,174715,,3.8,0.8
CPT,174814,,3.8,0.8
CPT,174831,,3.8,0.8
CPT,182543,,3.8,0.81
CPT,182551,,3.8,0.81
CPT,182634,,3.8,0.81
CPT,183342,,3.8,0.8
CPT,183352,,3.8,0.8
CPT,183509,,3.8,0.79
CPT,190605,,3.8,0.8
CPT,196315,,3.8,0.8
CPT,198799,,3.8,0.8
CPT,211506,,3.8,0.81
CPT,214469,,3.8,0.8
CPT,216530,,3.8,0.8
CPT,216925,,3.8,0.8
CPT,219625,,3.8,0.75
CPT,126563,,3.79,0.8
CPT,129072,,3.79,0.8
CPT,139870,,3.79,0.8
CPT,187736,,3.79,0.8
CPT,162308,,3.78,0.79
CPT,168813,,3.78,0.8
CPT,194656,,3.78,0.78
CPT,211628,,3.78,0.8
CPT,141599,,3.77,0.85
CPT,126145,,3.76,0.8
CPT,175336,,3.76,0.79
CPT,213984,,3.76,0.8
CPT,126562,,3.75,0.8
CPT,192396,,3.75,0.8
CPT,198129,,3.75,0.8
CPT,200196,,3.75,
CPT,201064,,3.75,0.8
CPT,209878,,3.75,0.75
CPT,209961,,3.75,0.78
CPT,218135,,3.75,0.79
CPT,220063,,3.75,0.8
CPT,185439,,3.74,0.79
CPT,87032,,3.73,0.8
CPT,88517,,3.73,0.8
CPT,149850,,3.73,0.8
CPT,155199,,3.73,0.8
CPT,55589,,3.72,0.81
CPT,99351,,3.72,
CPT,185951,,3.72,0.8
CPT,90354,,3.71,0.8
CPT,105270,,3.71,0.8
CPT,648,,3.7,
CPT,971,,3.7,
CPT,992,,3.7,
CPT,1018,,3.7,
CPT,1441,,3.7,
CPT,1478,,3.7,
CPT,15708,,3.7,0.8
CPT,17045,,3.7,
CPT,18943,,3.7,
CPT,31463,,3.7,
CPT,31541,,3.7,0.8
CPT,33736,,3.7,
CPT,49942,,3.7,0.58
CPT,50869,,3.7,0.81
CPT,50870,,3.7,0.81
CPT,59038,,3.7,0.58
CPT,63270,,3.7,
CPT,71753,,3.7,0.8
CPT,93265,,3.7,0.8
CPT,95040,,3.7,
CPT,102456,,3.7,0.8
CPT,108102,,3.7,0.81
CPT,112430,,3.7,
CPT,123383,,3.7,0.81
CPT,123385,,3.7,0.81
CPT,123798,,3.7,
CPT,126143,,3.7,0.8
CPT,126595,,3.7,0.75
CPT,129223,,3.7,
CPT,129224,,3.7,
CPT,134014,,3.7,0.81
CPT,134977,,3.7,
CPT,138960,,3.7,0.8
CPT,138963,,3.7,0.8
CPT,139737,,3.7,0.81
CPT,149417,,3.7,0.8
CPT,153155,,3.7,0.8
CPT,153845,,3.7,0.81
CPT,156432,,3.7,0.81
CPT,161777,,3.7,0.8
CPT,161778,,3.7,0.8
CPT,165747,,3.7,
CPT,165750,,3.7,
CPT,180835,,3.7,0.78
CPT,184595,,3.7,0.81
CPT,184694,,3.7,0.79
