File Name,,Depth,qc,fs,Measure Vs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,A07H,A07P,A07T,R09,H06,MC15,MC18
SDMT_139896_raw_result.csv,139896,8.22,7.1594,0.0154,154,7.1594,0.0154,0.0028,7,2,170.4874679,207.549961,475.4346839,171.6490221,125.2090069,148.8739264,268.9837884,1.714226585,-0.10170919,-0.298419484,-1.127276907,-0.10849922,0.206968206,0.033852787,-0.557698509
SDMT_139896_raw_result.csv,139896,8.23,7.3601,0.0154,154,7.3601,0.0154,0.0029,7,2,170.9768978,208.1457886,480.540432,172.389103,125.2649522,149.5183349,269.1215943,1.698873307,-0.104575844,-0.301286139,-1.137958768,-0.112801546,0.20652149,0.029533575,-0.558210698
SDMT_139896_raw_result.csv,139896,8.24,7.4489,0.0153,154,7.4489,0.0153,0.003,7,2,171.1269824,208.3285003,482.805312,172.6210473,125.0940869,149.74635,269.000265,1.691418049,-0.105453266,-0.30216356,-1.142660889,-0.114146112,0.207886453,0.02800974,-0.557759762
SDMT_139896_raw_result.csv,139896,8.25,7.4528,0.0152,154,7.4528,0.0152,0.0031,7,2,171.0934392,208.2876651,482.9603085,172.549842,124.9016904,149.7266272,268.8545773,1.690390577,-0.105257233,-0.301967527,-1.142981871,-0.113733532,0.209425651,0.028141456,-0.557218026
SDMT_139896_raw_result.csv,139896,8.26,7.3756,0.0149,154,7.3756,0.0149,0.003,7,2,170.7163669,207.8286206,481.1004769,171.9874707,124.276927,149.3054139,268.2202869,1.693650509,-0.103050904,-0.299761198,-1.139123538,-0.110469027,0.214440245,0.030958637,-0.554856006
SDMT_139896_raw_result.csv,139896,8.27,7.3765,0.0136,154,7.3765,0.0136,0.0029,7,2,169.651268,206.5319784,481.18006,170.6915748,121.6322243,148.2308278,265.1372821,1.681704049,-0.096792363,-0.293502657,-1.139288943,-0.102905669,0.235950665,0.038181896,-0.543295135
SDMT_139896_raw_result.csv,139896,8.28,7.3774,0.0131,154,7.3774,0.0131,0.0029,7,2,169.2618235,206.0578721,481.2600574,170.199708,120.6226024,147.8229462,263.9302589,1.677107354,-0.094494165,-0.29120446,-1.139455181,-0.100019898,0.24428592,0.040937354,-0.538732295
SDMT_139896_raw_result.csv,139896,8.29,7.3794,0.0128,154,7.3794,0.0128,0.0019,7,2,169.0457825,205.7948656,481.362671,169.9141277,120.0224472,147.594251,263.2174658,1.674307623,-0.093216978,-0.289927272,-1.139668377,-0.098340576,0.249273817,0.042485641,-0.536027954
SDMT_139896_raw_result.csv,139896,8.3,7.3833,0.0127,154,7.3833,0.0127,0.0019,7,2,169.0079785,205.7488434,481.5172961,169.8404836,119.8310348,147.5588683,263.0304635,1.673239793,-0.092993322,-0.289703616,-1.139989549,-0.097907062,0.250869895,0.042725399,-0.535317254
SDMT_139896_raw_result.csv,139896,8.31,7.3872,0.0127,154,7.3872,0.0127,0.0019,7,2,169.0573114,205.8089008,481.6718503,169.8690434,119.8429257,147.6194952,263.1116324,1.673118644,-0.093285176,-0.28999547,-1.140310471,-0.098075205,0.25077067,0.042314618,-0.535625798
SDMT_139896_raw_result.csv,139896,8.32,7.3988,0.0127,154,7.3988,0.0127,0.002,7,2,169.1236431,205.8896525,482.0184856,169.9263708,119.8598228,147.7022265,263.1947574,1.672426053,-0.093677461,-0.290387755,-1.141029863,-0.098412628,0.250629686,0.041754339,-0.535941678
SDMT_139896_raw_result.csv,139896,8.33,7.5686,0.0127,154,7.5686,0.0127,0.002,7,2,169.5321561,206.3869727,486.2722406,170.5687913,119.981391,148.2351107,263.3189651,1.66018716,-0.096090018,-0.292800312,-1.14981603,-0.102186081,0.249615947,0.038153004,-0.53641349
SDMT_139896_raw_result.csv,139896,8.34,7.8234,0.0136,154,7.8234,0.0136,0.0021,7,2,170.8739686,208.0204835,492.5205398,172.4028602,121.9377703,149.8423832,265.818958,1.650486872,-0.103973657,-0.300683951,-1.162583563,-0.112881346,0.233441767,0.02736864,-0.545862866
SDMT_139896_raw_result.csv,139896,8.35,8.2558,0.0147,154,8.2558,0.0147,0.0022,7,2,172.6674854,210.2038953,502.8063031,174.9846213,124.3150629,152.0363104,268.7086859,1.630776642,-0.114415093,-0.311125387,-1.18325241,-0.12774549,0.214133429,0.012833226,-0.556675238
SDMT_139896_raw_result.csv,139896,8.36,9.4488,0.0182,154,9.4488,0.0182,0.0024,7,2,177.4312141,216.0032172,529.47281,181.9860542,131.2442158,157.8451826,276.6336527,1.584514174,-0.141630405,-0.338340699,-1.234929211,-0.166977457,0.159892772,-0.024662093,-0.585741475
SDMT_139896_raw_result.csv,139896,8.37,10.0935,0.0155,154,10.0935,0.0155,0.0026,7,2,176.1686482,214.4661804,543.0567983,181.5122166,126.7341774,157.2950474,271.1329668,1.527599399,-0.134489162,-0.331199456,-1.260261313,-0.164370358,0.194860801,-0.021170722,-0.565656751
SDMT_139896_raw_result.csv,139896,8.38,10.7112,0.0201,154,10.7112,0.0201,0.0029,7,2,180.4925648,219.7300788,555.5858921,187.1901524,134.8360745,162.1592113,280.6575836,1.528665835,-0.158736982,-0.355447276,-1.283070616,-0.195172355,0.132892825,-0.051626036,-0.60018276
SDMT_139896_raw_result.csv,139896,8.39,11.217,0.0204,154,11.217,0.0204,0.0031,7,2,181.2563772,220.6599374,565.5322872,188.7796067,135.4429535,163.4952726,281.3795566,1.505129554,-0.162959875,-0.359670169,-1.300814786,-0.20362763,0.128402058,-0.059831474,-0.602751891
SDMT_139896_raw_result.csv,139896,8.4,11.5722,0.0214,154,11.5722,0.0214,0.0028,7,2,182.3615449,222.005359,572.373494,190.5123971,137.1643774,164.9391309,283.286242,1.494636052,-0.169038625,-0.365748919,-1.312839137,-0.212764666,0.115772561,-0.0686239,-0.60950524
SDMT_139896_raw_result.csv,139896,8.41,11.7189,0.024,154,11.7189,0.024,0.0026,7,2,184.4315601,224.5253775,575.2013878,192.9684869,141.4393828,166.8738743,287.6539662,1.504774286,-0.180325844,-0.377036139,-1.317767617,-0.225574293,0.085081367,-0.080285681,-0.624805649
SDMT_139896_raw_result.csv,139896,8.42,11.7305,0.0245,154,11.7305,0.0245,0.0024,7,2,184.8452696,225.0290239,575.4857979,193.4100924,142.2674685,167.2387639,288.5149007,1.507588118,-0.182566492,-0.379276787,-1.318261948,-0.227860163,0.079243736,-0.082469913,-0.627794131
SDMT_139896_raw_result.csv,139896,8.43,11.6359,0.0248,154,11.6359,0.0248,0.0035,7,2,185.0283183,225.2518657,573.7799333,193.4383521,142.7760154,167.2678888,289.0412123,1.514270923,-0.183556283,-0.380266577,-1.315293329,-0.228006265,0.075675526,-0.082644049,-0.629616679
SDMT_139896_raw_result.csv,139896,8.44,11.5413,0.0249,154,11.5413,0.0249,0.0022,7,2,185.0658905,225.2976059,572.0560326,193.3072701,142.9603857,167.1822824,289.2617402,1.519741426,-0.183759324,-0.380469619,-1.312284343,-0.227328394,0.074385034,-0.082132126,-0.630379351
SDMT_139896_raw_result.csv,139896,8.45,11.2981,0.0249,154,11.2981,0.0249,0.002,7,2,184.9001177,225.0957955,567.486866,192.7322974,142.9966911,166.7252255,289.302814,1.53207324,-0.182863173,-0.379573467,-1.304265003,-0.224349564,0.074131112,-0.079394499,-0.630521336
SDMT_139896_raw_result.csv,139896,8.46,11.1514,0.025,154,11.1514,0.025,0.002,7,2,184.8829017,225.0748369,564.7269322,192.467844,143.1922231,166.521854,289.5122176,1.54036495,-0.182770059,-0.379480353,-1.299389706,-0.222976493,0.072764657,-0.078173953,-0.631244896
SDMT_139896_raw_result.csv,139896,8.47,11.0085,0.0253,154,11.0085,0.0253,0.002,7,2,185.0063828,225.2251616,562.0173056,192.367996,143.7244023,166.4321668,290.0205116,1.549878698,-0.183437723,-0.380148018,-1.29458004,-0.222457581,0.06905501,-0.077635218,-0.632999048
SDMT_139896_raw_result.csv,139896,8.48,10.8271,0.0255,154,10.8271,0.0255,0.002,7,2,185.0147631,225.2353637,558.5267844,192.0888377,144.1023144,166.1974876,290.3685122,1.56089916,-0.18348302,-0.380193314,-1.288349973,-0.221005359,0.066429039,-0.076224163,-0.634198246
SDMT_139896_raw_result.csv,139896,8.49,10.8154,0.0258,154,10.8154,0.0258,0.002,7,2,185.2591429,225.5328697,558.3613008,192.3156571,144.620478,166.3875124,290.8947464,1.563641554,-0.184803015,-0.381513309,-1.288053643,-0.222185467,0.062839684,-0.077366878,-0.636008903
SDMT_139896_raw_result.csv,139896,8.5,10.8293,0.0267,207,10.8293,0.0267,0.0022,7,2,185.9458961,226.3689169,558.7011644,193.0780576,146.1373317,166.9472134,292.2841402,1.568871793,0.107263043,-0.089447251,-0.992895947,0.069624243,0.348171986,0.215041118,-0.345007619
SDMT_139896_raw_result.csv,139896,8.51,10.8432,0.0271,207,10.8432,0.0271,0.0022,7,2,186.2812403,226.7771621,559.0400561,193.4442491,146.8141496,167.238925,292.9396155,1.570850248,0.105461217,-0.091249077,-0.993502334,0.067729441,0.343551295,0.213295315,-0.347247704
SDMT_139896_raw_result.csv,139896,8.52,10.939,0.0275,207,10.939,0.0275,0.0022,7,2,186.6968638,227.2831385,560.9868268,194.0127728,147.4656646,167.7094063,293.6044661,1.568455621,0.103232541,-0.093477753,-0.99697863,0.064794797,0.339123427,0.210486036,-0.349514715
SDMT_139896_raw_result.csv,139896,8.53,11.2131,0.0282,207,11.2131,0.0282,0.0022,7,2,187.4826889,228.2397952,566.3810396,195.2438331,148.5545398,168.7146634,294.7068392,1.558648441,0.099032278,-0.097678016,-1.006548273,0.058469589,0.331766631,0.204509888,-0.353262303
SDMT_139896_raw_result.csv,139896,8.54,11.6726,0.0289,207,11.6726,0.0289,0.0022,7,2,188.403555,229.3608496,575.203668,196.8966759,149.5765729,170.0943026,295.8232857,1.539778217,0.094132562,-0.102577732,-1.02200539,0.05003969,0.324910338,0.196365789,-0.357043475
SDMT_139896_raw_result.csv,139896,8.55,12.1165,0.03,207,12.1165,0.03,0.0022,7,2,189.5358569,230.7393041,583.5308298,198.7668113,151.2220328,171.5978262,297.4335377,1.524832377,0.088140568,-0.108569726,-1.036378493,0.040586458,0.31396962,0.187565274,-0.362472004
SDMT_139896_raw_result.csv,139896,8.56,12.5412,0.0304,207,12.5412,0.0304,0.0024,7,2,190.1468146,231.4830787,591.3298751,200.0379871,151.7445522,172.6970291,298.1102392,1.507318586,0.084922311,-0.111787983,-1.049655233,0.034211509,0.310520264,0.181180011,-0.364744555
SDMT_139896_raw_result.csv,139896,8.57,13.2863,0.0305,207,13.2863,0.0305,0.0024,7,2,190.7051529,232.1627948,604.5810023,201.7536813,151.7269339,174.2422867,298.4530851,1.474608566,0.08199026,-0.114720034,-1.071816867,0.025671239,0.310636375,0.17227201,-0.365893958
SDMT_139896_raw_result.csv,139896,8.58,13.5257,0.0307,207,13.5257,0.0307,0.0029,7,2,191.0084439,232.5320186,608.7912148,202.4266358,151.9939539,174.8424077,298.8344143,1.465562399,0.080401157,-0.116309137,-1.078756583,0.022341265,0.30887805,0.168833753,-0.367170829
SDMT_139896_raw_result.csv,139896,8.59,13.8538,0.033,207,13.8538,0.033,0.0028,7,2,192.7259844,234.6229375,614.4610677,204.7593412,155.4000421,176.5592613,301.7966731,1.464503632,0.071449383,-0.125260911,-1.088026778,0.010883449,0.286716085,0.159062215,-0.37703473
SDMT_139896_raw_result.csv,139896,8.6,14.2554,0.034,207,14.2554,0.034,0.0027,7,2,193.5917963,235.6769695,621.276323,206.2878051,156.7883284,177.7846157,303.1234746,1.45338797,0.066966994,-0.129743301,-1.099057154,0.003446487,0.277822124,0.152146,-0.381421436
SDMT_139896_raw_result.csv,139896,8.61,14.6028,0.034,207,14.6028,0.034,0.0026,7,2,193.7696242,235.8934555,627.0885641,206.997655,156.7047804,178.4597388,303.2666398,1.439532957,0.066048844,-0.13066145,-1.108368988,1.13E-05,0.278355138,0.14835577,-0.381893625
SDMT_139896_raw_result.csv,139896,8.62,15.0236,0.0343,207,15.0236,0.0343,0.0026,7,2,194.1471306,236.3530286,634.003564,208.0425332,157.0468399,179.3798732,303.766206,1.424742511,0.064102516,-0.132607778,-1.119335783,-0.005023752,0.276174689,0.14321304,-0.383539553
SDMT_139896_raw_result.csv,139896,8.63,15.4599,0.0346,207,15.4599,0.0346,0.0025,7,2,194.5061825,236.7901352,641.0478828,209.0982508,157.3871047,180.3092066,304.263957,1.409819213,0.062254844,-0.13445545,-1.130385361,-0.010085448,0.274010388,0.138045602,-0.385176811
SDMT_139896_raw_result.csv,139896,8.64,15.9116,0.0349,207,15.9116,0.0349,0.0025,7,2,194.8457007,237.2034617,648.2131796,210.1637515,157.7259757,181.2466335,304.7598283,1.394789519,0.060510826,-0.136199468,-1.14150083,-0.015168202,0.271859597,0.132860074,-0.386805225
SDMT_139896_raw_result.csv,139896,8.65,16.5409,0.0353,207,16.5409,0.0353,0.0024,7,2,195.2511089,237.6970021,657.963967,211.595286,158.1701462,182.4929607,305.3886414,1.374468068,0.058432325,-0.138277969,-1.156431375,-0.021956629,0.269047465,0.126007193,-0.388866406
SDMT_139896_raw_result.csv,139896,8.66,17.0853,0.0351,207,17.0853,0.0351,0.0026,7,2,195.223679,237.6636092,666.2301106,212.4508409,157.8065646,183.3183516,305.3255264,1.354902941,0.05857282,-0.138137474,-1.168916329,-0.025991832,0.271348785,0.121494526,-0.388659714
SDMT_139896_raw_result.csv,139896,8.67,17.8767,0.0401,207,17.8767,0.0401,0.0021,7,2,198.4603216,241.6038698,677.9297835,217.0429175,164.4667047,186.6282973,310.8524409,1.352553536,0.042129604,-0.15458069,-1.186324925,-0.047376317,0.230010647,0.10359987,-0.40659954
SDMT_139896_raw_result.csv,139896,8.68,17.896,0.0439,207,17.896,0.0439,0.0018,7,2,200.8106358,244.4651219,678.2858489,219.4664414,169.5913546,188.1255236,314.6270278,1.369274172,0.03035644,-0.166353855,-1.186850012,-0.058480541,0.199327046,0.095609375,-0.418669105
SDMT_139896_raw_result.csv,139896,8.69,17.9578,0.0454,207,17.9578,0.0454,0.0017,7,2,201.7457516,245.6035237,679.2567924,220.5093439,171.5912282,188.8049636,316.104365,1.373999496,0.025710544,-0.17099975,-1.188280455,-0.063221277,0.187603725,0.09200425,-0.423353635
SDMT_139896_raw_result.csv,139896,8.7,17.7995,0.0468,207,17.7995,0.0468,0.0016,7,2,202.6014096,246.6451943,677.0400695,221.1248008,173.5454696,189.1007732,317.4264448,1.385478274,0.021478244,-0.17523205,-1.185011665,-0.066008458,0.176279156,0.090438729,-0.427527328
SDMT_139896_raw_result.csv,139896,8.71,17.7107,0.05,207,17.7107,0.05,0.0016,7,2,204.4582612,248.9057093,675.824676,222.9101059,177.8618336,190.0655143,320.2487133,1.402223191,0.01235494,-0.184355354,-1.183214894,-0.074049784,0.15171176,0.085349969,-0.43637913
SDMT_139896_raw_result.csv,139896,8.72,17.7609,0.0531,207,17.7609,0.0531,0.0016,7,2,206.2126677,251.0415085,676.6326372,224.8184468,181.9407821,191.1556798,322.8633544,1.413467159,0.003810789,-0.192899505,-1.184409699,-0.08257438,0.129037532,0.07963062,-0.444510389
SDMT_139896_raw_result.csv,139896,8.73,17.3015,0.0545,207,17.3015,0.0545,0.0016,7,2,206.9527949,251.9425329,669.9689454,224.8971658,184.0770898,190.908275,323.9885962,1.435004997,0.00022807,-0.196482224,-1.174512568,-0.082924464,0.117364157,0.080925716,-0.447989525
SDMT_139896_raw_result.csv,139896,8.74,16.5409,0.0566,207,16.5409,0.0566,0.0016,7,2,207.9381297,253.1420709,658.63624,224.8381443,187.3770187,190.3330823,325.5709311,1.470631728,-0.004521789,-0.201232083,-1.157452601,-0.082661991,0.099596063,0.083943191,-0.452861559
SDMT_139896_raw_result.csv,139896,8.75,15.1858,0.0588,207,15.1858,0.0588,0.0016,7,2,208.603299,253.9518423,637.5506059,223.703649,191.3803555,188.6606842,327.0766071,1.531210159,-0.007715564,-0.204425859,-1.124914862,-0.077603387,0.078455956,0.092768713,-0.457475623
SDMT_139896_raw_result.csv,139896,8.76,15.0082,0.059,207,15.0082,0.059,0.0017,7,2,208.6659951,254.0281679,634.7641015,223.5118499,191.8152,188.4542782,327.2870996,1.539298986,-0.008016071,-0.204726365,-1.120534643,-0.076745639,0.076186385,0.093863372,-0.458118973
SDMT_139896_raw_result.csv,139896,8.77,14.4252,0.0593,207,14.4252,0.0593,0.0018,7,2,208.5495935,253.8864616,625.3005193,222.6048596,192.7513467,187.5205184,327.501478,1.564739256,-0.007458078,-0.204168372,-1.105513572,-0.072679476,0.071317794,0.098830522,-0.458773775
SDMT_139896_raw_result.csv,139896,8.78,14.0855,0.0594,207,14.0855,0.0594,0.002,7,2,208.4311481,253.7422673,619.704702,222.0376949,193.2291527,186.9634786,327.6099026,1.579741706,-0.006889969,-0.203600263,-1.096524284,-0.070128371,0.068841989,0.101805497,-0.459104786
SDMT_139896_raw_result.csv,139896,8.79,13.352,0.0592,207,13.352,0.0592,0.0026,7,2,207.8681671,253.0568991,607.2437932,220.4869561,193.6895257,185.5359629,327.4310083,1.611715898,-0.004185273,-0.200895568,-1.076211553,-0.063119744,0.066462299,0.10947006,-0.458558578
SDMT_139896_raw_result.csv,139896,8.8,12.8037,0.059,207,12.8037,0.059,0.0016,7,2,207.3668644,252.4466175,597.6586822,219.2625033,194.0021836,184.4255271,327.2795849,1.636671058,-0.001770723,-0.198481017,-1.060301032,-0.057550864,0.064849378,0.115473058,-0.458096012
SDMT_139896_raw_result.csv,139896,8.81,12.0432,0.0579,207,12.0432,0.0579,0.0007,7,2,206.1707484,250.9904763,583.9036697,217.0279684,193.3249893,182.5787712,326.4257146,1.669783082,0.004014092,-0.192696202,-1.037017227,-0.047307439,0.068346138,0.125537091,-0.455483609
SDMT_139896_raw_result.csv,139896,8.82,11.3598,0.0461,207,11.3598,0.0461,0.0007,7,2,199.6896072,243.1003914,571.0817561,208.5342232,176.9371184,177.7127736,316.8503351,1.653375518,0.035954596,-0.160755698,-1.014813587,-0.007384375,0.156924387,0.152550177,-0.42571074
SDMT_139896_raw_result.csv,139896,8.83,10.7846,0.045,207,10.7846,0.045,0.0007,7,2,198.4973797,241.6489839,559.9208656,206.4866576,175.8306955,176.0902537,315.8262256,1.679680871,0.041942894,-0.1547674,-0.995076669,0.002482995,0.163197219,0.161722124,-0.42247335
SDMT_139896_raw_result.csv,139896,8.84,10.275,0.0439,207,10.275,0.0439,0.0007,7,2,197.3072789,240.2001656,549.7242978,204.5332637,174.6533161,174.5631987,314.7891476,1.703731554,0.047956488,-0.148753806,-0.976698083,0.011988172,0.169915835,0.170431947,-0.419184249
SDMT_139896_raw_result.csv,139896,8.85,9.831,0.0417,207,9.831,0.0417,0.0007,7,2,195.5511487,238.062268,540.5866301,201.9691248,171.6621386,172.7720209,312.679431,1.719435264,0.056896818,-0.139813477,-0.959936109,0.024603955,0.187190559,0.180745866,-0.41245969
SDMT_139896_raw_result.csv,139896,8.86,9.5492,0.0403,207,9.5492,0.0403,0.0012,7,2,194.4107947,236.6740109,534.6759402,200.3013967,169.7188404,171.6168645,311.3163276,1.729826923,0.062745375,-0.13396492,-0.948942051,0.032895578,0.198575605,0.187454333,-0.408090733
SDMT_139896_raw_result.csv,139896,8.87,8.943,0.0389,207,8.943,0.0389,0.0012,7,2,192.6853254,234.5734396,521.5051654,197.6808204,168.0675581,169.5586661,309.82671,1.762086124,0.071660373,-0.125049921,-0.924000386,0.046065081,0.208352763,0.199519813,-0.403294348
SDMT_139896_raw_result.csv,139896,8.88,8.6882,0.0323,207,8.6882,0.0323,0.0018,7,2,188.45589,229.4245618,515.8387383,192.2435249,157.1957214,166.3207097,302.4493422,1.741109377,0.093854819,-0.102855475,-0.913075401,0.073955866,0.275227131,0.218800883,-0.379195006
SDMT_139896_raw_result.csv,139896,8.89,8.5454,0.0289,207,8.5454,0.0289,0.0018,7,2,186.1053464,226.5630304,512.6406509,189.2299771,151.3548358,164.4509924,298.1559223,1.729417885,0.106405901,-0.090304393,-0.906856321,0.089755708,0.313091807,0.230106186,-0.364897786
SDMT_139896_raw_result.csv,139896,8.9,8.559,0.0271,207,8.559,0.0271,0.0019,7,2,184.9837945,225.1976629,513.0096756,187.8563981,148.143342,163.6641698,295.7613128,1.716546462,0.112450569,-0.084259725,-0.907575913,0.097040962,0.334538461,0.23490221,-0.35683396
SDMT_139896_raw_result.csv,139896,8.91,8.5726,0.0263,207,8.5726,0.0263,0.002,7,2,184.5086522,224.6192288,513.3784053,187.2654405,146.7061895,163.345946,294.698615,1.710273157,0.115022435,-0.081687859,-0.908294412,0.100191715,0.344286917,0.236848473,-0.353234397
SDMT_139896_raw_result.csv,139896,8.92,8.6443,0.0255,207,8.6443,0.0255,0.0026,7,2,184.123586,224.1504526,515.0741431,186.8449478,145.2394773,163.1740839,293.6189544,1.699946614,0.117111598,-0.079598696,-0.911592064,0.102439676,0.354334845,0.237901163,-0.34956406
SDMT_139896_raw_result.csv,139896,8.93,8.8002,0.0253,207,8.8002,0.0253,0.0022,7,2,184.2859111,224.3480657,518.6587127,187.1675247,144.828947,163.5386687,293.4405224,1.688217642,0.116230377,-0.080479917,-0.918527287,0.100714723,0.357165423,0.235669325,-0.348956176
SDMT_139896_raw_result.csv,139896,8.94,9.5106,0.0251,207,9.5106,0.0251,0.0021,7,2,185.2540639,225.5266865,534.328268,189.0984825,144.2648102,165.3196633,293.3894345,1.641557029,0.110990592,-0.085719702,-0.948291591,0.090450843,0.361068223,0.22483784,-0.348782061
SDMT_139896_raw_result.csv,139896,8.95,10.4178,0.0228,207,10.4178,0.0228,0.002,7,2,184.7498163,224.9128198,553.3122968,189.7533304,140.163497,166.2237078,290.0240788,1.573097152,0.113716228,-0.082994066,-0.983203781,0.086993826,0.389909216,0.219384275,-0.337245156
SDMT_139896_raw_result.csv,139896,8.96,11.4332,0.0231,207,11.4332,0.0231,0.0019,7,2,186.0162772,226.4545984,573.38613,192.6707752,140.7033935,168.7001261,290.7995171,1.52212211,0.106884611,-0.089825683,-1.018840571,0.071735889,0.386064711,0.204596056,-0.339915292
SDMT_139896_raw_result.csv,139896,8.97,13.3404,0.0233,207,13.3404,0.0233,0.0019,7,2,187.5266631,228.293329,608.2593519,197.4297648,141.2633521,172.6668548,291.5404117,1.436204701,0.098797755,-0.097912539,-1.077882563,0.047335894,0.3820929,0.18135475,-0.342459837
SDMT_139896_raw_result.csv,139896,8.98,14.2206,0.0242,207,14.2206,0.0242,0.0018,7,2,188.6332456,229.6404729,623.3562886,200.0809165,142.7843676,174.8660502,293.2015479,1.405835071,0.092914163,-0.103796131,-1.102399454,0.033996926,0.37138322,0.16869854,-0.348141456
SDMT_139896_raw_result.csv,139896,8.99,14.8847,0.0258,207,14.8847,0.0258,0.0018,7,2,190.0547305,231.3709763,634.3896463,202.6739385,145.2433634,177.0117213,295.8351649,1.389500313,0.085406707,-0.111303587,-1.119944557,0.02112032,0.354308089,0.156502841,-0.357083631
SDMT_139896_raw_result.csv,139896,9,15.2862,0.0292,375,15.2862,0.0292,0.0018,7,2,192.5784202,234.4432942,640.9431283,205.9203074,150.2065698,179.5821434,300.7784366,1.393375865,0.666422577,0.469712283,-0.536014704,0.599436789,0.914914547,0.736293299,0.220552123
SDMT_139896_raw_result.csv,139896,9.01,15.7108,0.0313,375,15.7108,0.0313,0.0016,7,2,194.1472223,236.3531402,647.7569291,208.2283655,153.2165308,181.3902963,303.6531277,1.389035395,0.658309277,0.461598982,-0.546589491,0.588290637,0.895073871,0.726274983,0.211040003
SDMT_139896_raw_result.csv,139896,9.02,16.2822,0.031,375,16.2822,0.031,0.0015,7,2,194.0933033,236.2874997,656.7288601,209.1360101,152.7726498,182.2363235,303.4385165,1.367087203,0.658587037,0.461876743,-0.560345213,0.583941219,0.897975159,0.7216217,0.211747018
SDMT_139896_raw_result.csv,139896,9.03,16.6915,0.0433,375,16.6915,0.0433,0.0015,7,2,201.9999837,245.9130236,663.0595008,217.9097376,169.8098334,188.0904935,317.0579509,1.412781273,0.618658409,0.421948115,-0.569938705,0.542845097,0.792246842,0.690002831,0.167841458
SDMT_139896_raw_result.csv,139896,9.04,17.2706,0.0491,375,17.2706,0.0491,0.0017,7,2,205.4783109,250.1475089,671.8287211,222.4428071,177.405999,191.0577592,322.4534569,1.41815617,0.601585541,0.404875246,-0.583077403,0.522256004,0.748485141,0.67435024,0.15096722
SDMT_139896_raw_result.csv,139896,9.05,17.3825,0.0473,375,17.3825,0.0473,0.0018,7,2,204.51538,248.9752453,673.5621905,221.5850797,174.9609577,190.7022271,320.9967422,1.406717635,0.606282845,0.409572551,-0.585654305,0.526119403,0.762363176,0.676212835,0.155495052
SDMT_139896_raw_result.csv,139896,9.06,17.703,0.0511,375,17.703,0.0511,0.0026,7,2,206.7353892,251.6778651,678.3558543,224.3855827,179.8697694,192.4939773,324.3720707,1.412033037,0.595486364,0.398776069,-0.592745983,0.513560102,0.73469294,0.66686116,0.145034803
SDMT_139896_raw_result.csv,139896,9.07,17.8188,0.0638,375,17.8188,0.0638,0.0018,7,2,213.4029439,259.7948882,680.1195002,231.6358749,196.2423667,196.3176119,333.977791,1.457708635,0.563743892,0.367033598,-0.595342492,0.481759392,0.647575566,0.647192209,0.115851529
SDMT_139896_raw_result.csv,139896,9.08,17.8574,0.0661,375,17.8574,0.0661,0.0016,7,2,214.5708503,261.2166873,680.7556244,232.9289311,199.1356377,197.0172418,335.6179031,1.464866572,0.558286038,0.361575743,-0.596277368,0.476192636,0.632939837,0.643634779,0.110952706
SDMT_139896_raw_result.csv,139896,9.09,16.9463,0.0663,375,16.9463,0.0663,0.0015,7,2,214.4997987,261.1301898,667.3452521,231.5490988,200.1262375,195.6460074,335.7131328,1.497703544,0.558617226,0.361906932,-0.576381505,0.482134085,0.627977671,0.650619084,0.110669002
SDMT_139896_raw_result.csv,139896,9.1,16.6683,0.0662,375,16.6683,0.0662,0.0015,7,2,214.4170693,261.0294756,663.2141241,231.0470067,200.2441056,195.2157671,335.6995522,1.507608202,0.559002986,0.362292692,-0.570171874,0.484304844,0.627388875,0.652820581,0.110709456
SDMT_139896_raw_result.csv,139896,9.11,16.0545,0.0662,375,16.0545,0.0662,0.0016,7,2,214.2426182,260.8171004,653.8479775,229.9995969,200.7856628,194.2231896,335.6996277,1.530710576,0.559816923,0.363106629,-0.555948848,0.48884847,0.624688041,0.657918067,0.110709231
SDMT_139896_raw_result.csv,139896,9.12,15.8421,0.0652,375,15.8421,0.0652,0.0019,7,2,213.7396947,260.2048457,650.6015481,229.1222537,199.697054,193.6653721,335.0960058,1.535371778,0.562167131,0.365456837,-0.550971368,0.492670306,0.630124538,0.660794242,0.112508951
SDMT_139896_raw_result.csv,139896,9.13,15.1433,0.0643,375,15.1433,0.0643,0.0022,7,2,213.0471807,259.3617851,639.5562974,227.3850269,199.1571467,192.2480599,334.4721182,1.55986932,0.565412379,0.368702085,-0.533848625,0.500281292,0.632831831,0.668139509,0.114372504
SDMT_139896_raw_result.csv,139896,9.14,15.0176,0.0644,375,15.0176,0.0644,0.0029,7,2,213.0706013,259.3902972,637.5944322,227.2318176,199.4248888,192.1006654,334.611721,1.56546039,0.565302454,0.36859216,-0.530776369,0.500955307,0.631488358,0.668906493,0.113955208
SDMT_139896_raw_result.csv,139896,9.15,14.9621,0.0643,375,14.9621,0.0643,0.0026,7,2,213.0413132,259.3546422,636.7613184,227.099076,199.3612591,192.0318764,334.6275268,1.567505892,0.56543992,0.368729626,-0.529468863,0.501539646,0.631807475,0.669264645,0.113907973
